"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.37479","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-19","09:00","L01-0028","wwtp","","raw wastewater","24-hr time-weighted composite","89297.1459","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","WestUnionWWTP-01","26456"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.188","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-21","07:00","C01-0042","wwtp","","raw wastewater","24-hr flow-weighted composite","86881.79478","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-03","WV","WheelingWWTP-01","26003"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-03","12:00","A01-0143","wwtp","","raw wastewater","24-hr flow-weighted composite","49742.36213","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","18.482","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-20","07:00","C01-0082","wwtp","","raw wastewater","24-hr flow-weighted composite","2837.147699","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","WheelingWWTP-01","26003"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.199","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-04-01","09:00","G01-0122","wwtp","","raw wastewater","24-hr time-weighted composite","33754.4429674745","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","KeyserWWTP-01","26726"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.745","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-06","07:00","B01-0045","wwtp","","raw wastewater","24-hr flow-weighted composite","21211.48087","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-14","WV","CharlestonWWTP-01","25312"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.61","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-02-23","08:04","O01-0048","wwtp","","raw wastewater","24-hr flow-weighted composite","43005.886","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","GraftonWWTP-01","26354"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.246","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-03-08","08:00","E02-0067","wwtp","","raw wastewater","24-hr time-weighted composite","2148.384713","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-18","WV","AthensWWTP-01","24740"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.55","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-03-03","11:00","O01-0050","wwtp","","raw wastewater","24-hr flow-weighted composite","4994.549761","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","GraftonWWTP-01","26354"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-12","08:00","H01-0090","wwtp","","raw wastewater","24-hr flow-weighted composite","10865.71125","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","MoundsvilleWWTP-01","26041"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-12-02","08:00","H01-0080","wwtp","","raw wastewater","24-hr flow-weighted composite","35837.3373","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","MoundsvilleWWTP-01","26041"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.104","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-06","12:04","M04-0012","wwtp","","raw wastewater","24-hr time-weighted composite","9787.323028","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","FarmingtonWWTP-01","26571"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.166","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-08-10","12:00","A01-0002","wwtp","","raw wastewater","24-hr flow-weighted composite","35988.11412","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-08-16","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.6","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-02-16","12:00","A01-0180","wwtp","","raw wastewater","24-hr flow-weighted composite","107604.0789","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-13","09:01","L01-0033","wwtp","","raw wastewater","24-hr time-weighted composite","388321.4217","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","WestUnionWWTP-01","26456"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.02","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-03-11","06:02","O01-0029","wwtp","","raw wastewater","24-hr flow-weighted composite","13164.2766483128","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","GraftonWWTP-01","26354"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.346","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-01-16","09:00","L01-0023","wwtp","","raw wastewater","24-hr time-weighted composite","1259938.116","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-02","WV","WestUnionWWTP-01","26456"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.14","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2101","rna","-1","","","","WV","2022-03-24","09:00","R01-0047","wwtp","","raw wastewater","24-hr time-weighted composite","167274.126112461","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-31","WV","HuttonsvilleWWTP-01","26273"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.306","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-30","09:00","L01-0051","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","WestUnionWWTP-01","26456"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-03-14","06:01","O01-0034","wwtp","","raw wastewater","24-hr flow-weighted composite","3956.36628381909","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","GraftonWWTP-01","26354"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-12-13","12:00","A01-0125","wwtp","","raw wastewater","24-hr flow-weighted composite","6472.859401","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","14.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-08","12:00","A01-0147","wwtp","","raw wastewater","24-hr flow-weighted composite","77242.4908","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","StarCityWWTP-01","26505"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.556","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-12","09:00","G01-0009","wwtp","","raw wastewater","24-hr time-weighted composite","46653.79487","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","KeyserWWTP-01","26726"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.767","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-09-16","12:00","A01-0039","wwtp","","raw wastewater","24-hr flow-weighted composite","197676.8434","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-09-20","WV","StarCityWWTP-01","26505"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.798","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-02-08","09:00","A04-0011","wwtp","","raw wastewater","24-hr time-weighted composite","207398.8473","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","CheatLakeWWTP-01","26508"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.27","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-01-31","07:03","D01-0020","wwtp","","raw wastewater","24-hr flow-weighted composite","309503.6709","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","CharlesTownWWTP-01","25414"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.348","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-09-18","12:00","A01-0041","wwtp","","raw wastewater","24-hr flow-weighted composite","111111.2869","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-09-29","WV","StarCityWWTP-01","26505"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-02-16","07:04","D01-0009","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","CharlesTownWWTP-01","25414"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.473","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-01-29","09:00","L01-0012","wwtp","","raw wastewater","24-hr time-weighted composite","2308129.921","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","WestUnionWWTP-01","26456"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.683","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-11-01","12:00","A01-0078","wwtp","","raw wastewater","24-hr flow-weighted composite","63532.43381","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-04","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.491","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-10-18","12:00","A01-0066","wwtp","","raw wastewater","24-hr flow-weighted composite","29247.75258","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-10-20","WV","StarCityWWTP-01","26505"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.61","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","6071","rna","-1","","","","WV","2022-02-17","08:00","O01-0031","wwtp","","raw wastewater","24-hr flow-weighted composite","46101.21846","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","GraftonWWTP-01","26354"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-31","08:00","H01-0174","wwtp","","raw wastewater","24-hr flow-weighted composite","19992.6637485623","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","MoundsvilleWWTP-01","26041"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.465","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2022-01-12","06:03","K01-0040","wwtp","","raw wastewater","24-hr flow-weighted composite","210197.7807","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","ParkersburgWWTP-01","26101"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.31","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","17000","rna","-1","","","","WV","2022-02-14","07:04","D01-0015","wwtp","","raw wastewater","24-hr flow-weighted composite","101013.2352","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","CharlesTownWWTP-01","25414"
