capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.775,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,144397.3899,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/23/2024,7:00,6340,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.641,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,3368476.105,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/23/2024,8:45,6341,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.641,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,3900859.07,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/23/2024,8:45,6341,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.594,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,226982.6174,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/23/2024,8:30,6342,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.594,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,243812.4418,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,9/23/2024,8:30,6342,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.094,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,1797937.584,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/23/2024,8:30,6343,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.094,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,1789960.48,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,9/23/2024,8:30,6343,wwtp,,raw wastewater,24-hr time-weighted composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
5,ceres nanotrap,54039,,WV0028118,qiagen ez1 virus mini kit v2.0,0.838,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,591766.1667,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,9/21/2024,8:30,6345,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Dunbar,25064
5,ceres nanotrap,54039,,WV0028118,qiagen ez1 virus mini kit v2.0,0.838,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,613469.0285,copies/L wastewater,ddpcr,9000,no,dna,-1,,,,WV,9/21/2024,8:30,6345,wwtp,,raw wastewater,72-hr time-weighted composite,54039-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Dunbar,25064
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.82,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,2596570.778,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/23/2024,0:00,6346,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.82,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,2842543.793,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/23/2024,0:00,6346,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,9.1,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,419377.2316,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/24/2024,0:00,6347,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,9.1,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,300949.6689,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/24/2024,0:00,6347,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.841,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,136956.7037,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/24/2024,9:00,6349,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.841,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,102703.5475,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/24/2024,9:00,6349,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.222,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3860.958293,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/18/2024,7:00,6318,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.775,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3691.666946,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/23/2024,7:00,6340,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/19/2024,0:00,6332,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.82,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3811.12434,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/23/2024,0:00,6346,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.605,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,3377.263248,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/19/2024,8:15,6333,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.641,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/23/2024,8:45,6341,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.222,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,313967.2058,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/18/2024,7:00,6318,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.775,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,59666.50835,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/23/2024,7:00,6340,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.41,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,128466.3971,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/19/2024,0:00,6332,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.82,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,145041.5547,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,9/23/2024,0:00,6346,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.605,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,357766.3314,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/19/2024,8:15,6333,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.641,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,327989.6786,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,9/23/2024,8:45,6341,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.222,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/18/2024,7:00,6318,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,5.775,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,9/23/2024,7:00,6340,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,9/30/2024,WV,Charleston,25387
