Sample ID	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
A1057	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	05/26/2021 12:00 AM	05/26/2021 11:55 PM	05/26/2021 11:55 PM	EL	7.093	15590	SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0	BRSV			240682.5			101.34	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	05/28/2021	6.8				pH - 6.80				7/7/21						JL	07/07/2021	OneStep RT-ddPCR	Manual	DQ							
H01-0023	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	10/25/2021 08:00 AM	10/26/2021 08:00 AM	10/26/2021 08:15 AM	DRC		14822	SARS-CoV-2 N1	11.11488223	0	1040.980072	11809.56237	SARS-CoV-2 N2	12.70315051	0	1205.935364	13497.09742	None				Human RNase P	6747.638658	6.350718737	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/29/2021	7.08	11/3/21	NT04474	Halcyon		CP0032	C01	JL	11/3/21	21108255	Kookaburra	J5	EP0032	B01	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	J5	AP0016	E05	JL	SAME DATES AS H01-0026
A02-0282	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
L01-0011	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A02-0329	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A03-0108	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Processing	Processing	Composite	10/15/2021 06:00 AM	10/15/2021 02:00 PM	10/15/2021 03:30 PM	BL			SARS-CoV-2 N1					SARS-CoV-2 N2					None				Human RNase P			10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/22/2021		10/28/21	NT04474	Halcyon		CP0030	B05	JL	10/28/21	2108255	Halcyon	B3	EP0030	B03	JL	11/01/2021	OneStep RT-ddPCR	OK	ABS	58477038	QX 200	B3	AP0015	F03	JL	
K01-0034	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
A02-0299	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
E02-0003	Sample	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Processing	Complete	Composite	11/04/2021 08:00 AM	11/05/2021 08:00 AM	11/05/2021 08:00 AM	-		13989	SARS-CoV-2 N1	1.6	0	1193.4	1700	SARS-CoV-2 N2	1.6	0	1245	1700					Human RNase P	12537.5	11.8	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/08/2021	6.49	11/11/21	NT04474	Kookaburra		CP0034	C01	JL	11/11/21	2108255	Kookaburra	E1	EP0034	B01	JL	11/18/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E1	AP0020	C01	JL	
A03-0110	Sample	Sample	K-12	Monongalia	SuncrestES-01	Pass	Processing	Complete	Composite	11/08/2021 06:00 AM	11/08/2021 02:00 PM	11/09/2021 12:40 PM	BL		17027	SARS-CoV-2 N1	0	0	368.726463317872	0	SARS-CoV-2 N2	2.7639389038086	0	319.80276107788	0	None				Human RNase P	0	6.91045582294464	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	11/10/2021		2021-12-15	NT04474	Halcyon		CP0049	A06	AJ	2021-12-15	2108255	Halcyon	J5	EP0049	C05	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	J5	AP0028	G05	JL	
A1000	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	03/07/2021 12:00 PM	03/07/2021 12:00 PM	03/07/2021 12:00 PM	EL	9.116	13784	SARS-CoV-2 N1				0	SARS-CoV-2 N2				20490					Human RNase P	40980		100	PEG Precipitation	5	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	03/12/2021		3/12/21						AHT	3/15/21						AHT	03/16/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
L01-0048	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01		Processing	Processing																																																																																																
A02-0328	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A1081	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	06/29/2021 12:00 AM	06/29/2021 11:55 PM	06/29/2021 11:55 PM	EL	7.266	12866	SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0	BRSV			139151.25			58.59	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/09/2021	6.47	7/9/21			pH - 6.47				7/9/21						JL	07/09/2021	OneStep RT-ddPCR	Manual	DQ							
B01-0064	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/15/2021 07:00 AM	11/16/2021 07:00 AM	11/16/2021 07:20 AM	-	7.236	11514	SARS-CoV-2 N1	6.131442785	0	1092.976303	10921.63246	SARS-CoV-2 N2	12.26448417	0	1279.930573	21846.11242	None				Human RNase P	3640.227942	2.043636739	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				AJ	11/19/2021	6.94	11/22/21	NT04474	Halcyon		CP0039	D02	AJ	11/22/21	2108255	Halcyon	D6	EP0039	B06	AJ	11/29/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D6	AP0022	D06	JL	
A02-0287	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
H01-0030	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	11/03/2021 08:00 AM	11/04/2021 08:00 AM	11/04/2021 08:15 AM	DRC		15984	SARS-CoV-2 N1	29.4	0	1193.4	31237.5	SARS-CoV-2 N2	38.4	0	1245	40800					Human RNase P	11050	10.4	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				AJ	11/11/2021	6.82	11/12/21	NT04474	Kookaburra		CP0035	A03	AJ	11/12/21	2108255	Kookaburra	G3	EP0035	A03	AJ	11/18/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G3	AP0020	D03	JL	
A01-0012	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	08/22/2021 12:00 AM	08/22/2021 11:59 PM	08/22/2021 11:59 PM	GG	9.615	15896	SARS-CoV-2 N1	74.86507893	-20	2835.271912	79544.14636	SARS-CoV-2 N2	72.78320313	-20	3151.898499	77332.15332					Human RNase P	33121.48005	31.17315769	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	08/24/2021	7.06	8/24/21	NT04155	Halcyon		CP0003	A02	JL	8/24/21	2102028	Halcyon	K2	EP0003	A02	JL	08/24/2021	OneStep RT-ddPCR	CHECK	DQ	58477036	QX One	K2	AP0004	G03	JL	
A03-0186	Sample	Sample	K-12	Monongalia	MountainviewES-01		Processing	Processing																																																																																																
A01-0091	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/16/2021 12:00 AM	11/16/2021 11:55 PM	11/16/2021 11:55 PM	GG	7.713	20727	SARS-CoV-2 N1	53.41526031	0	1092.976303	95145.93244	SARS-CoV-2 N2	48.86455536	0	1279.930573	87039.98923	None				Human RNase P	64756.73564	36.3546586	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/29/2021	7.27	11/19/21	NT04474	Halcyon		CP0038	B02	AJ	11/19/21	2108255	Halcyon	NAB_16 A1	EP0038	A06	AJ	11/29/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	NAB_16 A1	AP0022	A06	JL	
A1028	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	04/13/2021 12:00 PM	04/14/2021 12:00 PM	04/13/2021 12:00 PM	EL	10.693	8596	SARS-CoV-2 N1				13152	SARS-CoV-2 N2				26304					Human RNase P	39408		100	PEG Precipitation	8	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				MVS	04/16/2021		4/16/21						JL	4/19/21						JL	04/19/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
A0030	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	11/30/2020 12:00 AM	11/30/2020 11:59 PM	11/30/2020 12:00 AM	GG	10.196	10315	SARS-CoV-2 N1				57250.8	SARS-CoV-2 N2				52029.6					Human RNase P	26014.8		100	PEG Precipitation	3.8	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/04/2020		12/4/20						MS	12/7/20						MS	12/14/2020	OneStep RT-ddPCR	Manual	DQ							
C01-0008	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	09/22/2021 07:00 AM	09/23/2021 07:00 AM	09/23/2021 07:00 AM	MVC	8.449	11981	SARS-CoV-2 N1	9.821518064	0	1097.667847	10435.36294	SARS-CoV-2 N2	17.68168569	0	1200.682373	18786.79104					Human RNase P	2086.724211	1.963975728	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/24/2021	6.44	9/27/21	NT04474	Halcyon		CP0017	D06	JL	9/27/21	2105049	Halcyon	A8	EP0017	B12	JL	09/29/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	A8	AP0010	C08	JL	FLOW 8.449
H01-0084	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	12/07/2021 08:00 AM	12/08/2021 08:00 AM	12/08/2021 08:15 AM		1.6	17104	SARS-CoV-2 N1	8.255451322	0	721.9914246	14705.02267	SARS-CoV-2 N2	4.127363563	0	850.2881622	7351.86635					Human RNase P	39224.86447	22.02097654	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				JL	12/10/2021	7.28	12/13/21	NT04474	Halcyon		CP0048	A03	AJ	12/13/21	2108255	Halcyon	H3	EP0048	A03	AJ	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H3	AP0027	F03	JL	
E02-0004	Sample	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Processing	Complete	Composite	11/05/2021 08:00 AM	11/06/2021 08:00 AM	11/06/2021 08:00 AM	-		11872	SARS-CoV-2 N1	2	0	1193.4	2125	SARS-CoV-2 N2	0	0	1245	0					Human RNase P	4250	4	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/08/2021	6.65	11/11/21	NT04474	Kookaburra		CP0034	C02	JL	11/11/21	2108255	Kookaburra	E2	EP0034	B02	JL	11/18/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E2	AP0020	C02	JL	
A02-0130	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	09/27/2021 09:28 AM	09/29/2021 09:28 AM	09/29/2021 09:28 AM	EL		9389	SARS-CoV-2 N1	0	0	1097.667847	0	SARS-CoV-2 N2	0	0	1200.682373	0					Human RNase P	15981.24959	15.04117608	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/29/2021	7.02	9/29/21	NT04474	Halcyon		CP0018	A03	JL	9/29/21	2105049	Halcyon	B3	EP0018	A03	JL	09/29/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	B3	AP0010	D03	JL	
A03-0170	Sample	Sample	K-12	Monongalia	MountainviewES-01		Processing	Processing																																																																																																
A02-0286	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
A02-0331	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
J01-0042	Sample	Sample	WWTP	Preston	AlpineLakeWWTP-01		Processing	Processing																																																																																																
A1109	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	07/27/2021 12:00 AM	07/27/2021 11:55 PM	07/27/2021 11:55 PM	EL	7.447	11832	SARS-CoV-2 N1	1.99			4726.25	SARS-CoV-2 N2	1.99			4726.25	BRSV			336347.5			141.62	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/30/2021		7/30/21							7/30/21						JL	07/30/2021	OneStep RT-ddPCR	Manual	DQ							
A1024	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	04/07/2021 12:00 PM	04/07/2021 11:55 AM	04/07/2021 11:55 AM	GG	9.15	12696	SARS-CoV-2 N1				46728	SARS-CoV-2 N2				33372					Human RNase P	26676		100	PEG Precipitation	6	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Josh Lambert	04/09/2021		4/9/21						MVS	4/12/21						MVS	04/12/2021	OneStep RT-ddPCR	Manual	DQ		QX 200					
C01-0060							Processing	Processing																																																																																																
A0032	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Processing	Complete	Composite	12/02/2020 12:00 AM	12/02/2020 11:59 PM	12/02/2020 12:00 AM	GG	10.819	10476	SARS-CoV-2 N1				443142	SARS-CoV-2 N2				408920.4					Human RNase P	28299.6		100	PEG Precipitation	4.2	0.2	Qiagen QiaAMP Viral Mini-RNA Kit	0.06	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				TD	12/04/2020		12/4/20						MS	12/7/20						MS	12/14/2020	OneStep RT-ddPCR	Manual	DQ							
A01-0038	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	09/15/2021 12:00 AM	09/15/2021 11:55 PM	09/15/2021 11:55 PM	GG	7.723	12980	SARS-CoV-2 N1	83.53430748	0	1320.22522	88755.2017	SARS-CoV-2 N2	68.98528576	0	1524.019623	73296.86612					Human RNase P	13485.91715	12.69262791	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/15/2021	6.78	9/17/21	NT04155	Halcyon		CP0013	D03	JL	9/17/21	2105033	Halcyon	G7	EP0012	B03	JL	09/20/2021	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	G7	AP0008	E07	JL	
A1098	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	07/22/2021 12:00 AM	07/22/2021 11:55 PM	07/22/2021 11:55 PM	EL	6.513	11958	SARS-CoV-2 N1	21.65			51418.75	SARS-CoV-2 N2	25.59			60776.25	BRSV			502288.75			211.49	10	Ceres Nanotrap	0.95	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	N1/N2/BRSV Triplex	BRSV Triplex	0.005																																				JL	07/30/2021		7/30/21							7/30/21						JL	07/30/2021	OneStep RT-ddPCR	Manual	DQ							
A02-0255	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	12/08/2021 09:00 AM	12/10/2021 09:00 AM	12/10/2021 09:39 AM	GZ		14927	SARS-CoV-2 N1	4.729371369	0	721.9914246	8424.19275	SARS-CoV-2 N2	6.306039691	0	850.2881622	11232.6332					Human RNase P	163168.5787	91.60341263	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				JL	12/10/2021	8.4	12/10/21	NT04474	Halcyon		CP0047	B04	AJ	12/10/21	2108255	Halcyon	F2	EP0047	B02	AJ	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	F2	AP0027	D02	JL	
B01-0002	Sample	Sample	WWTP	Kanawha	CharlestonWWTP-01	Pass	Processing	Complete	Composite	09/16/2021 07:00 AM	09/17/2021 07:00 AM	09/17/2021 08:00 AM	KM		17169	SARS-CoV-2 N1	32.91402817	0	878.4640503	34971.15493	SARS-CoV-2 N2	38.40417862	0	968.4371185	40804.43978					Human RNase P	4368.719943	4.111736417	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/21/2021	6.75	9/24/21		Halcyon		CP0016	B02	JL	9/24/21	XXXXXX	Halcyon	H8	EP0016	A08	JL	09/24/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H8	AP0009	A08	JL	
A01-0111	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Submitted 12-09-2021	Complete	Composite	11/28/2021 12:00 AM	11/28/2021 11:55 PM	11/29/2021 12:00 AM	-	6.543	14138	SARS-CoV-2 N1	569.3556595	0	1030.216827	1014164.768	SARS-CoV-2 N2	509.7551727	0	1109.431686	908001.4014	None				Human RNase P	44490.75222	24.9772644	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/30/2021	7.13	11/30/21	NT04474	Halcyon		CP0041	C01	AJ	11/30/21	2108255	Halcyon	H5	EP0041	B05	AJ	12/03/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	H5	AP0023	D05	JL	
A02-0021	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Processing	Complete	Composite	08/18/2021 09:30 AM	08/20/2021 09:30 AM	08/20/2021 09:30 AM	EL		15351	SARS-CoV-2 N1	12.33608007	-20	2835.271912	13107.08508	SARS-CoV-2 N2	34.96476173	-20	3151.898499	37150.05934					Human RNase P	120340.5154	113.2616615	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Jl	08/20/2021	7.74	8/20/21	NT04155	Kookaburra	7.74	CP000000	A01	JL	8/20/21	2102028	Kookaburra	H1	EP000000	A01	JL	08/20/2021	OneStep RT-ddPCR	CHECK	DQ	58477036	QX One	H1	AP0004	C03	JL	
A02-0296	Sample	Sample	WVU Morgantown	Monongalia			Processing	Processing																																																																																																
C01-0053	G	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	12/06/2021 07:00 AM	12/07/2021 07:00 AM	12/07/2021 07:00 AM		13.779	17174	SARS-CoV-2 N1	17.8175246715546	0	368.726463317872	0	SARS-CoV-2 N2	19.1886639595032	0	319.80276107788	0	None				Human RNase P	0	9.59237515926362	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	12/14/2021		2021-12-15	NT04474	Halcyon		CP0049	B01	AJ	2021-12-15	2108255	Halcyon	K5	EP0049	A05	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	K5	AP0028	A05	JL	
A03-0132	Sample	Sample	K-12	Monongalia	MorgantownHS-01		Processing	Processing																																																																																																
A03-0129	Sample	Sample	K-12	Monongalia	NorthES-01	Pass	Processing	Complete	Composite	12/03/2021 06:00 AM	12/03/2021 02:00 PM	12/03/2021 02:02 PM	GZ		11731	SARS-CoV-2 N1	0	0	721.9914246	0	SARS-CoV-2 N2	0	0	850.2881622	0					Human RNase P	3572.888067	2.005831897	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	12/14/2021	8.14	2021-12-09	NT04474	Kookaburra		CP0046	B01	LW	2021-12-09	2110258	Kookaburra	H7	EP0046	A07	LW	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H7	AP0027	A07	JL	
E02-0017	G	Sample	WWTP	Mercer	AthensWWTP-01	Pass	Processing	Complete	Composite	12/06/2021 08:00 AM	12/07/2021 08:00 AM	12/07/2021 08:00 AM		0.06	10121	SARS-CoV-2 N1	25.5868268	0	721.9914246	45576.53524	SARS-CoV-2 N2	16.2793076	0	850.2881622	28997.51667					Human RNase P	8282.957487	4.650081396	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				JL	12/10/2021	6.98	12/10/21	NT04474	Halcyon		CP0047	C06	AJ	12/10/21	2108255	Halcyon	G2	EP0047	C02	AJ	12/14/2021	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	G2	AP0027	E02	JL	
H01-0090	Sample	Sample	WWTP	Marshall	MoundsvilleWWTP-01		Processing	Complete							15431	SARS-CoV-2 N1	6.10004842281342	0	368.726463317872	0	SARS-CoV-2 N2	15.2530872821808	0	319.80276107788	0	None				Human RNase P	0	3.04982662200928	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																							2021-12-17	NT04474	Halcyon		CP0051	D03	AJ	2021-12-17	2108255	Halcyon	D7	EP0051	B07	AJ	2021-12-21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	D7	AP0028	F07	JL	
A02-0024	Sample	Sample	WVU Morgantown	Monongalia	CollegePark-02	Pass	Processing	Complete	Composite	08/18/2021 10:10 AM	08/20/2021 10:10 AM	08/20/2021 10:10 AM	EL		17511	SARS-CoV-2 N1	2.687540054	0	1047.2155	2855.51131	SARS-CoV-2 N2	20.16403675	0	1082.352142	21424.28803					Human RNase P	44297.1161	41.69140339	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				Jl	08/20/2021	7.16	8/20/21	NT04155	Kookaburra	7.16	CP000000	A04	JL	8/20/21	2102028	Kookaburra	H4	EP000000	A04	JL	08/20/2021	OneStep RT-ddPCR	Manual	DQ	58477036	QX 200	H4	AP000000	A04	JL	
A02-0203	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	10/30/2021 09:00 AM	11/01/2021 09:00 AM	11/01/2021 10:18 AM	EL		10373	SARS-CoV-2 N1	0	0	1040.980072	0	SARS-CoV-2 N2	6.805981398	0	1205.935364	7231.35524	None				Human RNase P	4820.671175	4.537102282	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	11/01/2021	6.89	11/2/21	NT04474	Kookaburra		CP0031	A04	JL	11/2/21	21108255	Kookaburra	G5	EP0031	B05	JL	11/04/2021	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G5	AP0016	B05	JL	
K01-0019	Sample	Sample	WWTP	Wood	ParkersburgWWTP-01		Processing	Processing																																																																																																
