Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A1032	10235	OneStep RT-ddPCR	Human RNase P		0						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				19320	SARS-CoV-2 N2				9660																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				7				MVS	Mathilda Santee	4/23/21 10:56	4/23/21 10:56	Monongalia County	A1032	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:56	Composite	4/19/21 11:59	4/19/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
A02-0052	10820	OneStep RT-ddPCR	Human RNase P	43.3661603927612	46076.5454173088	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C5	AP0005	E02	JL		5.77867984771728	0	2615.09490966796			0	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	C01	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C5	EP0005	B01	JL		Pass	EL	08/27/2021 09:55 AM	Composite	08/27/2021 09:25 AM	08/23/2021 09:25 AM	JL	08/27/2021	8.03	OaklandE-02		
A1069	13142	OneStep RT-ddPCR		156.28		BRSV		371165												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.42				Josh Lambert		7/9/21 11:45		A1069	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/13/21 23:55	Composite	6/13/21 23:55	6/13/21 0:00	JL	6/18/21	6.42	StarCityWWTP-01	Available	
A1031	10841	OneStep RT-ddPCR	Human RNase P		32550						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				78180	SARS-CoV-2 N2				104250																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				5				MVS	Mathilda Santee	4/23/21 10:55	4/23/21 10:55	Monongalia County	A1031	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:55	Composite	4/18/21 11:59	4/18/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
A0246	13754	OneStep RT-ddPCR	Human RNase P		36960					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				119184	SARS-CoV-2 N2				49296																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				4				MS	Timothy Driscoll	11/13/20 17:12	11/13/20 17:12	Monongalia County	A0246	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/8/20 0:00	Composite	11/8/20 23:59	11/8/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A02-0064	13180	OneStep RT-ddPCR	Human RNase P	306.246337890626	325386.73400879	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E6	AP0005	F04	JL		11.9650626182556	0	2615.09490966796			23.9364862442016	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A06	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E6	EP0006	A06	JL		Pass	EL	08/30/2021 10:35 AM	Grab			JL	08/30/2021	8.11	NorthHighSt-02 (MUB)		
A1080	13452	OneStep RT-ddPCR		66.56		BRSV		158080												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.40				Josh Lambert		7/9/21 12:12		A1080	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/28/21 23:55	Composite	6/28/21 23:55	6/28/21 0:00	JL	7/9/21	6.4	StarCityWWTP-01	Available	
A1056	13749	OneStep RT-ddPCR	Human RNase P	108.06	256642.5															SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				CDC nCov-2 Triplex	0.005		7/7/21	10				0.95	pH - 6.89				Josh Lambert		7/8/21 11:27		A1056	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/25/21 23:55	Composite	5/25/21 23:55	5/25/21 0:00	JL	5/28/21	6.89	StarCityWWTP-01	Available	
A01-0012	15896	OneStep RT-ddPCR	Human RNase P	31.1731576919556	33121.4800477028	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	K2	AP0004	G03	JL		74.8650789260864	-20	2835.2719116211			72.783203125	-20	3151.89849853516																																						0.005		2021-08-24	10	NT04155	Halcyon	Nanotrap	0.425		CP0003	A02	JL				Monongalia County	Star City	2021-08-24	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K2	EP0003	A02	JL		Pass	GG	08/22/2021 11:59 PM	Composite	08/22/2021 11:59 PM	08/22/2021 12:00 AM	JL	08/24/2021	7.06	StarCityWWTP-01		
A0226	12328	OneStep RT-ddPCR	Human RNase P		6303					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				107151	SARS-CoV-2 N2				69300																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5.5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0226	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/24/21 0:00	Composite	1/24/21 23:59	1/24/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A0245	11511	OneStep RT-ddPCR	Human RNase P		44160					11/17/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				24528	SARS-CoV-2 N2				14712																																				CDC N1/N2/RP Triplex	0.005		11/16/20 17:00	100				4				MS	Timothy Driscoll	11/16/20 19:12	11/16/20 19:12	Monongalia County	A0245	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	DW	11/15/20 0:00	Composite	11/15/20 23:59	11/15/20 0:00	TD	11/16/20		StarCityWWTP-01	Available	
A02-0032	18675	OneStep RT-ddPCR	Human RNase P	22.6898860931396	24108.0039739608	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F5	AP0007	C01	JL	SARS-CoV-2 N1	3.78012865781784	0	1303.83804321289	4016.38669893146	SARS-CoV-2 N2	3.78012865781784	0	1366.20712280273	4016.38669893146																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A05	JL				WVU Morgantown	G	2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F5	EP0007	A05	JL		Pass	EL	08/23/2021 10:11 AM	Grab			JL	08/23/2021	7.78	CollegePark-02		
A0021	14612	OneStep RT-ddPCR	Human RNase P		88968					11/20/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				19320	SARS-CoV-2 N2				19320																																				CDC N1/N2/RP Triplex	0.005		11/19/20 17:00	100				4				MS	Timothy Driscoll	11/19/20 19:24	11/19/20 19:24	Monongalia County	A0021	11/20/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/18/20 0:00	Composite	11/18/20 23:59	11/18/20 0:00	TD	11/19/20		StarCityWWTP-01	Available	
A02-0066	14107	OneStep RT-ddPCR	Human RNase P	48.2719469070434	51288.9435887336						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H3	AP000000	C03	JL		1.50684028863907	0	3138.02612304688			10.550125837326	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D01	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H3	EP0007	B07	JL		Pass	EL	09/01/2021 09:08 AM	Grab			JL	09/01/2021	7.36	Evansdale-01		
A06-0005	17313	OneStep RT-ddPCR				BRSV	540.266151428222	574032.785892486		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A07	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	1.35909959673882	0	2276.70715332032	1444.04335																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	B01	JL	Eric Lundstrum		08/10/2021 09:07 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	B01	JL	NaN	Pass	EL	08/10/2021 09:07 AM	Composite	08/10/2021 09:00 AM	08/09/2021 09:00 AM	JL	08/10/2021	7.43	Evansdale-01		10
A02-0019	17835	OneStep RT-ddPCR	Human RNase P	36.9689512252808	39279.5106768608	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G4	AP000000	A04	JL	SARS-CoV-2 N1	30.3630900382996	0	1685.59967041016	32260.78367	SARS-CoV-2 N2	39.6118140220642	1.368028819561	1874.41497802734	42087.55088																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		08/18/2021 10:25 AM	WVU Morgantown	G	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL	NaN	Pass	EL	08/18/2021 10:24 AM	Composite	08/18/2021 10:24 AM	08/16/2021 10:33 AM	JL	08/18/2021	7.04	CollegePark-02		
A02-0031	13987	OneStep RT-ddPCR	Human RNase P	975.847625732422	1036838.1023407	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C1	AP0005	A02	JL		9.34266269207	0	2615.09490966796			82.6658725738526	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	B03	JL				WVU Morgantown	G	2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C1	EP0005	A09	JL		Pass	EL	08/23/2021 09:55 AM	Grab			JL	08/23/2021	8.46	NorthHighSt-02 (MUB)		
A1009	14514	OneStep RT-ddPCR	Human RNase P		115878					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				30639	SARS-CoV-2 N2				34062																																				CDC N1/N2/RP Triplex	0.005		3/19/21 3:00	100				3.5				TD	Josh Lambert	3/19/21 15:34	3/19/21 15:34	Monongalia County	A1009	3/21/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				TD		Pass	GG	3/18/21 11:59	Composite	3/18/21 11:59	3/18/21 12:01	JL	3/19/21		StarCityWWTP-01	Available	
A0023	12579	OneStep RT-ddPCR	Human RNase P		24684					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				49394.4	SARS-CoV-2 N2				29647.2																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.4				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0023	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/22/20 0:00	Composite	11/22/20 23:59	11/22/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A1016	13088	OneStep RT-ddPCR	Human RNase P		5400						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				10800	SARS-CoV-2 N2				16170																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:49	4/9/21 12:49	Monongalia County	A1016	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/28/21 11:55	Composite	3/28/21 11:55	3/28/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A0043	13397	OneStep RT-ddPCR	Human RNase P		20018.4					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				60100.8	SARS-CoV-2 N2				44072.4																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				3.8				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0043	12/21/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	12/17/20 0:00	Composite	12/17/20 11:59	12/17/20 12:00	TD	12/18/20		StarCityWWTP-01	Available	
A01-0005	14966	OneStep RT-ddPCR	Human RNase P	23.5946941375732	25069.3625211715	None				08/18/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G5	AP000000	A05	JL	SARS-CoV-2 N1	210.036067962646	0	1685.59967041016	223163.32626	SARS-CoV-2 N2	238.606586456298	1.368028819561	1874.41497802734	253519.49406																																					0.005	NaN	2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A05	JL	Josh Lambert		08/18/2021 01:14 PM	NaN	Star City	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A05	JL	NaN	Pass	GG	08/14/2021 11:55 PM	Composite	08/14/2021 11:55 PM	08/14/2021 12:00 AM	JL	08/18/2021	6.85	StarCityWWTP-01		
A1082	11677	OneStep RT-ddPCR		115.14		BRSV		273457.5												SARS-CoV-2 N1	2.02			4797.5	SARS-CoV-2 N2	2.02			4797.5																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.47				Josh Lambert		7/9/21 12:15		A1082	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/30/21 23:55	Composite	6/30/21 23:55	6/30/21 0:00	JL	7/9/21	6.47	StarCityWWTP-01	Available	
A1088	12001	OneStep RT-ddPCR		88.39		BRSV		209926.25												SARS-CoV-2 N1	3.92			9310	SARS-CoV-2 N2	1.96			4655																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.54				Josh Lambert		7/9/21 12:23		A1088	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/8/21 23:55	Composite	7/8/21 23:55	7/8/21 0:00	JL	7/9/21	6.54	StarCityWWTP-01	Available	
A02-0049	14492	OneStep RT-ddPCR	Human RNase P	288.975524902344	307036.495208741	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	A2 NAB_9	AP0004	B04	JL		1.43493384122849	-20	2835.2719116211			11.4822447299957	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	B04	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	A2_NAB_9	EP0004	A10	JL		Pass	EL	08/25/2021 10:04 AM	Grab			JL	08/25/2021	7.55	CollegePark-02		
A1109	11832	OneStep RT-ddPCR		141.62		BRSV		336347.5												SARS-CoV-2 N1	1.99			4726.25	SARS-CoV-2 N2	1.99			4726.25																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1109		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/27/21 23:55	Composite	7/27/21 23:55	7/27/21 0:00	JL			StarCityWWTP-01	Available	
A0037	13832	OneStep RT-ddPCR	Human RNase P		98064					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				85800	SARS-CoV-2 N2				85800																																				CDC N1/N2/RP Triplex	0.005		12/13/20 17:00	100				4				MS	Timothy Driscoll	12/14/20 14:57	12/14/20 14:57	Monongalia County	A0037	12/14/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/9/20 0:00	Composite	12/9/20 11:59	12/9/20 12:00	TD	12/11/20		StarCityWWTP-01	Available	
A0242	12322	OneStep RT-ddPCR	Human RNase P		13752					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				41256	SARS-CoV-2 N2				68784																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				4				AT	Timothy Driscoll	2/24/21 10:44	2/24/21 10:44	Monongalia County	A0242	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/15/21 8:00	Composite	2/15/21 11:55	2/15/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
A1061	13947	OneStep RT-ddPCR		157.42		BRSV		373872.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.92				Josh Lambert		7/8/21 11:39		A1061	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/1/21 23:55	Composite	6/1/21 23:55	6/1/21 0:00	JL	6/4/21	6.92	StarCityWWTP-01	Available	
A0020	12727	OneStep RT-ddPCR	Human RNase P		35942.4					11/20/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				3996	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		11/19/20 17:00	100				3.6				MS	Timothy Driscoll	11/19/20 19:22	11/19/20 19:22	Monongalia County	A0020	11/20/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/17/20 0:00	Composite	11/17/20 23:59	11/17/20 0:00	TD	11/19/20		StarCityWWTP-01	Available	
A02-0035	16385	OneStep RT-ddPCR	Human RNase P	23.593852519989	25068.4683024883	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L1	AP0004	A02	JL		47.2078895568848	-20	2835.2719116211			37.0851159095764	-20	3151.89849853516																																						0.005		2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A01	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L1	EP0004	A01	JL		Pass	EL	08/25/2021 09:12 AM	Composite	08/25/2021 09:16 AM	08/23/2021 09:16 AM	JL	08/25/2021	6.55	Evansdale-01		
A1072	11428	OneStep RT-ddPCR		84.57		BRSV		200853.75												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.35				Josh Lambert		7/9/21 11:50		A1072	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/16/21 23:55	Composite	6/16/21 23:55	6/16/21 0:00	JL	6/18/21	6.35	StarCityWWTP-01	Available	
A01-0046	16779	OneStep RT-ddPCR	Human RNase P	27.446141242981	29161.5250706673						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I3	AP000000	B04	JL		80.697660446167	0	3138.02612304688			72.1020412445068	0	3336.0806274414																																						0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A03	JL				Monongalia County		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I3	EP0008	A03	JL		Pass	JT	09/02/2021 11:55 PM	Composite	09/02/2021 11:55 PM	09/02/2021 12:00 AM	JL	09/02/2021	6.74	StarCityWWTP-01		
A0039	13018	OneStep RT-ddPCR	Human RNase P		52080					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				108552	SARS-CoV-2 N2				99864																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				4				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0039	12/15/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	DW	12/13/20 0:00	Composite	12/13/20 11:59	12/13/20 12:00	TD	12/14/20		StarCityWWTP-01	Available	
A0227	17665	OneStep RT-ddPCR	Human RNase P		3192					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				57576	SARS-CoV-2 N2				44784																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0227	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/25/21 0:00	Composite	1/25/21 23:59	1/25/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A1068		OneStep RT-ddPCR				BRSV		0												SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.48				Josh Lambert		7/9/21 11:43		A1068	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/10/21 23:55	Composite	6/10/21 23:55	6/10/21 0:00	JL	6/11/21	6.48	StarCityWWTP-01	Available	
A02-0086	16057	OneStep RT-ddPCR	Human RNase P	17.5909876823425	18690.4244124889	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L1	AP0007	B01	JL	SARS-CoV-2 N1	16.1245691776276	0	1303.83804321289	17132.3547512293	SARS-CoV-2 N2	7.32798039913178	0	1366.20712280273	7785.97917407752																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A01	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L1	EP0010	A01	JL		Pass	EL	09/08/2021 09:10 AM	Composite	09/08/2021 08:20 PM	09/06/2021 08:20 PM	JL	09/08/2021	6.31	Evansdale-01		
A0435	11235	OneStep RT-ddPCR	Human RNase P		50280					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5016	SARS-CoV-2 N2				10056																																				CDC N1/N2/RP Triplex	0.005			100				4					Mathilda Santee	3/8/21 10:54	3/8/21 10:54	Monongalia County	A0435		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/3/21 12:00	Composite	3/3/21 12:00	3/3/21 12:00				StarCityWWTP-01	Available	
A0236	11600	OneStep RT-ddPCR	Human RNase P		12180					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6090	SARS-CoV-2 N2				48690																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				5				AT	Timothy Driscoll	2/24/21 10:39	2/24/21 10:39	Monongalia County	A0236	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/7/21 8:00	Composite	2/7/21 11:55	2/7/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A02-0059	10882	OneStep RT-ddPCR	Human RNase P	1265.88790893555	1345005.90324402	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	D7	AP0005	G03	JL		9.16140139102936	0	2615.09490966796			13.7433660030365	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	D06	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	D7	EP0005	B11	JL		Pass	EL	08/27/2021 10:59 AM	Grab			JL	08/27/2021	8.24	CollegePark-02		
A0432	11323	OneStep RT-ddPCR	Human RNase P		7488					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				89820	SARS-CoV-2 N2				52380																																				CDC N1/N2/RP Triplex	0.005			100				6					Mathilda Santee	3/8/21 10:56	3/8/21 10:56	Monongalia County	A0432		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/28/21 12:00	Composite	2/28/21 12:00	2/28/21 12:00				StarCityWWTP-01	Available	
A0239	10568	OneStep RT-ddPCR	Human RNase P		13350					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				86880	SARS-CoV-2 N2				106950																																				CDC N1/N2/RP Triplex	0.005		2/22/21 0:00	100				5				AT	Timothy Driscoll	2/24/21 10:41	2/24/21 10:41	Monongalia County	A0239	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/10/21 8:00	Composite	2/10/21 11:55	2/10/21 12:00	TD	2/11/21		StarCityWWTP-01	Available	
A0033	9338	OneStep RT-ddPCR	Human RNase P		24192					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				53241.6	SARS-CoV-2 N2				29030.4																																				CDC N1/N2/RP Triplex	0.005		12/7/20 17:00	100				3.2				MS	Timothy Driscoll	12/14/20 14:57	12/14/20 14:57	Monongalia County	A0033	12/8/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/3/20 0:00	Composite	12/3/20 23:59	12/3/20 0:00	TD	12/7/20		StarCityWWTP-01	Available	
A1026	13203	OneStep RT-ddPCR	Human RNase P		21390						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				10680	SARS-CoV-2 N2				10680																																				CDC N1/N2/RP Triplex	0.005		4/16/21 11:00	100				5				JL	Aiyana-Mei Tom	4/16/21 11:16	4/16/21 11:16	Monongalia County	A1026	4/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				JL		Pass	EL	4/11/21 12:00	Composite	4/12/21 12:00	4/11/21 12:00	MVS	4/16/21		StarCityWWTP-01	Available	
