Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
C01-0060	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	12/15/21 7:00	12/16/21 7:00	7.648	12/21/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	251426.695	282076.8723	266751.78365	7279007.90397658	8166355.5375482	7722681.72076239	165647.486252	156811.232272182	4971438.32186195	4358248.06978643	147316.343721	141012.212753083	4451799.27091643	3815448.29347115	128985.20119	159581.576078613	3932160.21997091	4483771.94731493
A0030	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/30/20 0:00	11/30/20 23:59	10.196	12/4/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57250.8	52029.6	54640.2	2209654.18744229	2008136.54151466	2108895.36447847	42858.96	70757.8401861342	1362061.77092385	2343606.52979763	39477	58368.0550870897	1251871.57169008	1980202.15112633	36095.04	46688.789867246	1141681.37245631	1641747.94894751
J01-0003	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	12/22/21 9:00	12/23/21 9:00	0.13	1/10/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3233.059309	2238	2735.5296545	1590.99915505462	1101.3271854	1346.16317022731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0087	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	3/29/22 8:25	3/30/22 8:25	2.421	3/31/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34979.91275	29147.89908	32063.905915	320572.627197129	267125.2684972	293848.947847164	85116.166072	173966.675281961	791853.77469703	1723940.73694242	74173.2338616	153240.758172878	694790.700090238	1524200.84652845	63230.3016512	136783.28026342	597727.625483445	1352326.53663072
A01-0089	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/14/21 0:00	11/14/21 23:55	9.522	11/16/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38807.82932	9696.311466	24252.070393	1398815.5572632	349500.385988358	874157.971625778	67911.865724	95955.4197582431	1922574.42010223	2443929.12001581	58893.7262296	87276.3230289936	1641502.20307088	2229723.11366305	49875.5867352	80781.6899163366	1360429.98603954	2100928.46072084
A03-0068	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/5/21 6:00	11/5/21 13:30	NA	11/10/21	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	108392.8621	46396.54905	77394.705575	NA	NA	NA	22728.1576032	88202.0644549939	NA	NA	17256.1723281	62022.7912418774	NA	NA	11784.187053	36209.4537097804	NA	NA
N02-0065	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	4/26/22 7:00	4/27/22 7:00	11.784	5/4/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23221.95824	12899.50054	18060.72939	1035868.19458002	575411.522028207	805639.858304116	11844.1986728	17282.4047771089	536188.568952706	729524.662044239	10803.1151145	15040.7580677766	478168.898512892	651680.724012608	9762.0315562	14476.4240905213	420149.228073078	639275.809239385
E01-0007	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	11/9/21 7:50	11/10/21 7:50	NA	11/12/21	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32947.63178	26354.63089	29651.131335	NA	NA	NA	40254.4132178	46062.1147872012	NA	NA	42852.2099409	46311.747869737	NA	NA	45450.006664	47478.2512066618	NA	NA
E02-0100	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	1/16/22 8:00	1/17/22 8:00	0.122	1/21/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	896019.6984	413046.8112	654533.2548	413799.835035482	190753.28660932	302276.560822401	770523.88028	671750.150672619	938525.231728552	1315554.93359063	679746.65945	607305.211844108	823681.880385919	1003076.53356678	588969.43862	634925.444362445	708838.529043287	764646.332427011
K01-0052	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	3/23/22 6:21	3/24/22 6:21	7.607	3/30/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35253.01371	21690.65505	28471.83438	1015132.17054698	624595.727407166	819863.948977071	26400.127262	15123.67815719	657765.889442233	463671.06379223	23686.8552161	18384.0228701375	602397.284237562	538444.202582645	20973.5831702	28693.7613335829	547028.679032891	758067.551192477
A04-0011	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	2/8/22 9:00	2/9/22 9:00	0.798	2/14/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	207398.8473	69018.97408	138208.91069	626501.557105199	208489.561508394	417495.559306796	191130.367664	264794.684805469	847716.308555072	413283.542399864	176875.11476	259205.98312221	822032.988177176	561364.405394251	162619.861856	266085.614675012	796349.667799279	734582.421329018
A04-0053	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	4/8/22 8:00	4/9/22 8:00	1.049	4/12/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5482.603535	13707.85402	9595.2287775	21770.8434575481	54432.4502224548	38101.6468400015	156571.551985	337384.120254042	360189.220276054	648475.283657387	157598.8978695	336724.980930742	364401.84861624	642892.841051703	158626.243754	336566.30592314	368614.476956426	638990.398017004
A02-0388	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	3/9/22 9:00	3/11/22 9:00	NA	3/11/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5811.796105	2905.796925	4358.796515	NA	NA	NA	5693.1308882	9311.79398747841	NA	NA	4913.7224506	3505.33858112193	NA	NA	4134.314013	4952.68316167024	NA	NA
A0221	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/17/21 0:00	1/17/21 23:59	7.146	1/22/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	88398	82296	85347	2391213.62254428	2226151.22831856	2308682.42543142	76972.8	66933.9885019143	2127835.4393172	1929510.21757083	83467.2	66451.8948521344	2307017.35227636	1924255.11196242	89961.6	68100.7535878911	2486199.26523552	1973609.93003902
E02-0073	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	2/23/22 8:00	2/24/22 8:00	0.244	2/25/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	828725.5025	897386.0228	863055.76265	765444.05627812	828861.661994433	797152.859136276	897607.4254	1428079.36252364	475073.643598605	717233.143022742	955415.64663	1473873.91778848	505547.586913263	735076.304556758	1013223.86786	1520623.30886459	536021.53022792	753601.858654438
P01-0028	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	3/9/22 11:26	3/10/22 11:06	0.358	3/23/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	80070.89719	88086.40838	84078.652785	108510.220625655	119372.655270173	113941.437947914	40456.377546	53837.6080110669	50176.1994412817	70355.7466425409	41489.710202	59280.8771462248	51339.9504037923	76312.8310627399	42523.042858	65887.7748112765	52503.7013663029	83636.4181429235
G01-0113	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	4/18/22 8:00	4/19/22 8:00	1.75	4/21/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4691.002741	4691.002741	4691.002741	31075.3952001654	31075.3952001654	31075.3952001654	3558.6386602	3113.20752254598	16064.0966080659	17697.472465387	3261.5369888	2330.80818567733	15291.8190935002	17536.7243567048	2964.4353174	3266.96162956227	14519.5415789345	21010.3507691895
A1101	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	7/26/21 0:00	7/26/21 23:55	8.172	7/30/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27336.25	31896.25	29616.25	845629.68612735	986690.41569855	916160.05091295	18675.95	38921.8329051781	496358.432252645	998490.006274372	20732.725	41892.6456980632	550581.210443629	1072520.37547695	22789.5	44887.5456023517	604803.988634613	1147181.29027442
E02-0099	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	1/14/22 8:00	1/15/22 8:00	0.261	1/21/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	362131.2493	365880.9292	364006.08925	357782.780879718	361487.434660976	359635.107770347	591831.6993884	895867.428427659	855995.793524844	1487735.71337292	549607.6622798	826942.880355967	763572.368457	1154628.82775133	507383.6251712	798559.117828921	671148.943389157	879960.973420646
S01-0040	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	3/30/22 6:00	3/31/22 6:00	0.698	4/14/22	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8770.291954	5846.657809	7308.4748815	23173.0073041826	15448.1338618632	19310.5705830229	17432.6923192	30490.0354582081	49026.6963316047	83508.3603517713	15928.6913157	25162.8237497275	44973.2940344596	69483.3882714308	14424.6903122	20344.0782519547	40919.8917373145	57063.2590896689
A03-0076	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	11/10/21 6:00	11/10/21 14:00	NA	11/12/21	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2004	4528.575148	3266.287574	NA	NA	NA	34960.3086132	88848.0215851119	NA	NA	29020.9037808	66131.563584078	NA	NA	23081.4989484	47108.3819533616	NA	NA
E02-0025	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/20/21 8:00	12/21/21 8:00	0.119	12/29/21	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2558.793942	5117.743956	3838.268949	1152.64401694236	2305.35833866935	1729.00117780586	11023.1842218	29768.153607645	4458.81312125766	12065.46476848	9245.1669044	24729.8231416989	3759.02303249037	10011.8099055161	7467.149587	19877.5894140269	3059.23294372308	8046.12800508736
M03-0012	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	3/8/22 11:00	3/9/22 11:00	0.758	3/16/22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	729	1865	1297	2091.74942862	5351.3205547	3721.53499166	87792.560316	184327.084218536	71853.8467025316	137582.413200754	82712.780179	156940.737181281	67682.6458749843	116444.739368412	77633.000042	134496.473511215	63511.4450474371	99508.2535228694
A02-0491	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	5/2/22 9:00	5/4/22 9:00	NA	5/4/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2509.160698	5018.471628	3763.816163	NA	NA	NA	505740.5039996	948151.203995352	NA	NA	535752.6690826	996349.741986503	NA	NA	565764.8341656	1046410.81169179	NA	NA
C01-0079	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	2/15/22 7:00	2/16/22 7:00	8.959	2/22/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14617.15361	23389.89493	19003.52427	495718.666324151	793232.925473896	644475.795899023	27662.512668	45740.2954324069	1219756.35913185	2203824.33904233	28640.284233	47039.0980692525	1250860.37752821	2262197.56561472	29618.055798	49199.9349125549	1281964.39592457	2355424.55845593
E02-0070	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	2/28/22 8:00	3/1/22 8:00	0.141	3/4/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	103058.7468	77270.29905	90164.522925	55006.8651121105	41242.4665444873	48124.6658282989	262718.292266	595594.164745208	263458.43203063	538977.718574285	280881.68285	623722.309480271	279931.837604527	564325.474818264	299045.073434	655399.029565793	296405.243178425	592086.827379833
K01-0021	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	1/6/22 6:30	1/7/22 6:51	5.672	1/12/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	204155.6105	204155.6105	204155.6105	4383393.57508679	4383393.57508679	4383393.57508679	63755.344474	147347.199915992	1548378.76942362	3009750.54880838	65463.6406604	145342.798880942	1611362.66307368	2958534.60356	67171.9368468	143517.67633965	1674346.55672374	2919248.52937301
R01-0037	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	3/29/22 9:00	3/30/22 8:30	0.188	4/6/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	20220.01784	23109.38749	21664.702665	14389.7188535623	16445.9592217219	15417.8390376421	106248.9027806	231647.620480648	58178.6733134861	122299.169124456	86541.7027239	209118.917757787	47554.0667973952	110790.708771083	66834.5026672	196630.269227815	36929.4602813043	104687.693157108
A0042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/16/20 12:00	12/16/20 11:59	8.322	12/18/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	84394.8	84394.8	84394.8	2658620.3511415	2658620.3511415	2658620.3511415	89704.56	26688.5920381275	2519537.78416946	620221.818986647	87201.36	18646.3745599452	2457689.14819905	557829.676744558	84698.16	17093.8699372718	2395840.51222864	665108.820519515
B01-0084	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/15/22 7:00	2/16/22 7:00	8.365	2/18/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	284952.0108	313270.7459	299111.37835	9022992.49940831	9919703.96209517	9471348.23075174	285462.31682	82917.5191155788	10141050.1927882	5063853.52030008	291176.22401	114534.933562608	10396419.0147812	6224487.15562156	296890.1312	147833.210870449	10651787.8367742	7418009.80995413
A02-0225	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	11/20/21 9:38	11/22/21 9:38	NA	11/22/21	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	528	1267	897.5	NA	NA	NA	16052.15772	49436.0412862311	NA	NA	15010.318671	47220.540812457	NA	NA	13968.479622	45031.5163404907	NA	NA
H01-0116	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/1/22 8:00	2/2/22 8:00	NA	2/7/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	738908.6294	752976.3079	745942.46865	NA	NA	NA	471418.65312	530100.85237322	3091018.68513942	3418752.07473026	485999.53562	525237.536321658	3201586.87861993	3340229.09051265	500580.41812	520521.318412336	3312155.07210043	3277594.99324466
G01-0004	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	10/9/21 8:45	10/10/21 9:00	NA	10/13/21	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	92150.051	28325.17728	60237.61414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0028	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	2/1/22 6:30	2/2/22 6:30	5.588	2/9/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	428146.4016	486870.3568	457508.3792	9056525.63641071	10298705.890064	9677615.76323735	543038.75254	199974.487424973	11965540.9661885	4671797.68600866	538800.2488	165447.376673251	11851493.8693416	3732994.24684737	534561.74506	139619.709181953	11737446.7724948	2891556.97348285
E01-0053	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	1/19/22 13:30	1/20/22 13:30	4.714	2/3/22	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14403.16323	23047.43685	18725.30004	257016.133469344	411268.206224854	334142.169847099	708091.658244	1323271.27909401	9253787.73591439	14865634.271935	574292.378147	1132400.9269671	7381326.94736347	12195943.6038423	440493.09805	964623.54375744	5508866.15881255	9905662.3260267
A02-0237	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	11/29/21 9:00	12/1/21 9:00	NA	12/2/21	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35587.38157	25416.47203	30501.9268	NA	NA	NA	23810.7037828	56528.1936790593	NA	NA	21643.1135962	48892.1650685363	NA	NA	19475.5234096	41370.0110265439	NA	NA
