Asset Tag ID,Site,Location,Category,Department,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type
C01-0977,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/27/2025 08:00 AM,08/26/2025 08:00 AM,08/27/2025 08:00 AM,AJ,09/04/2025,,Pass,6.8,Routine Surveillance
C01-0976,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/26/2025 08:00 AM,08/25/2025 08:00 AM,08/26/2025 08:00 AM,AJ,09/04/2025,,Pass,6.2,Routine Surveillance
C01-0971,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/26/2025 08:00 AM,08/25/2025 08:00 AM,08/26/2025 08:00 AM,AJ,08/28/2025,,Pass,4.89,Routine Surveillance
C01-0970,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/22/2025 08:00 AM,08/21/2025 08:00 AM,08/22/2025 08:00 AM,AJ,08/28/2025,,Pass,5.03,Routine Surveillance
C01-0968,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/21/2025 08:00 AM,08/20/2025 08:00 AM,08/21/2025 08:00 AM,AJ,08/28/2025,,Pass,5.65,Routine Surveillance
C01-0967,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/20/2025 08:00 AM,08/19/2025 08:00 AM,08/20/2025 08:00 AM,AJ,08/28/2025,,Pass,4.89,Routine Surveillance
C01-0966,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/19/2025 08:00 AM,08/18/2025 08:00 AM,08/19/2025 08:00 AM,AJ,08/28/2025,,Pass,5.15,Routine Surveillance
C01-0965,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/18/2025 08:00 AM,08/17/2025 08:00 AM,08/18/2025 08:00 AM,AJ,08/21/2025,,Pass,4.97,Routine Surveillance
C01-0964,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/15/2025 08:00 AM,08/14/2025 08:00 AM,08/15/2025 08:00 AM,AJ,08/21/2025,,Pass,5.12,Routine Surveillance
C01-0963,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/14/2025 08:00 AM,08/13/2025 08:00 AM,08/14/2025 08:00 AM,AJ,08/21/2025,,Pass,6.07,Routine Surveillance
C01-0962,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/13/2025 08:00 AM,08/12/2025 08:00 AM,08/13/2025 08:00 AM,AJ,08/21/2025,,Pass,5.13,Routine Surveillance
C01-0961,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/12/2025 08:00 AM,08/11/2025 08:00 AM,08/12/2025 08:00 AM,AJ,08/21/2025,,Pass,5.21,Routine Surveillance
C01-0960,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/11/2025 08:00 AM,08/10/2025 08:00 AM,08/11/2025 08:00 AM,AJ,08/14/2025,,Pass,4.92,Routine Surveillance
C01-0959,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/08/2025 08:00 AM,08/07/2025 08:00 AM,08/08/2025 08:00 AM,AJ,08/14/2025,,Pass,5.55,Routine Surveillance
C01-0958,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/06/2025 08:00 AM,08/05/2025 08:00 AM,08/06/2025 08:00 AM,AJ,08/14/2025,,Pass,5.31,Routine Surveillance
C01-0957,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/06/2025 08:00 AM,08/05/2025 08:00 AM,08/06/2025 08:00 AM,AJ,08/14/2025,,Pass,5.31,Routine Surveillance
C01-0956,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/05/2025 08:00 AM,08/04/2025 08:00 AM,08/05/2025 08:00 AM,AJ,08/14/2025,,Pass,5.25,Routine Surveillance
C01-0955,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/05/2025 08:00 AM,08/04/2025 08:00 AM,08/05/2025 08:00 AM,ID,08/06/2025,,Pass,8.10,Routine Surveillance
C01-0954,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,08/01/2025 08:00 AM,07/31/2025 08:00 AM,08/01/2025 12:00 AM,ID,08/06/2025,,Pass,5.25,Routine Surveillance
C01-0953,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/31/2025 08:00 AM,07/30/2025 08:00 AM,07/31/2025 12:00 AM,ID,08/06/2025,,Pass,5.49,Routine Surveillance
C01-0952,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/30/2025 08:00 AM,07/29/2025 08:00 AM,07/30/2025 08:00 AM,ID,08/06/2025,,Pass,10.1,Routine Surveillance
C01-0951,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/29/2025 08:00 AM,07/28/2025 08:00 AM,07/29/2025 08:00 AM,ID,08/06/2025,,Pass,7.0,Routine Surveillance
C01-0950,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/28/2025 08:00 AM,07/27/2025 08:00 AM,07/28/2025 08:00 AM,ID,08/06/2025,,Pass,8.05,Routine Surveillance
C01-0949,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/25/2025 08:00 AM,07/24/2025 08:00 AM,07/25/2025 08:00 AM,ID,08/06/2025,,Pass,5.95,Routine Surveillance
C01-0948,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/24/2025 08:00 AM,07/23/2025 08:00 AM,07/24/2025 08:00 AM,ID,08/06/2025,,Pass,5.90,Routine Surveillance
C01-0947,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/23/2025 08:00 AM,07/22/2025 08:00 AM,07/23/2025 08:00 AM,ID,08/06/2025,,Pass,6.66,Routine Surveillance
C01-0946,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/22/2025 08:00 AM,07/21/2025 08:00 AM,07/22/2025 08:00 AM,ID,08/06/2025,,Pass,8.68,Routine Surveillance
C01-0945,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/21/2025 08:00 AM,07/20/2025 08:00 AM,07/21/2025 08:00 AM,AJ,07/22/2025,,Pass,9.3,Routine Surveillance
C01-0944,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/18/2025 08:00 AM,07/17/2025 08:00 AM,07/18/2025 08:00 AM,AJ,07/22/2025,,Pass,9.7,Routine Surveillance
C01-0943,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/17/2025 08:00 AM,07/16/2025 08:00 AM,07/17/2025 08:00 AM,AJ,07/22/2025,,Pass,10.7,Routine Surveillance
C01-0942,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/16/2025 08:00 AM,07/15/2025 08:00 AM,07/16/2025 08:00 AM,AJ,07/22/2025,,Pass,8.7,Routine Surveillance
C01-0941,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/15/2025 08:00 AM,07/14/2025 08:00 AM,07/22/2025 08:00 AM,AJ,07/22/2025,,Pass,9.8,Routine Surveillance
C01-0940,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/14/2025 08:00 AM,07/13/2025 08:00 AM,07/14/2025 08:00 AM,BB,07/16/2025,,Pass,8.2,Routine Surveillance
C01-0939,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/11/2025 08:00 AM,07/10/2025 08:00 AM,07/11/2025 08:00 AM,BB,07/16/2025,,Pass,9.4,Routine Surveillance
C01-0938,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/10/2025 08:00 AM,07/09/2025 08:00 AM,07/10/2025 08:00 AM,BB,07/16/2025,,Pass,8.1,Routine Surveillance
C01-0937,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/09/2025 08:00 AM,07/08/2025 08:00 AM,07/09/2025 08:00 AM,BB,07/16/2025,,Pass,7.73,Routine Surveillance
C01-0936,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/08/2025 07:00 AM,07/07/2025 07:00 AM,07/08/2025 07:00 AM,BB,07/16/2025,,Pass,7.84,Routine Surveillance
C01-0935,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/07/2025 07:00 AM,07/06/2025 07:00 AM,07/07/2025 07:00 AM,AJ,07/09/2025,,Pass,7.75,Routine Surveillance
C01-0934,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/04/2025 07:00 AM,07/03/2025 07:00 AM,07/04/2025 07:00 AM,AJ,07/09/2025,,Pass,8.42,Routine Surveillance
C01-0933,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/03/2025 07:00 AM,07/02/2025 07:00 AM,07/03/2025 07:00 AM,AJ,07/09/2025,,Pass,8.34,Routine Surveillance
C01-0932,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/02/2025 07:00 AM,07/01/2025 07:00 AM,07/02/2025 07:00 AM,AJ,07/09/2025,,Pass,8.53,Routine Surveillance
C01-0931,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,07/01/2025 07:00 AM,06/30/2025 07:00 AM,07/01/2025 07:00 AM,AJ,07/09/2025,,Pass,8.88,Routine Surveillance
C01-0930,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/30/2025 08:00 AM,06/29/2025 08:00 AM,06/30/2025 08:00 AM,AJ,07/02/2025,,Pass,9.5,Routine Surveillance
C01-0929,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/27/2025 08:00 AM,06/26/2025 08:00 AM,06/27/2025 08:00 AM,AJ,07/02/2025,,Pass,10.1,Routine Surveillance
C01-0928,Ohio,WheelingWWTP-01,Sample,WWTP,,,,05/25/2025 08:00 AM,06/26/2025 08:00 AM,AJ,07/02/2025,,Pass,6.71,Routine Surveillance
C01-0927,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/25/2025 08:00 AM,06/24/2025 08:00 AM,06/25/2025 08:00 AM,AJ,07/02/2025,,Pass,6.28,Routine Surveillance
C01-0926,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/24/2025 08:00 AM,06/23/2025 08:00 AM,06/24/2025 08:00 AM,AJ,07/02/2025,,Pass,6.62,Routine Surveillance
C01-0925,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/23/2025 07:00 AM,06/22/2025 07:00 AM,06/23/2025 07:00 AM,AJ,06/26/2025,,Pass,6.62,Routine Surveillance
C01-0924,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/20/2025 07:00 AM,06/19/2025 07:00 AM,06/20/2025 07:00 AM,AJ,06/26/2025,,Pass,9.14,Routine Surveillance
C01-0923,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/19/2025 07:00 AM,06/18/2025 07:00 AM,06/19/2025 07:00 AM,AJ,06/26/2025,,Pass,9.28,Routine Surveillance
C01-0922,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/18/2025 07:00 AM,06/17/2025 07:00 AM,06/18/2025 07:00 AM,AJ,06/26/2025,,Pass,9.42,Routine Surveillance
C01-0921,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/17/2025 07:00 AM,06/16/2025 07:00 AM,06/17/2025 07:00 AM,AJ,06/26/2025,,Pass,9.92,Routine Surveillance
C01-0920,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/16/2025 07:00 AM,06/15/2025 07:00 AM,06/16/2025 07:00 AM,AJ,06/19/2025,,Pass,9.67,Routine Surveillance
C01-0919,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/12/2025 07:00 AM,06/11/2025 07:00 AM,06/12/2025 07:00 AM,AJ,06/19/2025,,Pass,7.65,Routine Surveillance
C01-0918,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/11/2025 07:00 AM,06/10/2025 07:00 AM,06/11/2025 07:00 AM,AJ,06/19/2025,,Pass,7.17,Routine Surveillance
C01-0917,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/10/2025 07:00 AM,06/09/2025 07:00 AM,06/10/2025 07:00 AM,AJ,06/19/2025,,Pass,5.58,Routine Surveillance
C01-0916,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/09/2025 07:00 AM,06/08/2025 07:00 AM,06/09/2025 07:00 AM,AJ,06/19/2025,,Pass,5.55,Routine Surveillance
C01-0915,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/09/2025 08:00 AM,06/08/2025 08:00 AM,06/09/2025 08:00 AM,ID,06/10/2025,,Pass,5.55,Routine Surveillance
C01-0914,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/06/2025 08:00 AM,06/05/2025 08:00 AM,06/06/2025 08:00 AM,ID,06/10/2025,,Pass,5.94,Routine Surveillance
C01-0913,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/05/2025 08:00 AM,06/04/2025 08:00 AM,06/05/2025 08:00 AM,ID,06/10/2025,,Pass,7.52,Routine Surveillance
C01-0912,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/04/2025 08:00 AM,06/03/2025 08:00 AM,06/04/2025 08:00 AM,ID,06/10/2025,,Pass,7.98,Routine Surveillance
C01-0911,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/03/2025 08:00 AM,06/02/2025 08:00 AM,06/03/2025 08:00 AM,ID,06/10/2025,,Pass,7.98,Routine Surveillance
C01-0910,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,06/02/2025 07:00 AM,06/01/2025 07:00 AM,06/02/2025 07:00 AM,BB,06/04/2025,,Pass,9.6,Routine Surveillance
C01-0909,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/30/2025 07:00 AM,05/29/2025 07:00 AM,05/30/2025 07:00 AM,BB,06/04/2025,,Pass,8.0,Routine Surveillance
C01-0908,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/29/2025 07:00 AM,05/28/2025 07:00 AM,05/29/2025 07:00 AM,BB,06/04/2025,,Pass,9.0,Routine Surveillance
C01-0907,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/28/2025 08:00 AM,05/27/2025 08:00 AM,05/28/2025 08:00 AM,BB,06/04/2025,,Pass,7.3,Routine Surveillance
C01-0906,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/27/2025 07:00 AM,05/26/2025 07:00 AM,05/27/2025 07:00 AM,AJ,07/02/2025,,Pass,6.4,Routine Surveillance
C01-0905,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/26/2025 07:00 AM,05/25/2025 07:00 AM,05/26/2025 07:00 AM,BB,05/29/2025,,Pass,6.4,Routine Surveillance
C01-0904,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/23/2025 07:00 AM,05/22/2025 07:00 AM,05/23/2025 07:00 AM,AJ,05/29/2025,,Pass,9.7,Routine Surveillance
C01-0903,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/22/2025 07:00 AM,05/21/2025 07:00 AM,05/22/2025 07:00 AM,AJ,05/29/2025,,Pass,9.2,Routine Surveillance
C01-0902,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/21/2025 07:00 AM,05/20/2025 07:00 AM,05/21/2025 07:00 AM,AJ,05/29/2025,,Pass,5.8,Routine Surveillance
C01-0901,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/20/2025 07:00 AM,05/19/2025 07:00 AM,05/20/2025 07:00 AM,BB,05/29/2025,,Pass,7.5,Routine Surveillance
C01-0900,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/19/2025 07:00 AM,05/18/2025 07:00 AM,05/19/2025 07:00 AM,EM,05/21/2025,,Pass,5.9,Routine Surveillance
C01-0899,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/15/2025 07:00 AM,05/14/2025 07:00 AM,05/15/2025 07:00 AM,EM,05/21/2025,,Pass,7.64,Routine Surveillance
C01-0898,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/14/2025 07:00 AM,05/13/2025 07:00 AM,05/14/2025 07:00 AM,EM,05/21/2025,,Pass,7.21,Routine Surveillance
C01-0897,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/13/2025 07:00 AM,05/12/2025 07:00 AM,05/13/2025 07:00 AM,EM,05/21/2025,,Pass,7.22,Routine Surveillance
C01-0896,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/12/2025 07:00 AM,05/11/2025 07:00 AM,05/12/2025 07:00 AM,AJ,05/15/2025,,Pass,7.06,Routine Surveillance
C01-0895,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/09/2025 07:00 AM,05/08/2025 07:00 AM,05/09/2025 07:00 AM,AJ,05/15/2025,,Pass,7.69,Routine Surveillance
C01-0894,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/08/2025 07:00 AM,05/07/2025 07:00 AM,05/08/2025 07:00 AM,AJ,05/15/2025,,Pass,7.32,Routine Surveillance
C01-0893,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/07/2025 07:00 AM,05/06/2025 07:00 AM,05/07/2025 07:00 AM,AJ,05/15/2025,,Pass,7.14,Routine Surveillance
C01-0892,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/06/2025 07:00 AM,05/05/2025 07:00 AM,05/06/2025 07:00 AM,AJ,05/15/2025,,Pass,7.24,Routine Surveillance
C01-0891,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/05/2025 07:00 AM,05/04/2025 07:00 AM,05/05/2025 07:00 AM,AJ,05/08/2025,,Pass,6.80,Routine Surveillance
C01-0890,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/02/2025 07:00 AM,05/01/2025 07:00 AM,05/02/2025 07:00 AM,AJ,05/08/2025,,Pass,0.26,Routine Surveillance
C01-0889,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/01/2025 07:00 AM,04/30/2025 07:00 AM,05/01/2025 07:00 AM,AJ,05/08/2025,,Pass,8.07,Routine Surveillance
C01-0888,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/30/2025 07:00 AM,04/29/2025 07:00 AM,04/30/2025 07:00 AM,AJ,05/08/2025,,Pass,7.2,Routine Surveillance
C01-0887,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/29/2025 07:00 AM,04/28/2025 07:00 AM,04/29/2025 07:00 AM,AJ,05/08/2025,,Pass,7.68,Routine Surveillance
C01-0886,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/28/2025 07:00 AM,04/27/2025 07:00 AM,04/28/2025 07:00 AM,AJ,05/01/2025,,Pass,7.5,Routine Surveillance
C01-0885,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/25/2025 07:00 AM,04/24/2025 07:00 AM,04/25/2025 07:00 AM,AJ,05/01/2025,,Pass,7.9,Routine Surveillance
C01-0884,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/24/2025 07:00 AM,04/23/2025 07:00 AM,04/24/2025 07:00 AM,AJ,05/01/2025,,Pass,6.13,Routine Surveillance
C01-0883,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/23/2025 07:00 AM,04/22/2025 07:00 AM,04/23/2025 07:00 AM,AJ,05/01/2025,,Pass,7.26,Routine Surveillance
C01-0882,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/22/2025 07:00 AM,04/21/2025 07:00 AM,04/22/2025 07:00 AM,AJ,05/01/2025,,Pass,7.0,Routine Surveillance
C01-0881,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/18/2025 07:00 AM,04/17/2025 07:00 AM,04/18/2025 07:00 AM,AJ,04/24/2025,,Pass,6.79,Routine Surveillance
C01-0880,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,05/16/2025 07:00 AM,05/15/2025 07:00 AM,05/16/2025 07:00 AM,EM,05/21/2025,,Pass,7.63,Routine Surveillance
C01-0879,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/17/2025 07:00 AM,04/16/2025 07:00 AM,04/17/2025 07:00 AM,AJ,04/24/2025,,Pass,6.93,Routine Surveillance
C01-0878,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/16/2025 07:00 AM,04/15/2025 07:00 AM,04/16/2025 07:00 AM,AJ,04/24/2025,,Pass,7.16,Routine Surveillance
C01-0877,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/15/2025 07:00 AM,04/14/2025 07:00 AM,04/15/2025 07:00 AM,AJ,04/24/2025,,Pass,7.03,Routine Surveillance
C01-0876,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,04/14/2025 07:00 AM,04/13/2025 07:00 AM,04/14/2025 07:00 AM,AJ,04/24/2025,,Pass,8.05,Routine Surveillance
C01-0875,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 09:00 AM,AJ,03/13/2025,,Pass,6.869,Routine Surveillance
C01-0874,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/07/2025 07:00 AM,03/06/2025 07:00 AM,03/07/2025 07:00 AM,AJ,03/13/2025,,Pass,6.52,Routine Surveillance
C01-0873,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/06/2025 07:00 AM,03/05/2025 07:00 AM,03/06/2025 07:00 AM,AJ,03/13/2025,,Pass,7.1,Routine Surveillance
C01-0872,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/05/2025 07:00 AM,03/04/2025 07:00 AM,03/05/2025 07:00 AM,AJ,03/13/2025,,Pass,6.3,Routine Surveillance
C01-0871,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/04/2025 07:00 AM,03/03/2025 07:00 AM,03/04/2025 07:00 AM,AJ,03/13/2025,,Pass,6.1,Routine Surveillance
C01-0870,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,03/03/2025 07:00 AM,03/02/2025 07:00 AM,03/03/2025 07:00 AM,AJ,03/06/2025,,Pass,6.5,Routine Surveillance
C01-0869,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/28/2025 07:00 AM,02/27/2025 07:00 AM,02/28/2025 07:00 AM,AJ,03/06/2025,,Pass,7.3,Routine Surveillance
C01-0868,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/25/2025 07:00 AM,02/24/2025 07:00 AM,02/25/2025 07:00 AM,AJ,03/06/2025,,Pass,7.36,Routine Surveillance
C01-0867,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/27/2025 07:00 AM,02/26/2025 07:00 AM,02/27/2025 07:00 AM,AJ,03/06/2025,,Pass,7.1,Routine Surveillance
C01-0866,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/26/2025 07:00 AM,02/25/2025 07:00 AM,02/26/2025 07:00 AM,AJ,03/06/2025,,Pass,7.1,Routine Surveillance
C01-0865,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/24/2025 07:00 AM,02/23/2025 07:00 AM,02/24/2025 07:00 AM,AJ,02/27/2025,,Pass,7.39,Routine Surveillance
C01-0864,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/21/2025 07:00 AM,02/20/2025 07:00 AM,02/21/2025 07:00 AM,AJ,02/27/2025,,Pass,8.10,Routine Surveillance
C01-0863,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/20/2025 07:00 AM,02/19/2025 07:00 AM,02/20/2025 07:00 AM,AJ,02/27/2025,,Pass,8.78,Routine Surveillance
C01-0862,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/19/2025 07:00 AM,02/18/2025 07:00 AM,02/19/2025 07:00 AM,AJ,02/27/2025,,Pass,7.41,Routine Surveillance
C01-0861,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/18/2025 07:00 AM,02/17/2025 07:00 AM,02/18/2025 07:00 AM,AJ,02/27/2025,,Pass,7.51,Routine Surveillance
C01-0860,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/17/2025 08:00 AM,02/16/2025 08:00 AM,02/17/2025 08:00 AM,AJ,02/20/2025,,Pass,7.31,Routine Surveillance
C01-0859,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/14/2025 08:00 AM,02/13/2025 08:00 AM,02/14/2025 08:00 AM,AJ,02/20/2025,,Pass,6.67,Routine Surveillance
C01-0858,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/13/2025 08:00 AM,02/12/2025 08:00 AM,02/13/2025 08:00 AM,AJ,02/20/2025,,Pass,6.86,Routine Surveillance
C01-0857,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/12/2025 08:00 AM,02/11/2025 08:00 AM,02/12/2025 08:00 AM,AJ,02/20/2025,,Pass,6.97,Routine Surveillance
C01-0856,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/11/2025 08:00 AM,02/10/2025 08:00 AM,02/11/2025 08:00 AM,AJ,02/20/2025,,Pass,6.55,Routine Surveillance
C01-0855,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/10/2025 07:00 AM,02/09/2025 07:00 AM,02/10/2025 07:00 AM,AJ,02/13/2025,,Pass,9.55,Routine Surveillance
C01-0854,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/07/2025 07:00 AM,02/06/2025 07:00 AM,02/07/2025 07:00 AM,AJ,02/13/2025,,Pass,8.42,Routine Surveillance
C01-0853,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/06/2025 07:00 AM,02/05/2025 07:00 AM,02/06/2025 07:00 AM,AJ,02/13/2025,,Pass,6.32,Routine Surveillance
C01-0852,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/05/2025 07:00 AM,02/04/2025 07:00 AM,02/05/2025 07:00 AM,AJ,02/13/2025,,Pass,6.38,Routine Surveillance
C01-0851,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,02/04/2025 07:00 AM,02/03/2025 07:00 AM,02/04/2025 07:00 AM,AJ,02/13/2025,,Pass,6.06,Routine Surveillance
C01-0850,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/27/2025 08:00 AM,01/26/2025 08:00 AM,01/27/2025 08:00 AM,AJ,01/29/2025,,Pass,6.70,Routine Surveillance
C01-0849,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/24/2025 08:00 AM,01/23/2025 08:00 AM,01/24/2025 08:00 AM,AJ,01/29/2025,,Pass,6.60,Routine Surveillance
C01-0848,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/23/2025 08:00 AM,01/22/2025 08:00 AM,01/23/2025 08:00 AM,AJ,01/29/2025,,Pass,5.68,Routine Surveillance
C01-0847,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/22/2025 08:00 AM,01/21/2025 08:00 AM,01/22/2025 08:00 AM,AJ,01/29/2025,,Pass,5.67,Routine Surveillance
C01-0846,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/29/2025,,Pass,5.67,Routine Surveillance
C01-0845,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/21/2025 08:00 AM,01/20/2025 08:00 AM,01/21/2025 08:00 AM,AJ,01/23/2025,,Pass,6.14,Routine Surveillance
C01-0844,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/17/2025 08:00 AM,01/16/2025 08:00 AM,01/17/2025 08:00 AM,AJ,01/23/2025,,Pass,5.87,Routine Surveillance
C01-0843,Ohio,WheelingWWTP-01,Sample,WWTP,Composite,,01/16/2025 08:00 AM,01/15/2025 08:00 AM,01/16/2025 08:00 AM,AJ,01/23/2025,,Pass,5.36,Routine Surveillance
