Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A02-0063	14806	OneStep RT-ddPCR	Human RNase P	1192.122955	1266630.64	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E5	AP0005	E04	JL	SARS-CoV-2 N1	78.61941338	0	2615.09491	83533.12671	SARS-CoV-2 N2	123.8829136	0	2786.116028	131625.5957																																					0.005		8/27/21	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A05	JL				WVU Morgantown		8/30/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E5	EP0006	A05	JL		Pass	EL	8/30/21 10:19	Grab			JL	8/30/21	8.58	NorthHighSt-02 (MUB)		
A0450	12328	OneStep RT-ddPCR	Human RNase P		13752					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				13752	SARS-CoV-2 N2				9168																																				CDC N1/N2/RP Triplex	0.005		2/19/21 13:00	100				4				AT	Timothy Driscoll	3/12/21 17:32	3/12/21 17:32	Monongalia County	A0450	2/24/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	2/17/21 8:00	Composite	2/17/21 11:55	2/17/21 12:00	TD	2/18/21		StarCityWWTP-01	Available	
A1054	14814	OneStep RT-ddPCR		136.99		BRSV		325351.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.59			3776.25																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 7.02				Josh Lambert		7/8/21 11:23	Monongalia County	A1054	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	5/23/21 0:00	Composite	5/23/21 23:55		JL	5/28/21	7.02	StarCityWWTP-01	Available	
A01-0013	12800	OneStep RT-ddPCR	Human RNase P	10.60049534	11263.0263	None					Manual	DQ	XXXXXX	QX One	BRSV Triplex	F2	AP000000	B01	JL	SARS-CoV-2 N1	22.9740262	0	3138.026123	24409.90284	SARS-CoV-2 N2	21.20596409	0	3336.080627	22531.33684																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A02	JL				Monongalia County	Star City	9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F2	EP0007	A02	JL		Pass	JL	8/23/21 23:59	Composite	8/23/21 23:59	8/23/21 0:00	JL	8/24/21	6.99	StarCityWWTP-01		
A02-0113	13429	OneStep RT-ddPCR	Human RNase P	12.2681379318237	13034.8965525627	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	G4	AP0008	E04	JL	SARS-CoV-2 N1	17.5278699398041	0	1320.22521972656	18623.3618110418	SARS-CoV-2 N2	15.7744956016541	0	1524.01962280273	16760.4015767574																																					0.005		2021-09-17	10	NT04155	Halcyon	Nanotrap	0.425		CP0013	C04	JL				WVU Morgantown		2021-09-17	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G4	EP0012	A12	JL		Pass	EL	09/17/2021 10:39 AM	Composite	09/17/2021 10:39 AM	09/15/2021 10:39 AM	JL	09/17/2021	7.07	NorthHighSt-02 (MUB)		
A1083	13044	OneStep RT-ddPCR		77.69		BRSV		184513.75												SARS-CoV-2 N1	1.8			4275	SARS-CoV-2 N2	3.61			8573.75																																				N1/N2/BRSV Triplex	0.005		7/9/21	10				0.95	pH - 6.49				Josh Lambert		7/9/21 12:16	Monongalia County	A1083	7/9/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/1/21 23:55	Composite	7/1/21 23:55	7/1/21 0:00	JL	7/9/21	6.49	StarCityWWTP-01	Available	
A02-0010	17250	OneStep RT-ddPCR	Human RNase P	8.185566664	8697.16458	None				8/16/21	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A08	JL	SARS-CoV-2 N1	0	0	1714.019012	0	SARS-CoV-2 N2	0	0	1783.141785	0	None																																				0.005	NaN	8/16/21	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B02	JL	Eric Lundstrum		8/16/21 9:28	WVU Morgantown	G	8/16/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A08	JL	NaN	Pass	Alexander Brun	8/16/21 9:28	Composite	8/16/21 9:00	8/14/21 9:00	Josh Lambert	8/16/21	6.85	Evansdale-01		10
A01-0006	16286	OneStep RT-ddPCR	Human RNase P	7.224924564	7676.48235	None				9/9/21	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F1	AP0007	A08	JL	SARS-CoV-2 N1	40.48818111	0	1303.838043	43018.69243	SARS-CoV-2 N2	34.69988823	0	1366.207123	36868.63124																																					0.005	NaN	9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A01	JL	Josh Lambert		8/18/21 13:15	Monongalia County	Star City	9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F1	EP0007	A01	JL		Pass	GG	8/15/21 23:55	Composite	8/15/21 23:55	8/15/21 0:00	JL	8/18/21	6.82	StarCityWWTP-01		
A01-0032	11790	OneStep RT-ddPCR	Human RNase P	73.957347869873	78579.6821117401	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	A3	AP0008	A03	JL	SARS-CoV-2 N1	95.989580154419	0	1320.22521972656	101988.92891407	SARS-CoV-2 N2	114.031295776367	0	1524.01962280273	121158.25176239																																					0.005		2021-09-13	10	NT04155	Halcyon	Nanotrap	0.425		CP0011	A03	JL				Monongalia County		2021-09-13	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	A3	EP0011	A03	JL		Pass	JL	09/09/2021 11:55 PM	Composite	09/09/2021 11:55 PM	09/09/2021 12:00 AM	JL	09/13/2021	6.83	StarCityWWTP-01		
A02-0117																																																																																	WVU Morgantown														EL	09/20/2021 09:54 AM	Composite	09/20/2021 09:00 AM	09/18/2021 09:00 AM				NorthHighSt-02 (MUB)		
A1072	11428	OneStep RT-ddPCR		84.57		BRSV		200853.75												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.35				Josh Lambert		7/9/21 11:50	Monongalia County	A1072	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/16/21 23:55	Composite	6/16/21 23:55	6/16/21 0:00	JL	6/18/21	6.35	StarCityWWTP-01	Available	
A01-0026	11747	OneStep RT-ddPCR	Human RNase P	33.67873192	-1						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I1	AP000000	H03	JL	SARS-CoV-2 N1	21.04382753	0	3138.026123	52609.56883	SARS-CoV-2 N2	33.67873192	0	3336.080627	84196.8298																																					0.005		9/2/21	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C06	JL				Monongalia County		9/2/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05						Pass	DW	8/31/21 23:55	Composite	8/31/21 23:55	8/31/21 0:00	JL	9/3/21	6.42	StarCityWWTP-01		
A0232	16039	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				39630	SARS-CoV-2 N2				26400																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0232	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	2/1/21 0:00	Composite	2/1/21 23:59	2/1/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A1090	12985	OneStep RT-ddPCR		112.62		BRSV		267472.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.81			4298.75																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23	Monongalia County	A1090		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/12/21 23:55	Composite	7/12/21 23:55	7/12/21 0:00	JL			StarCityWWTP-01	Available	
A0032	10476	OneStep RT-ddPCR	Human RNase P		28299.6					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				443142	SARS-CoV-2 N2				408920.4																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				4.2				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0032	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/2/20 0:00	Composite	12/2/20 23:59	12/2/20 0:00	TD	12/4/20		StarCityWWTP-01	Available	
A02-0001	16799	OneStep RT-ddPCR				BRSV	0	0		8/13/21	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	B07	JL	SARS-CoV-2 N1	0	0	2236.361694	0	SARS-CoV-2 N2	0	0	2276.707153	0																																					0.005	NaN	8/13/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	C03	JL	Eric Lundstrum		8/12/21 9:35	WVU Morgantown	Building/Complex	8/13/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	C03	JL	NaN	Pass	EL	8/12/21 9:35	Composite	8/12/21 9:00	8/11/21 9:00	JL	8/12/21	NaN	Evansdale-01		10
A0218	16501	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				41088	SARS-CoV-2 N2				61632																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0218	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/12/21 0:00	Composite	1/12/21 23:59	1/12/21 0:00	TD	1/15/21		StarCityWWTP-01	Available	
A0045	18529	OneStep RT-ddPCR	Human RNase P		5334					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				21336	SARS-CoV-2 N2				10668																																				CDC N1/N2/RP Triplex	0.005		1/3/21 13:00	100				7				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0045	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/21/20 0:00	Composite	12/21/20 11:59	12/21/20 12:00	TD	1/7/21		StarCityWWTP-01	Available	
A1048	15163	OneStep RT-ddPCR	Human RNase P		39102						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				6510	SARS-CoV-2 N2				6510																																				CDC N1/N2/RP Triplex	0.005		5/14/21 12:00	100				7				MVS	Mathilda Santee	5/14/21 10:55	5/14/21 10:55	Monongalia County	A1048	5/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	5/14/21 10:54	Composite	5/13/21 11:59	5/13/21 12:00	MVS	5/14/21		StarCityWWTP-01	Available	
A01-0014	9330	OneStep RT-ddPCR	Human RNase P	23.82697105	25316.15674	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E1	AP0005	A04	JL	SARS-CoV-2 N1	115.8988857	0	2615.09491	123142.5661	SARS-CoV-2 N2	150.0674725	0	2786.116028	159446.6895																																					0.005		8/27/21	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A01	JL				Monongalia County		8/30/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E1	EP0006	A01	JL		Pass	GG	8/24/21 23:55	Composite	8/24/21 23:55	8/24/21 0:00	JL	8/27/21	7.16	StarCityWWTP-01		
A02-0087	10420	OneStep RT-ddPCR	Human RNase P	4.51663553714752	4798.92525821924	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	L2 - NAB_9	AP0008	F03	JL	SARS-CoV-2 N1	24.8522305488586	0	1320.22521972656	26405.4949581623	SARS-CoV-2 N2	4.51663553714752	0	1524.01962280273	4798.92525821924																																					0.005		9/8/21	10	NT04155	Halcyon	Nanotrap	0.425		CP0010	A02	JL				WVU Morgantown		9/8/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	L2	EP0010	A02	JL		Pass	EL	9/8/21 9:34	Composite	9/8/21 9:34	9/6/21 9:34	JL	9/8/21	7.4	OaklandE-02		
A02-0101	14675	OneStep RT-ddPCR	Human RNase P	249.843673706054	265458.903312682	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	B3	AP0008	B03	JL	SARS-CoV-2 N1	110.893239974976	0	1320.22521972656	117824.067473412	SARS-CoV-2 N2	101.229572296143	0	1524.01962280273	107556.420564652																																					0.005		2021-09-13	10	NT04155	Halcyon	Nanotrap	0.425		CP0011	B05	JL				WVU Morgantown		2021-09-13	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	B3	EP0011	A11	JL		Pass	EL	09/13/2021 10:00 AM	Composite	09/13/2021 09:00 AM	09/11/2021 09:00 AM	JL	09/13/2021	7.10	NorthHighSt-02 (MUB)		
A1098	11958	OneStep RT-ddPCR		211.49		BRSV		502288.75												SARS-CoV-2 N1	21.65			51418.75	SARS-CoV-2 N2	25.59			60776.25																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23	Monongalia County	A1098		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/22/21 23:55	Composite	7/22/21 23:55	7/22/21 0:00	JL			StarCityWWTP-01	Available	
A02-0108	17177	OneStep RT-ddPCR	Human RNase P	61.722822189331	65580.4985761642	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	D7	AP0008	C07	JL	SARS-CoV-2 N1	231.262683868408	0	1320.22521972656	245716.601610183	SARS-CoV-2 N2	231.262683868408	0	1524.01962280273	245716.601610183																																					0.005		2021-09-15	10	NT04155	Kookaburra	Nanotrap	0.425		CP0012	B01	JL				WVU Morgantown		2021-09-15	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	D7	EP0012	A07	JL		Pass	EL	09/15/2021 10:01 AM	Composite	09/15/2021 10:00 AM	09/13/2021 10:00 AM	JL	09/15/2021	7.28	NorthHighSt-02 (MUB)		
A1046	12846	OneStep RT-ddPCR	Human RNase P		30792						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		5/14/21 12:00	100				4				MVS	Mathilda Santee	5/14/21 10:54	5/14/21 10:54	Monongalia County	A1046	5/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	5/14/21 10:53	Composite	5/11/21 11:59	5/11/21 12:00	MVS	5/14/21		StarCityWWTP-01	Available	
A0227	17665	OneStep RT-ddPCR	Human RNase P		3192					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				57576	SARS-CoV-2 N2				44784																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0227	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/25/21 0:00	Composite	1/25/21 23:59	1/25/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A0033	9338	OneStep RT-ddPCR	Human RNase P		24192					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				53241.6	SARS-CoV-2 N2				29030.4																																				CDC N1/N2/RP Triplex	0.005		12/7/20 17:00	100				3.2				MS	Timothy Driscoll	12/14/20 14:57	12/14/20 14:57	Monongalia County	A0033	12/8/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/3/20 0:00	Composite	12/3/20 23:59	12/3/20 0:00	TD	12/7/20		StarCityWWTP-01	Available	
A03-0005	14939	OneStep RT-ddPCR	Human RNase P	143.766279220581	152751.671671867	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F2	AP0008	D02	JL	SARS-CoV-2 N1	15.7555997371674	0	1320.22521972656	16740.3247207403	SARS-CoV-2 N2	33.0989527702332	0	1524.01962280273	35167.6373183728																																					0.005		2021-09-17	10	NT04155	Halcyon	Nanotrap	0.425		CP0013	A02	JL				Monongalia County		2021-09-17	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F2	EP0012	A02	JL		Pass	TD	09/27/2021 05:00 PM	Composite	09/15/2021 02:00 PM	09/15/2021 07:00 AM	TD	09/16/2021	6.71	Brookhaven ES		
A02-0036	12144	OneStep RT-ddPCR	Human RNase P	168.1528473	178662.4002	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L2	AP0004	B02	JL	SARS-CoV-2 N1	1507.147675	-20	2835.271912	1601344.404	SARS-CoV-2 N2	1487.832184	-20	3151.898499	1580821.695																																					0.005		8/25/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A02	JL				WVU Morgantown		8/25/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L2	EP0004	A02	JL		Pass	EL	8/25/21 9:13	Grab	8/25/21 9:13	8/25/21 9:13	JL	8/25/21	7.79	Evansdale-01		
A02-0106	11437	OneStep RT-ddPCR	Human RNase P	41.1821460723876	43756.0302019118	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	D5	AP0008	C05	JL	SARS-CoV-2 N1	82.4364948272706	0	1320.22521972656	87588.775753975	SARS-CoV-2 N2	51.4889526367188	0	1524.01962280273	54707.0121765137																																					0.005		2021-09-15	10	NT04155	Kookaburra	Nanotrap	0.425		CP0012	A05	JL				WVU Morgantown		2021-09-15	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	D5	EP0012	A05	JL		Pass	EL	09/15/2021 09:28 AM	Composite	09/15/2021 09:28 AM	09/13/2021 09:32 AM	JL	09/15/2021	7.17	OaklandE-02		
A02-0016	17093	OneStep RT-ddPCR	Human RNase P	6.883769631	7314.005233	None				8/18/21	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G1	AP000000	A01	JL	SARS-CoV-2 N1	23.41303587	0	1685.59967	24876.35112	SARS-CoV-2 N2	24.79100227	1.36802882	1874.414978	26340.43992																																					0.005	NaN	8/18/21	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A01	JL	Eric Lundstrum		8/18/21 9:23	WVU Morgantown	G	8/18/21	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A01	JL	NaN	Pass	EL	8/18/21 9:23	Composite	8/18/21 9:23	8/16/21 9:28	JL	8/18/21	6.91	Evansdale-01		
A0434	13546	OneStep RT-ddPCR	Human RNase P		37512					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				37512	SARS-CoV-2 N2				31284																																				CDC N1/N2/RP Triplex	0.005			100				6					Mathilda Santee	3/8/21 10:55	3/8/21 10:55	Monongalia County	A0434		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/2/21 12:00	Composite	3/2/21 12:00	3/2/21 12:00				StarCityWWTP-01	Available	
A1035	9076	OneStep RT-ddPCR	Human RNase P		43554						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				10878	SARS-CoV-2 N2				10878																																				CDC N1/N2/RP Triplex	0.005		4/23/21 11:00	100				7				MVS	Mathilda Santee	4/23/21 10:59	4/23/21 10:59	Monongalia County	A1035	4/26/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	4/23/21 10:58	Composite	4/22/21 11:59	4/22/21 12:00	MVS	4/23/21		StarCityWWTP-01	Available	
C01-0004	14701	OneStep RT-ddPCR	Human RNase P	91.4076137542724	97120.5896139144	None				2021-09-20	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F8	AP0008	D08	JL	SARS-CoV-2 N1	131.61096572876	0	1320.22521972656	139836.651086807	SARS-CoV-2 N2	101.050157546997	0	1524.01962280273	107365.792393684																																					0.005	Water was very dirty with solid matter; water was colored black essentially when unsettled.	2021-09-17	10	NT04155	Halcyon	Nanotrap	0.425		CP0013	B04	JL				Ohio County		2021-09-17	0.4	2105033	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F8	EP0012	A08	JL		Pass	MVC	09/16/2021 07:00 AM	Composite	09/16/2021 07:00 AM	09/15/2021 07:00 AM	JL	09/17/2021	4.36	Wheeling WPCD		
A0042	15469	OneStep RT-ddPCR	Human RNase P		42184.8					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				84394.8	SARS-CoV-2 N2				84394.8																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				4.2				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0042	12/21/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	12/16/20 0:00	Composite	12/16/20 11:59	12/16/20 12:00	TD	12/18/20		StarCityWWTP-01	Available	
A0041	11546	OneStep RT-ddPCR	Human RNase P		34248					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				73416	SARS-CoV-2 N2				83208																																				CDC N1/N2/RP Triplex	0.005		12/14/20 17:00	100				4				AT	Timothy Driscoll	12/21/20 16:22	12/21/20 16:22	Monongalia County	A0041	12/21/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				AT		Pass	GG	12/15/20 0:00	Composite	12/15/20 11:59	12/15/20 12:00	TD	12/18/20		StarCityWWTP-01	Available	
A0247	15880	OneStep RT-ddPCR	Human RNase P		71160					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				1542888	SARS-CoV-2 N2				961152																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				4				MS	Timothy Driscoll	11/13/20 22:10	11/13/20 22:10	Monongalia County	A0247	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/9/20 0:00	Composite	11/9/20 23:59	11/9/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A1019	12779	OneStep RT-ddPCR	Human RNase P		16560						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				16560	SARS-CoV-2 N2				11040																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:52	4/9/21 12:52	Monongalia County	A1019	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	3/31/21 12:00	Composite	3/31/21 12:00	3/31/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A0436	12429	OneStep RT-ddPCR	Human RNase P		45450					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				5670	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005			100				5					Mathilda Santee	3/8/21 10:54	3/8/21 10:54	Monongalia County	A0436		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	3/4/21 12:00	Composite	3/4/21 12:00	3/4/21 12:00				StarCityWWTP-01	Available	
A1005	9233	OneStep RT-ddPCR	Human RNase P		26010					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005		3/19/21 3:00	100				3.4				TD	Josh Lambert	3/19/21 15:28	3/19/21 15:28	Monongalia County	A1005	3/21/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				TD		Pass	GG	3/14/21 11:59	Composite	3/14/21 11:59	3/14/21 5:30	JL	3/19/21		StarCityWWTP-01	Available	
A02-0005	16325	OneStep RT-ddPCR	Human RNase P	11.53331876	12254.15118	None				8/16/21	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A04	JL	SARS-CoV-2 N1	0	0	1714.019012	0	SARS-CoV-2 N2	2.882799804	0	1783.141785	3062.97486	None																																				0.005	NaN	8/16/21	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A04	JL	Eric Lundstrum		8/13/21 9:12	WVU Morgantown	G	8/16/21	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A04	JL	NaN	Pass	Eric Lundstrom	8/13/21 9:12	Composite	8/13/21 9:00	8/12/21 9:00	Josh Lambert	8/13/21	7.34	Evansdale-01		10
