Sample ID	Replicate (Bio.Tech)	Description	Category	Department	Site	Location	Sample QC Check	Status: NWSS	Status: WaTCH	Sample Collection Method	Sample Composite Start	Sample Composite End	Sample Collection Date/Time	Sample Collection By	Sample Flow (MGD)	Assay Accepted Droplets	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Spike-In (CN/L)	Assay Control, Process Result (CN/L)	Assay Control, Internal	Assay Control, Internal Result (CN/L)	Assay Control, Internal Concentration (CN/Rxn)	Concentration Input Volume (mL)	Concentration Method	Concentration Output Volume (mL)	Extraction Input Volume (mL)	Extraction Method	Extraction Output Volume (mL)	Assay Type	Assay Name	Assay Volume (mL)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Sample Received By	Sample Received Date	Sample pH (Lab)	Concentration Date	Concentration Lot ID	Concentration Machine	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Extraction Date	Extraction Lot ID	Extraction Machine	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Assay Date	Assay Amplification Method	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Comments
Q01-0084	1.1	Sample	Sample	WWTP	Boone	MadisonWWTP-01	Pass	Processing	Complete	Composite	07/27/2022 08:00 AM	07/28/2022 08:00 AM	07/28/2022 08:00 AM		1.22	16927	SARS-CoV-2 N1	15.29554367	0	103.7610054	27245.18716	SARS-CoV-2 N2	26.42582417	1.652520448	120.8795357	47070.99929					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																					08/05/2022		8/8/22	NT04473	Kookaburra		CP000206	A05	AJ	8/8/22	2108255	Kookaburra	I5	EP000206	A05	AJ	8/10/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I5	AP00106	E06	JL	
A02-0706	1.1	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Processing	Complete	Composite	10/12/2022 09:00 AM	10/14/2022 09:00 AM	10/14/2022 01:27 PM	GZ		18921	SARS-CoV-2 N1	150.9540367	0	3.743840158	268886.8779	SARS-CoV-2 N2	134.689312	1.139245704	7.488276362	239915.337	BRSV				Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	10/17/2022		10/17/22	NT04455	Halcyon		CP000259	B03	AJ	10/17/22	2108255	Kookaburra	K1	EP000262	B01	AJ	10/18/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	K1	AP0127	A02	JL	
N03-0138	1.1	Sample	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	07/18/2022 07:30 AM	07/19/2022 07:30 AM	07/19/2022 07:30 AM		0.85412	20326	SARS-CoV-2 N1	54.4702816	0	100	97025.1891	SARS-CoV-2 N2	50.98968029	0	100	90825.36802					Human RNase P	2062.028723	1.15763016	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/20/2022		7/20/22	NT04473	Kookaburra		CP000192	A01	AJ	7/20/22	2108255	Halcyon	L1	EP000192	G01	AJ	7/25/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	NAB 51 L1	AP0102	F12	JL	
A01-0115	1.1	Sample	Sample	WWTP	Monongalia	StarCityWWTP-01	Pass	Rejected: No Flow	Complete	Composite	12/02/2021 12:00 AM	12/02/2021 11:55 PM	12/02/2021 12:00 AM	JF		16873	SARS-CoV-2 N1	68.42995167	0	584.9592972	121890.8514	SARS-CoV-2 N2	68.42995167	0	645.5539703	121890.8514	None				Human RNase P	74584.95989	41.87225819	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	12/03/2021	7.22	12/6/21	NT04474	Halcyon		CP0044	C01	AJ	12/6/21	2108255	Halcyon	B1	EP0044	B01	AJ	12/9/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	B1	AP0025	B01	JL	
A02-0764	1.1	Sample	Sample	WVU Morgantown	Monongalia	NorthHighSt-02 (MUB)	Pass	Processing	Complete	Composite	11/07/2022 09:00 AM	11/09/2022 09:00 AM	11/09/2022 10:23 AM	GZ		16153	SARS-CoV-2 N1	0	0	235.819358825684	0	SARS-CoV-2 N2	0	0	311.67091369629	0					Human RNase P	28551.1343926191	16.0287070274353	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/09/2022		2022-11-09	NT04455	Halcyon		CP000277	B01	AJ	2022-11-09	2204324	Kookaburra	A7	EP000278	A07	AJ	2022-11-10	OneStep RT-ddPCR	Manual	DQ	63101837	QX 200	A7	AP0132	G07	JL	
A02-0083	1.1	Sample	Sample	WVU Morgantown	Monongalia	HonorsSummit-01 (MUB)	Pass	Rejected: No Flow	Complete	Composite	09/04/2021 09:00 AM	09/06/2021 08:38 AM	09/06/2021 08:38 AM	EL		13219	SARS-CoV-2 N1	55.24384022	0	1303.838043	58696.58023	SARS-CoV-2 N2	44.54135895	0	1366.207123	47325.19388					Human RNase P	28384.36544	26.71469688	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	CDC nCov-2 Triplex	0.005																																				JL	09/07/2021	6.88	9/8/21	NT04155	Halcyon		CP0009	A05	JL	9/8/21	2102028	Halcyon	K5	EP0009	A05	JL	9/9/21	OneStep RT-ddPCR	Manual	DQ	58477037	QX 200	K5	AP0007	A05	JL	
N03-0028	1.1	N03-0028	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	02/24/2022 07:30 AM	02/25/2022 07:35 AM	02/25/2022 07:35 AM		0.69283	15746	SARS-CoV-2 N1	216.1706543	0	272.002697	385053.978	SARS-CoV-2 N2	244.8420715	0	318.368969	436124.9399					Human RNase P	26625.85907	14.9478507	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/09/2022	5.56	3/10/22	NT04473	Kookaburra		CP000093	A02	AJ	3/10/22	2110258	Kookaburra	G2	EP000093	A02	AJ	3/14/22	OneStep RT-ddPCR	Manual	DQ	58477039	QX 200	G2	AP0053	A02	JL	
N02-0123	1.1	N02-0123	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	07/10/2022 07:00 AM	07/11/2022 07:00 AM	07/11/2022 07:00 AM		5.21	19829	SARS-CoV-2 N1	55.83715916	0	227.0990944	99459.93975	SARS-CoV-2 N2	72.49515057	0	258.0212784	129131.9869					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/15/2022	7.3	7/15/22	NT04473	Kookaburra		CP000189	B02	AJ	7/15/22	2108255	Halcyon	C8	EP000189	D08	AJ	7/18/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	C8	AP0100	H04	JL	
J01-0070	1.1	J01-0070	Sample	WWTP	Preston	AlpineLakeWWTP-01	Pass	Processing	Complete	Composite	06/14/2022 07:30 AM	06/15/2022 07:30 AM	06/15/2022 07:30 AM		0.061	17673	SARS-CoV-2 N1	15.98194003	0	151.5503216	28467.83068	SARS-CoV-2 N2	15.98194003	0	193.5296631	28467.83068					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	06/22/2022	7.07	6/22/22	NT04473	Kookaburra		CP000172	D04	AJ	6/22/22	2108255	Halcyon	H6	EP000173	F06	AJ	6/23/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	H6	AP0093	F06	JL	
A03-0188	1.1	A03-0188	Sample	K-12	Monongalia	MorgantownHS-01	Pass	Processing	Complete	Composite	02/23/2022 06:00 AM	02/23/2022 02:00 PM	02/24/2022 11:44 AM	GZ		15742	SARS-CoV-2 N1	7.474637628	0	403.9231873	13314.19827	SARS-CoV-2 N2	7.474637628	0	436.4203262	13314.19827					Human RNase P	15977.54627	8.96985054	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	02/28/2022	7.94	2/25/22	NT04473	Kookaburra		CP000085	B02	JL	2/25/22	2110285	Kookaburra	G6	EP000085	A06	JL	2/28/22	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	G6	AP0049	A06	JL	
R02-0099	1.1	Sample	Sample	WWTP	Randolph	ElkinsWWTP-01	Pass	Processing	Complete	Composite	09/06/2022 06:00 AM	09/07/2022 06:00 AM	09/07/2022 06:00 AM		4.947	19870	SARS-CoV-2 N1	103.24878692627	0	312.570705413818	183911.901712418	SARS-CoV-2 N2	108.006772994995	0	340.97785949707	192387.064397335					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/14/2022		2022-09-14	NT04473	Halcyon		CP000235	C02	AJ	2022-09-14	2108255	Halcyon	E6	EP000236	B06	AJ	2022-09-15	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	E6	AP0117	F03	JL	
H01-0052	1.1	G	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Fail: Temperature Above Threshold	Processing	Complete	Composite	12/24/2021 08:00 AM	12/25/2021 08:00 AM	12/25/2021 08:15 AM		1.4	15531	SARS-CoV-2 N1	0	0	35.78905106	0	SARS-CoV-2 N2	0	0	33.90405893	0					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	01/03/2022	7.14	1/4/21	NT04474	Halcyon		CP0055	B04	AJ	1/4/22	2108255	Halcyon	K8	EP0055	A08	AJ	1/12/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX One	K8	AP0032	C08	JL	
N02-0033	1.1	G	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Processing	Composite	02/02/2022 07:00 AM	02/03/2022 07:00 AM	02/03/2022 07:00 AM		8.57																			10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075																																							AJ	02/08/2022	7.21	2/10/22	NT04474	Halcyon		CP000074	B01	AJ	2/10/22	2108255	Halcyon	L7	EP000074	A07	AJ											
C01-0042	1.1	Sample	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	11/21/2021 07:00 AM	11/22/2021 07:00 AM	11/22/2021 07:00 AM	-	6.188	9658	SARS-CoV-2 N1	48.77574444	0	1030.216827	86881.79478	SARS-CoV-2 N2	26.81414604	0	1109.431686	47762.69764	None				Human RNase P	13020.79428	7.309919596	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	11/23/2021	5.88	11/29/21	NT04474	Halcyon		CP0040	B03	AJ	11/29/21	2108255	Halcyon	E7	EP0040	A07	AJ	12/3/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	E7	AP0023	A07	JL	
L01-0152	1.1	L01-0152	Sample	WWTP	Doddridge	WestUnionWWTP-01	Pass	Processing	Complete	Composite	07/05/2022 09:00 AM	07/06/2022 09:00 AM	07/06/2022 09:00 AM		0.242	19165	SARS-CoV-2 N1	0	0	280.2738762	0	SARS-CoV-2 N2	7.367522717	0	322.4126816	13123.39984					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/13/2022	7.4	7/13/22	NT04473	Kookaburra		CP000186	B06	AJ	7/13/22	2108255	Halcyon	I4	EP000187	E04	AJ	7/14/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I4	AP0099	D05	JL	
G01-0052	1.1	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Rejected: No Flow	Complete	Composite	10/12/2021 09:00 AM	10/13/2021 08:00 AM	10/13/2021 08:00 AM	TD		12136	SARS-CoV-2 N1	77.68053055	0	2152.007294	82535.56371	SARS-CoV-2 N2	52.40621567	0	2493.552246	55681.60415	None				Human RNase P	6180.724278	5.817152262	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																				JL	10/15/2021	7.2	10/15/21	NT04474	Halcyon		CP0025	A06	JL	10/15/21	2108255	Halcyon	E6	EP0025	A06	JL	10/20/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX One	E6	AP0014	F01	JL	
A02-0503	1.1	Sample	Sample	WVU Morgantown	Monongalia	Evansdale-01	Pass	Processing	Complete	Composite	08/20/2022 09:00 AM	08/22/2022 09:00 AM	08/22/2022 10:50 AM	GZ		19905	SARS-CoV-2 N1	0	0	183.8822556	0	SARS-CoV-2 N2	0	2.018565834	219.9817276	0					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/22/2022		8/23/22	NT04473	Kookaburra		CP000217	D05	AJ	8/23/22	2108255	Kookaburra	E7	EP000217	C07	AJ	8/25/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	E7	AP0111	G03	JL	
C01-0218	1.1	C01-0218	Sample	WWTP	Ohio	WheelingWWTP-01	Pass	Processing	Complete	Composite	07/06/2022 07:00 AM	07/07/2022 07:00 AM	07/07/2022 07:00 AM	GZ	6.211	17900	SARS-CoV-2 N1	53.95599842	0	280.2738762	96109.12219	SARS-CoV-2 N2	55.27354717	0	322.4126816	98456.0059					Human RNase P	11708.83248	6.573379636	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/12/2022	6.6	7/13/22	NT04473	Halcyon		CP000185	D04	AJ	7/13/22	2108255	Halcyon	G6	EP000187	C06	AJ	7/14/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	G6	AP0099	F03	JL	
L01-0206	1.1	Sample	Sample	WWTP	Doddridge	WestUnionWWTP-01	Pass	Processing	Complete	Composite	08/30/2022 09:00 AM	08/31/2022 09:00 AM	08/31/2022 09:00 AM		0.427	11972	SARS-CoV-2 N1	45.24699211	0	223.6021042	80596.2047	SARS-CoV-2 N2	43.27791691	0	256.0089874	77088.78949					Human RNase P	3500.961615	1.965452135	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/07/2022		9/7/22	NT04473	Halcyon		CP000231	A02	AJ	9/7/22	2108255	Kookaburra	F2	EP000231	B11	AJ	9/8/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	F2	AP0115	B09	JL	
A02-0004 1K	1.1	Sample	Sample	WVU Morgantown	Monongalia			Rejected: No Flow	Complete							16637	SARS-CoV-2 N1	62.31084824	0	2236.361694	66205.27625	SARS-CoV-2 N2	87.84928322	0	2276.707153	93339.86342	BRSV	0		0				10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05	CDC N1/N2/RP Triplex	BRSV Triplex	0.005																																							8/13/21	NT04155	Kookaburra	Spike with 1K HI-SARS	CP000000	B06	JL	8/13/21	2102028	Kookaburra	Spike with 1K HI-SARS	EP000000	B06	JL	8/13/21	OneStep RT-ddPCR	Manual	DQ		QX 200	1k	AP000000	B04	JL	
H01-0263	1.1	H01-0263	Sample	WWTP	Marshall	MoundsvilleWWTP-01	Pass	Processing	Complete	Composite	06/26/2022 08:00 AM	06/27/2022 08:00 AM	06/27/2022 08:00 AM		1.9	19451	SARS-CoV-2 N1	22.99508095	0	280.2738762	40959.98794	SARS-CoV-2 N2	29.0501523	0	322.4126816	51745.58379					Human RNase P	4309.693063	2.419476807	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	07/12/2022	7.07	7/13/22	NT04473	Halcyon		CP000185	B03	AJ	7/13/22	2108255	Halcyon	F1	EP000187	B01	AJ	7/14/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	F1	AP0099	A02	JL	
A02-0779	1.1	Sample	Sample	WVU Morgantown	Monongalia	UPlace-01	Pass	Processing	Complete	Composite	10/22/2022 09:00 AM	10/24/2022 09:00 PM	10/24/2022 12:25 PM	BML		21804	SARS-CoV-2 N1	1.07915751636028	0	0	1922.24932601675	SARS-CoV-2 N2	2.15836450457572	2.19921603798866	2.2794295847416	3844.5867737755					Human RNase P	42309.868633747	23.752908706665	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	10/26/2022		2022-10-26	NT04455	Halcyon		CP000268	B06	AJ	2022-10-26	2204324	Halcyon	L4	EP000269	B04	AJ	2022-10-31	OneStep RT-ddPCR	Manual	DQ	63101837	QX 200	L4	AP0130	D02	JL	
T01-0005	1.1	Sample	Sample	WWTP	Mason	PointPleasantWWTP-01	Pass	Processing	Complete	Composite	07/28/2022 08:00 AM	07/29/2022 08:00 AM	07/29/2022 08:00 AM		0.74	20265	SARS-CoV-2 N1	243.9270401	1.212387607	102.8934669	434495.0402	SARS-CoV-2 N2	309.7173309	0	133.8494492	551683.9957					Human RNase P	2068.235865	1.161114872	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/02/2022		8/3/22	NT04473	Halcyon		CP000201	C02	AJ	8/3/22	2108255	Kookaburra	I2	EP000203	B02	AJ	8/4/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	I2	AP0105	B06	JL	
R01-0009	1.1	R01-0009	Sample	WWTP	Randolph	HuttonsvilleWWTP-01	Pass	Processing	Complete	Composite	05/22/2022 09:00 AM	05/23/2022 08:30 AM	05/23/2022 08:45 AM		0.152	13794	SARS-CoV-2 N1	3.411790431	-20	10.75138807	6077.251704	SARS-CoV-2 N2	25.60049295	-20	2.687386274	45600.87807					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		BRSV Triplex	0.005																																				AJ	05/27/2022	6.79	5/27/22	NT04473	Halcyon		CP000154	B02	AJ	5/27/22	2108255	Halcyon	C8	EP000155	A08	AJ	6/1/22	OneStep RT-ddPCR	Manual	DQ	XXXXXX	QX 200	C8	AP000000	H01	JL	
N02-0024	1.1	N02-0024	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	03/14/2022 07:00 AM	03/15/2022 07:00 AM	03/15/2022 07:00 AM		12.1	12457	SARS-CoV-2 N1	781.6012573	0	267.0924187	1392227.24	SARS-CoV-2 N2	820.6867218	0	255.2447891	1461848.223					Human RNase P	40393.63906	22.6771307	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				JL	03/23/2022	7.27	3/25/22	NT04473	Halcyon		CP000103	A06	AJ	3/25/22	2110258	Kookaburra	C6	EP000104	A06	AJ	3/29/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	C6	AP0057	C06	JL	
N03-0021	1.1	N03-0021	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	03/14/2022 07:30 AM	03/15/2022 07:30 AM	03/15/2022 07:30 AM		0.81	14351	SARS-CoV-2 N1	8.199258447	0	427.0280838	14604.92911	SARS-CoV-2 N2	6.559178233	0	46.17351055	11683.53623					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	03/16/2022	7.13	3/16/22	NT04473	Halcyon		CP000097	A06	AJ	3/16/22	2110258	Kookaburra	I6	EP000098	A06	AJ	3/28/22	OneStep RT-ddPCR	Manual	DQ	58477040	QX 200	I6	AP0055	A06	JL	
G01-0263	1.1	Sample	Sample	WWTP	Mineral	KeyserWWTP-01	Pass	Processing	Complete	Composite	09/12/2022 09:00 AM	09/13/2022 08:00 AM	09/13/2022 08:15 AM		1.098	19404	SARS-CoV-2 N1	113.04349899292	3.71663719415664	255.160694122314	201358.732581139	SARS-CoV-2 N2	130.107936859131	6.1947214603424	288.535747528076	231754.762530327					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/16/2022		2022-09-16	NT04473	Halcyon		CP000237	C05	AJ	2022-09-16	2108255	Halcyon	L1	EP0000238	C01	AJ	2022-09-20	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	L1	AP0118	A03	JL	
N02-0192	1.1	Sample	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	11/01/2022 08:00 AM	11/02/2022 08:00 AM	11/02/2022 08:00 AM			19338	SARS-CoV-2 N1	32.8750658035278	0	235.819358825684	58558.7109625339	SARS-CoV-2 N2	41.4057350158692	0	311.67091369629	73753.965497017					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				SB	11/03/2022		2022-11-04	4455	Halcyon		CP0275	B05	SB	2022-11-04	2204324	Halcyon	H3	EP0276	B03	SB	2022-11-10	OneStep RT-ddPCR	Manual	DQ	63101837	QX 200	H3	AP0132	C02	JL	
N03-0131	1.1	Sample	Sample	WWTP	Harrison	SalemWWTP-01	Pass	Processing	Complete	Composite	08/01/2022 07:30 AM	08/02/2022 07:30 AM	08/02/2022 07:30 AM		0.61048	17487	SARS-CoV-2 N1	25.57910919	1.212387607	102.8934669	45562.78825	SARS-CoV-2 N2	170.1514435	0	133.8494492	303082.2587					Human RNase P	2396.806804	1.34557575	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/03/2022		8/2/22	NT04473	Kookaburra		CP000202	A03	AJ	8/3/22	2108255	Kookaburra	J3	EP000203	C03	AJ	8/4/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	J3	AP0105	C07	JL	
A02-0219	1.1	Sample	Sample	WVU Morgantown	Monongalia	OaklandE-02	Pass	Rejected: No Flow	Complete	Composite	11/13/2021 09:00 AM	11/15/2021 09:00 AM	11/15/2021 09:39 AM	EL		15304	SARS-CoV-2 N1	47.7098465	1109.141006	0	50691.7119	SARS-CoV-2 N2	23.07332993	1229.36615	0	24515.41305	None				Human RNase P	181985.9147	171.2808609	10	Ceres Nanotrap	0.425	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.05		CDC nCov-2 Triplex	0.005																																						7.98	11/16/21	NT04474	Kookaburra		CP0036	D02	AJ	11/16/21	2108255	Kookaburra	J6	EP0036	B06	AJ	11/22/21	OneStep RT-ddPCR	Manual	DQ	58477038	QX 200	J6	AP0021	B06	JL	
N02-0134	1.1	Sample	Sample	WWTP	Harrison	ClarksburgWWTP-01	Pass	Processing	Complete	Composite	07/20/2022 07:00 AM	07/21/2022 07:00 AM	07/21/2022 07:00 AM		7.26	19321	SARS-CoV-2 N1	10.96289277	1.212387607	102.8934669	19527.65275	SARS-CoV-2 N2	3.653729856	0	133.8494492	6508.206306					Human RNase P	0	0	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	08/01/2022		8/1/22	NT04473	Kookaburra		CP000199	A05	AJ	8/1/22	2108255	Kookaburra	D5	EP000200	A05	AJ	8/4/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	D5	AP0105	E01	JL	
A02-0571	1.1	Sample	Sample	WVU Morgantown	Monongalia	UPlace-01	Pass	Processing	Complete	Composite	09/05/2022 09:00 AM	09/07/2022 09:00 AM	09/07/2022 10:42 AM	GZ		20286	SARS-CoV-2 N1	42.95490265	0	223.6021042	76513.42034	SARS-CoV-2 N2	38.3073473	0	256.0089874	68234.96237					Human RNase P	35137.46805	19.72629786	10	Ceres Nanotrap	0.475	0.4	Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit	0.075		CDC nCov-2 Triplex	0.005																																				AJ	09/07/2022		9/7/22	NT04473	Kookaburra		CP000228	B03	AJ	9/7/22	2108255	Kookaburra	K1	EP000231	B01	AJ	9/8/22	OneStep RT-ddPCR	Manual	DQ	58477041	QX 200	K1	AP0115	A02	JL	
