assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
E02-0173.a2	E02-0173.e1	E02-0173	AP106	C05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14953	0	9.135497094	
E02-0173.a3	E02-0173.e1	E02-0173	AP106	C05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14953	0	0.314722121	
E02-0174.a1	E02-0174.e1	E02-0174	AP108	D01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15078	0	13.75258827	
E02-0174.a2	E02-0174.e1	E02-0174	AP108	D01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15078	0	17.1970253	
E02-0174.a3	E02-0174.e1	E02-0174	AP108	D01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15078	0	2.497483016	
E02-0175.a1	E02-0175.e1	E02-0175	AP108	E01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10096	0	7.463732242	
E02-0175.a2	E02-0175.e1	E02-0175	AP108	E01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10096	0	6.530118466	
E02-0175.a3	E02-0175.e1	E02-0175	AP108	E01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10096	0	2.797512532	
E02-0176.a1	E02-0176.e1	E02-0176	AP108	F01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	8505	0	587.380249	
E02-0176.a2	E02-0176.e1	E02-0176	AP110	A07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17203	0	22.7596054	
E02-0176.a3	E02-0176.e1	E02-0176	AP108	F01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	8505	0	477.7128602	
E02-0176.a4	E02-0176.e1	E02-0176	AP110	A07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17203	0	18.63826752	
E02-0176.a5	E02-0176.e1	E02-0176	AP108	F01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	8505	0	1.106745601	
E02-0176.a6	E02-0176.e1	E02-0176	AP110	A07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17203	0	0	
E02-0177.a1	E02-0177.e1	E02-0177	AP108	G01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16658	0	108.3042221	
E02-0177.a2	E02-0177.e1	E02-0177	AP108	G01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16658	0	102.8149719	
E02-0177.a3	E02-0177.e1	E02-0177	AP108	G01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16658	0	0.282508314	
E02-0178.a1	E02-0178.e1	E02-0178	AP108	H01	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16463	0	53.46997834	
E02-0178.a2	E02-0178.e1	E02-0178	AP108	H01	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16463	0	53.46997834	
E02-0178.a3	E02-0178.e1	E02-0178	AP108	H01	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16463	0	0.857616067	
E02-0179.a1	E02-0179.e1	E02-0179	AP110	E03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16469	0	15.74210167	
E02-0179.a2	E02-0179.e1	E02-0179	AP110	E03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16469	0	12.58946609	
E02-0179.a3	E02-0179.e1	E02-0179	AP110	E03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16469	0	1.143106103	
E02-0180.a1	E02-0180.e1	E02-0180	AP110	F03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18184	0	117.921814	
E02-0180.a2	E02-0180.e1	E02-0180	AP110	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18184	0	118.7179642	
E02-0180.a3	E02-0180.e1	E02-0180	AP110	F03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18184	0	0.776441514	
E02-0181.a1	E02-0181.e1	E02-0181	AP110	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19810	0	60.48744584	
E02-0181.a2	E02-0181.e1	E02-0181	AP110	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19810	0	67.47071838	
E02-0181.a3	E02-0181.e1	E02-0181	AP110	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19810	0	1.425520897	
E02-0182.a1	E02-0182.e1	E02-0182	AP110	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17779	0	48.68885422	
E02-0182.a2	E02-0182.e1	E02-0182	AP110	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17779	0	51.09643554	
E02-0182.a3	E02-0182.e1	E02-0182	AP110	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17779	0	1.85317862	
E02-0183.a1	E02-0183.e1	E02-0183	AP110	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19445	0	30.10531998	
E02-0183.a2	E02-0183.e1	E02-0183	AP110	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19445	0	30.3488884	
E02-0183.a3	E02-0183.e1	E02-0183	AP110	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19445	0	1.936477542	
E02-0184.a1	E02-0184.e1	E02-0184	AP112	F03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20358	0	21.08238792	
E02-0184.a2	E02-0184.e1	E02-0184	AP112	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20358	0	20.38585472	
E02-0184.a3	E02-0184.e1	E02-0184	AP112	F03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20358	0	1.387142897	
E02-0185.a1	E02-0185.e1	E02-0185	AP112	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17337	0	18.76643944	
E02-0185.a2	E02-0185.e1	E02-0185	AP112	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17337	0	29.67990112	
E02-0185.a3	E02-0185.e1	E02-0185	AP112	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17337	0	0.542902887	
E02-0186.a1	E02-0186.e1	E02-0186	AP112	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21701	0	9.551127434	
E02-0186.a2	E02-0186.e1	E02-0186	AP112	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21701	0	10.63771057	
E02-0186.a3	E02-0186.e1	E02-0186	AP112	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21701	0	0.4337219	
E02-0187.a1	E02-0187.e1	E02-0187	AP112	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17958	0	11.01896381	
E02-0187.a2	E02-0187.e1	E02-0187	AP112	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17958	0	12.85796833	
E02-0187.a3	E02-0187.e1	E02-0187	AP112	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17958	0	1.834703088	
E02-0188.a1	E02-0188.e1	E02-0188	AP115	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18645	0	17.95416641	
E02-0188.a2	E02-0188.e1	E02-0188	AP115	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18645	0	17.19415092	
E02-0188.a3	E02-0188.e1	E02-0188	AP115	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18645	0	0.252400577	
E02-0189.a1	E02-0189.e1	E02-0189	AP115	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20670	0	33.1280861	
E02-0189.a2	E02-0189.e1	E02-0189	AP115	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20670	0	32.21107482	
E02-0189.a3	E02-0189.e1	E02-0189	AP115	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20670	0	0.683051348	
E02-0190.a1	E02-0190.e1	E02-0190	AP115	B04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20636	0	92.8102951	
E02-0190.a2	E02-0190.e1	E02-0190	AP115	B04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20636	0	100.2588959	
E02-0190.a3	E02-0190.e1	E02-0190	AP115	B04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20636	0	0.456106842	
E02-0191.a1	E02-0191.e1	E02-0191	AP115	C04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21050	0	40.63885116	
E02-0191.a2	E02-0191.e1	E02-0191	AP115	C04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21050	0	46.27963638	
E02-0191.a3	E02-0191.e1	E02-0191	AP115	C04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21050	0	0.670719862	
E02-0192.a1	E02-0192.e1	E02-0192	AP115	D04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21624	0	68.1722107	
E02-0192.a2	E02-0192.e1	E02-0192	AP115	D04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21624	0	67.73062896	
E02-0192.a3	E02-0192.e1	E02-0192	AP115	D04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21624	0	0.217628151	
E02-0193.a1	E02-0193.e1	E02-0193	AP116	H07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18900	0	53.33565522	
E02-0193.a2	E02-0193.e1	E02-0193	AP116	H07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18900	0	55.60263824	
E02-0193.a3	E02-0193.e1	E02-0193	AP116	H07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18900	0	3.736310006	
E02-0194.a1	E02-0194.e1	E02-0194	AP116	A08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18930	0	23.1762104	
E02-0194.a2	E02-0194.e1	E02-0194	AP116	A08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18930	0	28.4253807	
E02-0194.a3	E02-0194.e1	E02-0194	AP116	A08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18930	0	3.232830762	
E02-0195.a1	E02-0195.e1	E02-0195	AP116	B08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18828	0	28.83131218	
E02-0195.a2	E02-0195.e1	E02-0195	AP116	B08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18828	0	35.62608718	
E02-0195.a3	E02-0195.e1	E02-0195	AP116	B08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18828	0	1.749909759	
E02-0196.a1	E02-0196.e1	E02-0196	AP116	C08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19114	0	41.79297256	
E02-0196.a2	E02-0196.e1	E02-0196	AP116	C08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19114	0	41.2961998	
E02-0196.a3	E02-0196.e1	E02-0196	AP116	C08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19114	0	0.492427379	
E02-0197.a1	E02-0197.e1	E02-0197	AP118	G04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21474	0	105.7097931	
E02-0197.a2	E02-0197.e1	E02-0197	AP118	G04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21474	0	112.4382477	
E02-0197.a3	E02-0197.e1	E02-0197	AP118	G04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21474	0	1.315043211	
E02-0198.a1	E02-0198.e1	E02-0198	AP118	H04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19340	0	71.09829712	
E02-0198.a2	E02-0198.e1	E02-0198	AP118	H04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19340	0	77.27805328	
E02-0198.a3	E02-0198.e1	E02-0198	AP118	H04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19340	0	0.243330091	
E02-0199.a1	E02-0199.e1	E02-0199	AP118	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15796	0	30.18613244	
E02-0199.a2	E02-0199.e1	E02-0199	AP118	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15796	0	26.28991508	
E02-0199.a3	E02-0199.e1	E02-0199	AP118	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15796	0	0.89383316	
E02-0200.a1	E02-0200.e1	E02-0200	AP118	B05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	14536	0	5.506798268	
E02-0200.a2	E02-0200.e1	E02-0200	AP118	B05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	14536	0	1.942840099	
E02-0200.a3	E02-0200.e1	E02-0200	AP118	B05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	14536	0	0.323750973	
E02-0201.a1	E02-0201.e1	E02-0201	AP123	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17413	0	14.34515095	
E02-0201.a2	E02-0201.e1	E02-0201	AP123	A04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17413	0	17.05669212	
E02-0201.a3	E02-0201.e1	E02-0201	AP123	A04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17413	0	1.351449609	
E02-0202.a1	E02-0202.e1	E02-0202	AP123	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17385	0	67.6136322	
E02-0202.a2	E02-0202.e1	E02-0202	AP123	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17385	0	67.06445312	
E02-0202.a3	E02-0202.e1	E02-0202	AP123	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17385	0	3.520239114	
E02-0203.a1	E02-0203.e1	E02-0203	AP123	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18382	0	3.073062182	
E02-0203.a2	E02-0203.e1	E02-0203	AP123	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18382	0	1.536280274	
E02-0203.a3	E02-0203.e1	E02-0203	AP123	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18382	0	2.304608346	
E02-0204.a1	E02-0204.e1	E02-0204	AP123	F03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20178	0	30.1817627	
E02-0204.a2	E02-0204.e1	E02-0204	AP123	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20178	0	31.12073326	
E02-0204.a3	E02-0204.e1	E02-0204	AP123	F03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20178	0	1.866117716	
E02-0205.a1	E02-0205.e1	E02-0205	AP127	F10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18933	0	3.978553296	
E02-0205.a2	E02-0205.e1	E02-0205	AP127	F10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18933	0	4.227324486	
E02-0205.a3	E02-0205.e1	E02-0205	AP127	F10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18933	0	0	
E02-0206.a1	E02-0206.e1	E02-0206	AP127	G10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18024	0	5.224694728	
E02-0206.a2	E02-0206.e1	E02-0206	AP127	G10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18024	0	5.74748373	
E02-0206.a3	E02-0206.e1	E02-0206	AP127	G10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18024	0	0	
E02-0207.a1	E02-0207.e1	E02-0207	AP127	H10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19894	0	2.129412174	
E02-0207.a2	E02-0207.e1	E02-0207	AP127	H10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19894	0	0.94628638	
E02-0207.a3	E02-0207.e1	E02-0207	AP127	H10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19894	0	0	
E02-0208.a1	E02-0208.e1	E02-0208	AP127	A11	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15869	0	0.889720917	
E02-0208.a2	E02-0208.e1	E02-0208	AP127	A11	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15869	0	0.889720917	
E02-0208.a3	E02-0208.e1	E02-0208	AP127	A11	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15869	0	0	
E02-0209.a1	E02-0209.e1	E02-0209	AP129	F05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19788	0	1.427106142	
E02-0209.a2	E02-0209.e1	E02-0209	AP129	F05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19788	0	1.902904272	
E02-0209.a3	E02-0209.e1	E02-0209	AP129	F05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19788	0	2.140821456	
E02-0210.a1	E02-0210.e1	E02-0210	AP129	G05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18409	0	5.11536789	
E02-0210.a2	E02-0210.e1	E02-0210	AP129	G05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18409	0	4.347708226	
E02-0210.a3	E02-0210.e1	E02-0210	AP129	G05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18409	0	1.789746404	
E02-0211.a1	E02-0211.e1	E02-0211	AP129	H05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18151	0	5.966829776	
E02-0211.a2	E02-0211.e1	E02-0211	AP129	H05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18151	0	5.447674274	
E02-0211.a3	E02-0211.e1	E02-0211	AP129	H05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18151	0	8.823207856	
E02-0212.a1	E02-0212.e1	E02-0212	AP130	E11	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18182	0	2.071023226	
E02-0212.a2	E02-0212.e1	E02-0212	AP130	E11	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18182	0	1.553182006	
E02-0212.a3	E02-0212.e1	E02-0212	AP130	E11	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18182	0	1.553182006	
E02-0213.a1	E02-0213.e1	E02-0213	AP130	F11	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19389	0	1.942071557	
E02-0213.a2	E02-0213.e1	E02-0213	AP130	F11	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19389	0	2.91340828	
E02-0213.a3	E02-0213.e1	E02-0213	AP130	F11	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19389	0	12.88118362	
E02-0214.a1	E02-0214.e1	E02-0214	AP130	G11	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19560	0	1.925089955	
E02-0214.a2	E02-0214.e1	E02-0214	AP130	G11	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19560	0	1.20308888	
E02-0214.a3	E02-0214.e1	E02-0214	AP130	G11	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19560	0	3.610190154	
E02-0215.a1	E02-0215.e1	E02-0215	AP130	H11	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18870	0	4.740689278	
E02-0215.a2	E02-0215.e1	E02-0215	AP130	H11	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18870	0	5.489656448	
E02-0215.a3	E02-0215.e1	E02-0215	AP130	H11	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18870	0	3.991842032	
E02-0216.a1	E02-0216.e1	E02-0216	AP132	A10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15377	0	6.737565518	
E02-0216.a2	E02-0216.e1	E02-0216	AP132	A10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15377	0	5.205453396	
E02-0216.a3	E02-0216.e1	E02-0216	AP132	A10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15377	0	13.4847908	
E02-0217.a1	E02-0217.e1	E02-0217	AP132	B10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	11793	0	9.586725234	
E02-0217.a2	E02-0217.e1	E02-0217	AP132	B10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	11793	0	7.188212872	
E02-0217.a3	E02-0217.e1	E02-0217	AP132	B10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	11793	0	1.995624542	
E02-0218.a1	E02-0218.e1	E02-0218	AP132	C10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17174	0	20.87112808	
E02-0218.a2	E02-0218.e1	E02-0218	AP132	C10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17174	0	17.01948547	
E02-0218.a3	E02-0218.e1	E02-0218	AP132	C10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17174	0	4.386235714	
E02-0219.a1	E02-0219.e1	E02-0219	AP132	D10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18741	0	19.87890053	
E02-0219.a2	E02-0219.e1	E02-0219	AP132	D10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18741	0	19.12246895	
E02-0219.a3	E02-0219.e1	E02-0219	AP132	D10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18741	0	4.27065277	
E02-0220.a1	E02-0220.e1	E02-0220	AP132	E10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17090	0	1.652443051	
E02-0220.a2	E02-0220.e1	E02-0220	AP132	E10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17090	0	1.652443051	
E02-0220.a3	E02-0220.e1	E02-0220	AP132	E10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17090	0	0.550749898	
E02-0221.a1	E02-0221.e1	E02-0221	AP134	E02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20255	0	3.021284104	
E02-0221.a2	E02-0221.e1	E02-0221	AP134	E02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20255	0	3.486269236	
E02-0221.a3	E02-0221.e1	E02-0221	AP134	E02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20255	0	0	
E02-0222.a1	E02-0222.e1	E02-0222	AP134	F02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17662	0	5.598591328	
E02-0222.a2	E02-0222.e1	E02-0222	AP134	F02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17662	0	8.00002861	
E02-0222.a3	E02-0222.e1	E02-0222	AP134	F02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17662	0	0	
E02-0223.a1	E02-0223.e1	E02-0223	AP134	G02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20045	0	3.287870884	
E02-0223.a2	E02-0223.e1	E02-0223	AP134	G02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20045	0	2.818034172	
E02-0223.a3	E02-0223.e1	E02-0223	AP134	G02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20045	0	0	
E02-0224.a1	E02-0224.e1	E02-0224	AP134	H02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15727	0	2.993183136	
E02-0224.a2	E02-0224.e1	E02-0224	AP134	H02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15727	0	0.299232632	
E02-0224.a3	E02-0224.e1	E02-0224	AP134	H02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15727	0	1.795681357	
E02-0225.a1	E02-0225.e1	E02-0225	AP134	A03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18052	0	12.79092312	
E02-0225.a2	E02-0225.e1	E02-0225	AP134	A03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18052	0	6.26059866	
E02-0225.a3	E02-0225.e1	E02-0225	AP134	A03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18052	0	2.34674859	
E02-0226.a1	E02-0226.e1	E02-0226	AP146	F09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18480	0	10.19693279	
E02-0226.a2	E02-0226.e1	E02-0226	AP146	F09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18480	0	8.921106338	
E02-0226.a3	E02-0226.e1	E02-0226	AP146	F09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18480	0	0	
E02-0227.a1	E02-0227.e1	E02-0227	AP146	G09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18940	0	12.93782616	
E02-0227.a2	E02-0227.e1	E02-0227	AP146	G09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18940	0	19.17061806	
E02-0227.a3	E02-0227.e1	E02-0227	AP146	G09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18940	0	0	
E02-0228.a1	E02-0228.e1	E02-0228	AP146	H09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19413	0	30.88706016	
E02-0228.a2	E02-0228.e1	E02-0228	AP146	H09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19413	0	28.2037716	
E02-0228.a3	E02-0228.e1	E02-0228	AP146	H09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19413	0	1.212200165	
E02-0229.a1	E02-0229.e1	E02-0229	AP146	A10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15282	0	64.4906311	
E02-0229.a2	E02-0229.e1	E02-0229	AP146	A10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15282	0	80.7523346	
E02-0229.a3	E02-0229.e1	E02-0229	AP146	A10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15282	0	0.307946354	
E02-0230.a1	E02-0230.e1	E02-0230	AP149	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16194	0	27.98005868	
E02-0230.a2	E02-0230.e1	E02-0230	AP149	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16194	0	24.47344208	
E02-0230.a3	E02-0230.e1	E02-0230	AP149	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16194	0	0	
E02-0231.a1	E02-0231.e1	E02-0231	AP149	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19898	0	24.42279244	
E02-0231.a2	E02-0231.e1	E02-0231	AP149	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19898	0	20.1455822	
E02-0231.a3	E02-0231.e1	E02-0231	AP149	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19898	0	0.473024309	
E02-0232.a1	E02-0232.e1	E02-0232	AP150	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18077	0	37.11200332	
E02-0232.a2	E02-0232.e1	E02-0232	AP150	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18077	0	34.22665024	
E02-0232.a3	E02-0232.e1	E02-0232	AP150	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18077	0	1.041412473	
E02-0233.a1	E02-0233.e1	E02-0233	AP150	A04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19390	0	46.33971786	
