assay_id	extraction_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_target	assay_target_category	assay_target_genetic_locus	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_calculated_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
G01-0152.a1	G01-0152.e1	AP83	A01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15029	0	0	
G01-0152.a2	G01-0152.e1	AP83	A01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15029	0	1.565652639	
G01-0152.a3	G01-0152.e1	AP83	A01	5	Human	Internal Control	RNase P	RNA	HEX	15029	0	0	
G01-0153.a1	G01-0153.e1	AP80	A02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12877	0	3.654770255	
G01-0153.a2	G01-0153.e1	AP80	A02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12877	0	7.310108542	
G01-0153.a3	G01-0153.e1	AP80	A02	5	Human	Internal Control	RNase P	RNA	HEX	12877	0	0	
G01-0154.a1	G01-0154.e1	AP83	B01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17732	0	15.92874527	
G01-0154.a2	G01-0154.e1	AP83	B01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17732	0	13.27320695	
G01-0154.a3	G01-0154.e1	AP83	B01	5	Human	Internal Control	RNase P	RNA	HEX	17732	0	0	
G01-0155.a1	G01-0155.e1	AP77	C01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16504	0	12.83461332	
G01-0155.a2	G01-0155.e1	AP77	C01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16504	0	11.40819907	
G01-0155.a3	G01-0155.e1	AP77	C01	5	Human	Internal Control	RNase P	RNA	HEX	16504	0	2.851531506	
G01-0156.a1	G01-0156.e1	AP80	A03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12229	0	0	
G01-0156.a2	G01-0156.e1	AP80	A03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12229	0	1.924145371	
G01-0156.a3	G01-0156.e1	AP80	A03	5	Human	Internal Control	RNase P	RNA	HEX	12229	0	0	
G01-0157.a1	G01-0157.e1	AP0.6	A01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16937	0	130.9514713	
G01-0157.a2	G01-0157.e1	AP0.6	A01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16937	0	4.168063402	
G01-0157.a3	G01-0157.e1	AP0.6	A01	5	Human	Internal Control	RNase P	RNA	HEX	16937	0	143.5276985	
G01-0158.a1	G01-0158.e1	AP80	A04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	11866	0	1.983010471	
G01-0158.a2	G01-0158.e1	AP80	A04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	11866	0	3.966188133	
G01-0158.a3	G01-0158.e1	AP80	A04	5	Human	Internal Control	RNase P	RNA	HEX	11866	0	0	
G01-0159.a1	G01-0159.e1	AP83	C01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16798	0	30.83619118	
G01-0159.a2	G01-0159.e1	AP83	C01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16798	0	30.83619118	
G01-0159.a3	G01-0159.e1	AP83	C01	5	Human	Internal Control	RNase P	RNA	HEX	16798	0	1.400768608	
G01-0160.a1	G01-0160.e1	AP83	D01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18462	0	17.84945965	
G01-0160.a2	G01-0160.e1	AP83	D01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18462	0	19.12493944	
G01-0160.a3	G01-0160.e1	AP83	D01	5	Human	Internal Control	RNase P	RNA	HEX	18462	0	0	
G01-0161.a1	G01-0161.e1	AP88	B02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16410	0	66.04952812	
G01-0161.a2	G01-0161.e1	AP88	B02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16410	0	50.238204	
G01-0161.a3	G01-0161.e1	AP88	B02	5	Human	Internal Control	RNase P	RNA	HEX	16410	0	0	
G01-0162.a1	G01-0162.e1	AP0.6	B01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17627	0	78.88828754	
G01-0162.a2	G01-0162.e1	AP0.6	B01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17627	0	1.334888488	
G01-0162.a3	G01-0162.e1	AP0.6	B01	5	Human	Internal Control	RNase P	RNA	HEX	17627	0	84.24622536	
G01-0163.a1	G01-0163.e1	AP0.6	C01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16946	0	150.4371929	
G01-0163.a2	G01-0163.e1	AP0.6	C01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16946	0	1.388534456	
G01-0163.a3	G01-0163.e1	AP0.6	C01	5	Human	Internal Control	RNase P	RNA	HEX	16946	0	136.4673519	
G01-0164.a1	G01-0164.e1	AP83	E01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18745	0	64.10431385	
G01-0164.a2	G01-0164.e1	AP83	E01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18745	0	75.43498993	
G01-0164.a3	G01-0164.e1	AP83	E01	5	Human	Internal Control	RNase P	RNA	HEX	18745	0	0	
G01-0165.a1	G01-0165.e1	AP80	A05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10968	0	6.43671453	
G01-0165.a2	G01-0165.e1	AP80	A05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10968	0	10.72883725	
G01-0165.a3	G01-0165.e1	AP80	A05	5	Human	Internal Control	RNase P	RNA	HEX	10968	0	0	
G01-0166.a1	G01-0166.e1	AP90	H02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19276	0	54.9938488	
G01-0166.a2	G01-0166.e1	AP90	H02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19276	0	64.78399754	
G01-0166.a3	G01-0166.e1	AP90	H02	5	Human	Internal Control	RNase P	RNA	HEX	19276	0	2.441443503	
G01-0167.a1	G01-0167.e1	AP90	A06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18486	0	66.28007412	
G01-0167.a2	G01-0167.e1	AP90	A06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18486	0	65.00369549	
G01-0167.a3	G01-0167.e1	AP90	A06	5	Human	Internal Control	RNase P	RNA	HEX	18486	0	6.36497736	
G01-0168.a1	G01-0168.e1	AP88	C02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17089	0	66.18297577	
G01-0168.a2	G01-0168.e1	AP88	C02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17089	0	48.2400322	
G01-0168.a3	G01-0168.e1	AP88	C02	5	Human	Internal Control	RNase P	RNA	HEX	17089	0	1.376914978	
G01-0169.a1	G01-0169.e1	AP88	D02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16408	0	126.5334415	
G01-0169.a2	G01-0169.e1	AP88	D02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16408	0	132.3011684	
G01-0169.a3	G01-0169.e1	AP88	D02	5	Human	Internal Control	RNase P	RNA	HEX	16408	0	1.434064358	
G01-0170.a1	G01-0170.e1	AP0.6	D01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19354	0	68.18006516	
G01-0170.a2	G01-0170.e1	AP0.6	D01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19354	0	3.647499382	
G01-0170.a3	G01-0170.e1	AP0.6	D01	5	Human	Internal Control	RNase P	RNA	HEX	19354	0	53.55341434	
G01-0171.a1	G01-0171.e1	AP90	B06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20621	0	80.00876427	
G01-0171.a2	G01-0171.e1	AP90	B06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20621	0	77.71902084	
G01-0171.a3	G01-0171.e1	AP90	B06	5	Human	Internal Control	RNase P	RNA	HEX	20621	0	3.423372507	
G01-0172.a1	G01-0172.e1	AP90	C06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19943	0	73.26359749	
G01-0172.a2	G01-0172.e1	AP90	C06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19943	0	80.36574364	
G01-0172.a3	G01-0172.e1	AP90	C06	5	Human	Internal Control	RNase P	RNA	HEX	19943	0	5.899904966	
G01-0173.a1	G01-0173.e1	AP88	E02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15834	0	95.29707909	
G01-0173.a2	G01-0173.e1	AP88	E02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15834	0	83.36380959	
G01-0173.a3	G01-0173.e1	AP88	E02	5	Human	Internal Control	RNase P	RNA	HEX	15834	0	0	
G01-0174.a1	G01-0174.e1	AP88	F02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16901	0	194.3146515	
G01-0174.a2	G01-0174.e1	AP88	F02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16901	0	185.8937454	
G01-0174.a3	G01-0174.e1	AP88	F02	5	Human	Internal Control	RNase P	RNA	HEX	16901	0	2.78454572	
G01-0175.a1	G01-0175.e1	AP0.6	E01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17398	0	62.29372978	
G01-0175.a2	G01-0175.e1	AP0.6	E01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17398	0	5.41030407	
G01-0175.a3	G01-0175.e1	AP0.6	E01	5	Human	Internal Control	RNase P	RNA	HEX	17398	0	81.28547668	
G01-0176.a1	G01-0176.e1	AP96	G01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18292	0	99.25588608	
G01-0176.a2	G01-0176.e1	AP96	G01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18292	0	91.50660515	
G01-0176.a3	G01-0176.e1	AP96	G01	5	Human	Internal Control	RNase P	RNA	HEX	18292	0	0	
G01-0177.a1	G01-0177.e1	AP94	H01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	21579	0	305.0964546	
G01-0177.a2	G01-0177.e1	AP94	H01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	21579	0	273.0843925	
G01-0177.a3	G01-0177.e1	AP94	H01	5	Human	Internal Control	RNase P	RNA	HEX	21579	0	1.090409979	
G01-0179.a1	G01-0179.e1	AP94	A02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20852	0	92.71126747	
G01-0179.a2	G01-0179.e1	AP94	A02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20852	0	104.0425587	
G01-0179.a3	G01-0179.e1	AP94	A02	5	Human	Internal Control	RNase P	RNA	HEX	20852	0	4.514035881	
G01-0180.a1	G01-0180.e1	AP96	H01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18952	0	115.7461929	
G01-0180.a2	G01-0180.e1	AP96	H01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18952	0	131.9712257	
G01-0180.a3	G01-0180.e1	AP96	H01	5	Human	Internal Control	RNase P	RNA	HEX	18952	0	0	
G01-0181.a1	G01-0181.e1	AP92	H04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18680	0	268.5630035	
G01-0181.a2	G01-0181.e1	AP92	H04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18680	0	288.956871	
G01-0181.a3	G01-0181.e1	AP92	H04	5	Human	Internal Control	RNase P	RNA	HEX	18680	0	5.038957596	
G01-0183.a1	G01-0183.e1	AP98	A01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19164	0	55.31562328	
G01-0183.a2	G01-0183.e1	AP98	A01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19164	0	34.40332413	
G01-0183.a3	G01-0183.e1	AP98	A01	5	Human	Internal Control	RNase P	RNA	HEX	19164	0	4.91168201	
G01-0184.a1	G01-0184.e1	AP92	A05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19203	0	148.7302208	
G01-0184.a2	G01-0184.e1	AP92	A05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19203	0	148.7302208	
G01-0184.a3	G01-0184.e1	AP92	A05	5	Human	Internal Control	RNase P	RNA	HEX	19203	0	2.450725138	
G01-0185.a1	G01-0185.e1	AP94	B02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18810	0	120.3938007	
G01-0185.a2	G01-0185.e1	AP94	B02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18810	0	107.8239918	
G01-0185.a3	G01-0185.e1	AP94	B02	5	Human	Internal Control	RNase P	RNA	HEX	18810	0	1.250932366	
G01-0187.a1	G01-0187.e1	AP94	C02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20564	0	121.5992928	
G01-0187.a2	G01-0187.e1	AP94	C02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20564	0	134.2541599	
G01-0187.a3	G01-0187.e1	AP94	C02	5	Human	Internal Control	RNase P	RNA	HEX	20564	0	0	
G01-0188.a1	G01-0188.e1	AP92	B05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18438	0	76.69306755	
G01-0188.a2	G01-0188.e1	AP92	B05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18438	0	101.0314083	
G01-0188.a3	G01-0188.e1	AP92	B05	5	Human	Internal Control	RNase P	RNA	HEX	18438	0	0	
G01-0189.a1	G01-0189.e1	AP98	B01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19224	0	98.12111855	
G01-0189.a2	G01-0189.e1	AP98	B01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19224	0	91.97654724	
G01-0189.a3	G01-0189.e1	AP98	B01	5	Human	Internal Control	RNase P	RNA	HEX	19224	0	1.223992035	
G01-0190.a1	G01-0190.e1	AP98	C01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20475	0	85.19318581	
G01-0190.a2	G01-0190.e1	AP98	C01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20475	0	88.65347862	
G01-0190.a3	G01-0190.e1	AP98	C01	5	Human	Internal Control	RNase P	RNA	HEX	20475	0	6.896075606	
G01-0191.a1	G01-0191.e1	AP96	A02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19479	0	124.7476578	
G01-0191.a2	G01-0191.e1	AP96	A02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19479	0	124.7476578	
G01-0191.a3	G01-0191.e1	AP96	A02	5	Human	Internal Control	RNase P	RNA	HEX	19479	0	0	
G01-0192.a1	G01-0192.e1	AP92	C05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18272	0	111.0062695	
G01-0192.a2	G01-0192.e1	AP92	C05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18272	0	136.8969059	
G01-0192.a3	G01-0192.e1	AP92	C05	5	Human	Internal Control	RNase P	RNA	HEX	18272	0	1.287765801	
G01-0193.a1	G01-0193.e1	AP92	D05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18962	0	134.3972492	
G01-0193.a2	G01-0193.e1	AP92	D05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18962	0	154.3734074	
G01-0193.a3	G01-0193.e1	AP92	D05	5	Human	Internal Control	RNase P	RNA	HEX	18962	0	0	
G01-0194.a1	G01-0194.e1	AP98	D01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19262	0	121.2448597	
G01-0194.a2	G01-0194.e1	AP98	D01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19262	0	137.21241	
G01-0194.a3	G01-0194.e1	AP98	D01	5	Human	Internal Control	RNase P	RNA	HEX	19262	0	3.664922118	
G01-0195.a1	G01-0195.e1	AP98	E01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	20689	0	68.33659172	
G01-0195.a2	G01-0195.e1	AP98	E01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	20689	0	56.93336964	
G01-0195.a3	G01-0195.e1	AP98	E01	5	Human	Internal Control	RNase P	RNA	HEX	20689	0	3.412120044	
G01-0196.a1	G01-0196.e1	AP96	B02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19555	0	1.20327346	
G01-0196.a2	G01-0196.e1	AP96	B02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19555	0	2.406608611	
G01-0196.a3	G01-0196.e1	AP96	B02	5	Human	Internal Control	RNase P	RNA	HEX	19555	0	0	
G01-0198.a1	G01-0198.e1	AP94	D02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19465	0	240.5692482	
G01-0198.a2	G01-0198.e1	AP94	D02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19465	0	224.6986389	
G01-0198.a3	G01-0198.e1	AP94	D02	5	Human	Internal Control	RNase P	RNA	HEX	19465	0	2.417736501	
G01-0199.a1	G01-0199.e1	AP96	C02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	21199	0	68.91650677	
G01-0199.a2	G01-0199.e1	AP96	C02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	21199	0	77.82367706	
G01-0199.a3	G01-0199.e1	AP96	C02	5	Human	Internal Control	RNase P	RNA	HEX	21199	0	0	
G01-0200.a1	G01-0200.e1	AP90	D06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	19387	0	143.6506271	
G01-0200.a2	G01-0200.e1	AP90	D06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	19387	0	152.1998882	
G01-0200.a3	G01-0200.e1	AP90	D06	5	Human	Internal Control	RNase P	RNA	HEX	19387	0	6.069130898	
G02-0001.a1	G02-0001.e1	AP13	D02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	14365	0	20.78432798	
G02-0001.a2	G02-0001.e1	AP13	D02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	14365	0	4.155707955	
G02-0001.a3	G02-0001.e1	AP13	D02	5	Human	Internal Control	RNase P	RNA	HEX	14365	0	2.077781558	
G02-0002.a1	G02-0002.e1	AP13	E02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	12076	0	0	
G02-0002.a2	G02-0002.e1	AP13	E02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	12076	0	17.34201312	
G02-0002.a3	G02-0002.e1	AP13	E02	5	Human	Internal Control	RNase P	RNA	HEX	12076	0	22.29872227	
G02-0003.a1	G02-0003.e1	AP15	D02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM		0		
G02-0003.a2	G02-0003.e1	AP15	D02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX		0		
G02-0003.a3	G02-0003.e1	AP15	D02	5	Human	Internal Control	RNase P	RNA	HEX		0		
G02-0004.a1	G02-0004.e1	AP15	D03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM		0		
G02-0004.a2	G02-0004.e1	AP15	D03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX		0		
G02-0004.a3	G02-0004.e1	AP15	D03	5	Human	Internal Control	RNase P	RNA	HEX		0		
G02-0006.a1	G02-0006.e1	AP16	D08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15703	0	90.07633209	
G02-0006.a2	G02-0006.e1	AP16	D08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15703	0	102.112608	
G02-0006.a3	G02-0006.e1	AP16	D08	5	Human	Internal Control	RNase P	RNA	HEX	15703	0	2.996995449	
G02-0007.a1	G02-0007.e1	AP14	H05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10248	0	6.889009476	
G02-0007.a2	G02-0007.e1	AP14	H05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10248	0	18.37517619	
G02-0007.a3	G02-0007.e1	AP14	H05	5	Human	Internal Control	RNase P	RNA	HEX	10248	0	9.185793996	
G02-0008.a1	G02-0008.e1	AP15	D04	5	SARS-CoV-2	Pathogen	N1	RNA	FAM		0		
G02-0008.a2	G02-0008.e1	AP15	D04	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX		0		
G02-0008.a3	G02-0008.e1	AP15	D04	5	Human	Internal Control	RNase P	RNA	HEX		0		
G02-0011.a1	G02-0011.e1	AP19	A03	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13934	0	0	
G02-0011.a2	G02-0011.e1	AP19	A03	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13934	0	3.4	
G02-0011.a3	G02-0011.e1	AP19	A03	5	Human	Internal Control	RNase P	RNA	HEX	13934	0	0	
G02-0012.a1	G02-0012.e1	AP16	E01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17442	0	4.047374427	
G02-0012.a2	G02-0012.e1	AP16	E01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17442	0	6.74601078	
G02-0012.a3	G02-0012.e1	AP16	E01	5	Human	Internal Control	RNase P	RNA	HEX	17442	0	1.349047422	
G02-0019.a1	G02-0019.e1	AP25	A06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	16561	0	7.104934454	
G02-0019.a2	G02-0019.e1	AP25	A06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	16561	0	5.68377614	
G02-0019.a3	G02-0019.e1	AP25	A06	5	Human	Internal Control	RNase P	RNA	HEX	16561	0	2.841716409	
G02-0022.a1	G02-0022.e1	AP27	D07	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15368	0	4.593644142	CAME W/OUT ICE, STILL PROCESSING
G02-0022.a2	G02-0022.e1	AP27	D07	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15368	0	3.062329888	CAME W/OUT ICE, STILL PROCESSING
G02-0022.a3	G02-0022.e1	AP27	D07	5	Human	Internal Control	RNase P	RNA	HEX	15368	0	4.593644142	CAME W/OUT ICE, STILL PROCESSING
G02-0023.a1	G02-0023.e1	AP27	D06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10245	0	9.18848455	SENT W/OUT ICE, STILL PROCESSING
G02-0023.a2	G02-0023.e1	AP27	D06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10245	0	9.18848455	SENT W/OUT ICE, STILL PROCESSING
G02-0023.a3	G02-0023.e1	AP27	D06	5	Human	Internal Control	RNase P	RNA	HEX	10245	0	6.891027093	SENT W/OUT ICE, STILL PROCESSING
G02-0024.a1	G02-0024.e1	AP27	D08	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15582	0	7.551401854	CAME W/OUT ICE, STILL PROCESSING
G02-0024.a2	G02-0024.e1	AP27	D08	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15582	0	4.530550241	CAME W/OUT ICE, STILL PROCESSING
G02-0024.a3	G02-0024.e1	AP27	D08	5	Human	Internal Control	RNase P	RNA	HEX	15582	0	4.530550241	CAME W/OUT ICE, STILL PROCESSING
G02-0095.a1	G02-0095.e1	AP47	B01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	13660	0	62.0920229	
G02-0095.a2	G02-0095.e1	AP47	B01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	13660	0	24.12742853	
G02-0095.a3	G02-0095.e1	AP47	B01	5	Human	Internal Control	RNase P	RNA	HEX	13660	0	1.722567528	
H01-0001.a1	H01-0001.e1	AP11	F02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	9898	0	154.1820621	
H01-0001.a2	H01-0001.e1	AP11	F02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	9898	0	85.81994057	
H01-0001.a3	H01-0001.e1	AP11	F02	5	Human	Internal Control	RNase P	RNA	HEX	9898	0	5.040065646	
H01-0002.a1	H01-0002.e1	AP11	G02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	11579	0	51.52937889	
H01-0002.a2	H01-0002.e1	AP11	G02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	11579	0	31.69667721	
H01-0002.a3	H01-0002.e1	AP11	G02	5	Human	Internal Control	RNase P	RNA	HEX	11579	0	1.979758739	
H01-0003.a1	H01-0003.e1	AP11	H02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	11714	0	75.58712959	
H01-0003.a2	H01-0003.e1	AP11	H02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	11714	0	21.29393816	
H01-0003.a3	H01-0003.e1	AP11	H02	5	Human	Internal Control	RNase P	RNA	HEX	11714	0	9.676582813	
H01-0004.a1	H01-0004.e1	AP14	B05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	8479	0	33.32385063	
H01-0004.a2	H01-0004.e1	AP14	B05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	8479	0	16.65602565	
H01-0004.a3	H01-0004.e1	AP14	B05	5	Human	Internal Control	RNase P	RNA	HEX	8479	0	5.550698638	
H01-0005.a1	H01-0005.e1	AP14	C05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10259	0	108.0439949	
H01-0005.a2	H01-0005.e1	AP14	C05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10259	0	16.06024981	
H01-0005.a3	H01-0005.e1	AP14	C05	5	Human	Internal Control	RNase P	RNA	HEX	10259	0	0	
H01-0006.a1	H01-0006.e1	AP14	D05	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	3500	0	0	
H01-0006.a2	H01-0006.e1	AP14	D05	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	3500	0	0	
H01-0006.a3	H01-0006.e1	AP14	D05	5	Human	Internal Control	RNase P	RNA	HEX	3500	0	0	
H01-0007.a1	H01-0007.e1	AP12	A06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	18411	0	74.04567719	
H01-0007.a2	H01-0007.e1	AP12	A06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	18411	0	78.09090614	
H01-0007.a3	H01-0007.e1	AP12	A06	5	Human	Internal Control	RNase P	RNA	HEX	18411	0	8.066952825	
H01-0008.a1	H01-0008.e1	AP12	B06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	21356	0	341.9828033	
H01-0008.a2	H01-0008.e1	AP12	B06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	21356	0	220.0916862	
H01-0008.a3	H01-0008.e1	AP12	B06	5	Human	Internal Control	RNase P	RNA	HEX	21356	0	2.775782049	
H01-0009.a1	H01-0009.e1	AP12	C06	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	15592	0	18.73213887	
H01-0009.a2	H01-0009.e1	AP12	C06	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	15592	0	28.10452223	
H01-0009.a3	H01-0009.e1	AP12	C06	5	Human	Internal Control	RNase P	RNA	HEX	15592	0	0	
H01-0010.a1	H01-0010.e1	AP14	H01	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	17515	0	18.81492972	
H01-0010.a2	H01-0010.e1	AP14	H01	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	17515	0	18.81492972	
H01-0010.a3	H01-0010.e1	AP14	H01	5	Human	Internal Control	RNase P	RNA	HEX	17515	0	1.343424618	
H01-0011.a1	H01-0011.e1	AP14	A02	5	SARS-CoV-2	Pathogen	N1	RNA	FAM	10155	0	57.99709797	
H01-0011.a2	H01-0011.e1	AP14	A02	5	SARS-CoV-2	Pathogen	N2	RNA	FAM/HEX	10155	0	16.22478247	
H01-0011.a3	H01-0011.e1	AP14	A02	5	Human	Internal Control	RNase P	RNA	HEX	10155	0	6.952108741	
