Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A03-0330	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/25/2022 06:00 AM	04/25/2022 02:00 PM	NA	04/26/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	176247.2042	185926.0377	181086.62095	NA	NA	NA	36555.44084	143820.093505275	NA	NA	37695.22419	147624.235640453	NA	NA	38835.00754	151431.100272073	NA	NA
L01-0015	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/24/2022 09:00 AM	01/25/2022 09:00 AM	0.331	02/02/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1383510.976	1481475.785	1432493.3805	1733498.72989151	1856245.76617926	1794872.24803539	1468012.78022	1826231.01351841	1992316.70498446	2164040.96009639	1452991.10557	1812495.6834477	1975535.02532921	2153111.06998108	1437969.43092	1816053.61316849	1958753.34567396	2166691.25725196
R01-0019	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	04/25/2022 09:00 AM	04/26/2022 08:30 AM	0.181	04/27/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1245	1168	1206.5	853.02321645	800.26595728	826.644586865	1632.6	1326.59039554062	937.526438044	351.881024914331	1204	948.584232484095	1235.52363790816	1381.54488264271	775.4	1321.11062403	1533.52083777232	2766.46845983624
A1042	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/03/2021 12:00 AM	05/03/2021 11:55 PM	10.8	05/07/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	922	643	782.5	37693.598616	26287.401204	31990.49991	7514	15425.4251872552	267364.319891904	525251.191659135	7319.3	14686.727434241	253983.678364692	478767.297172726	7124.6	14478.4265737405	240603.03683748	457865.796799891
A02-0301	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	01/19/2022 09:00 AM	01/21/2022 09:00 AM	NA	01/21/2022	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3014956.155	3153337.34	3084146.7475	NA	NA	NA	929197.88401	2279972.71621766	NA	NA	794198.585702	2392105.03375764	NA	NA	659199.287394	2569181.40884497	NA	NA
A01-0189	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/28/2022 12:00 AM	03/01/2022 12:00 AM	10.7	03/04/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58818.37919	11022.16026	34920.269725	2382372.98423491	446440.333666931	1414406.65895092	93526.076442	143790.260160888	3960714.24317658	5305255.24638489	94100.462351	163980.011563602	3992215.86577052	6134776.25815136	94674.84826	186473.831833463	4023717.48836446	7059877.30499924
A01-0149	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/10/2022 12:00 AM	01/11/2022 12:00 AM	12.5	01/18/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	101390.8719	18658.84457	60024.858235	4797575.25498724	882892.210296546	2840233.73264189	95861.898036	55622.3580588461	4258625.6589564	1886077.43688197	78337.505372	35431.2591444941	3538315.54910183	2141633.61206508	60813.112708	66457.9375290277	2818005.43924725	3825355.02018736
A02-0283	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	01/12/2022 09:00 AM	01/14/2022 09:00 AM	NA	01/14/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64204.48624	18334.10639	41269.296315	NA	NA	NA	35555.006908	90178.0099338003	NA	NA	30825.3083245	81980.0147666182	NA	NA	26095.609741	77789.2532440661	NA	NA
A02-0463	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	04/20/2022 09:00 AM	04/22/2022 08:18 AM	NA	04/25/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1678	1573	1625.5	NA	NA	NA	3622.065145	6774.61434360363	NA	NA	3401.8128753	5601.37478619713	NA	NA	3181.5606056	4568.57619331068	NA	NA
N02-0002	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/09/2022 07:00 AM	03/10/2022 07:00 AM	10.071	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9391.290117	21916.28493	15653.7875235	358022.876947977	835511.552182431	596767.214565204	17641.1877254	11653.31394448	670975.824243548	369354.923113175	22252.5487957	11322.4699127124	851619.266055006	336927.2026383	26863.909866	14914.9092544927	1032262.70786646	513241.56975933
L01-0011	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	01/28/2022 09:10 AM	01/29/2022 09:10 AM	0.274	02/02/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2941534.767	3049844.041	2995689.404	3050966.74352376	3163305.37596026	3107136.05974201	2404879.0082	1145414.19576365	2983393.88651468	1703891.44920807	2467682.4081	1148324.81558376	2996044.00963267	1831825.30249681	2530485.808	1152919.38139752	3008694.13275066	1986817.5242021
A03-0088	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	12/08/2021 06:00 AM	12/08/2021 02:00 PM	NA	12/14/2021	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2012	553	1282.5	NA	NA	NA	4219.6654816	9510.65380041127	NA	NA	3749.1689346	8825.36593737519	NA	NA	3278.6723876	8205.10433962767	NA	NA
B01-0109	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	03/22/2022 07:00 AM	03/23/2022 07:00 AM	9.169	03/25/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8507.412057	11343.59971	9925.5058835	295278.867284218	393718.471710601	344498.669497409	6893.3953918	8587.26655169327	177625.935509368	249201.725687367	7028.9002558	7308.93978445254	181557.033540612	234437.469891384	7164.4051198	8426.5955332879	185488.131571855	266262.484714874
E01-0086	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	03/24/2022 09:30 AM	03/25/2022 09:30 AM	2.426	03/31/2022	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	75219.58932	75219.58932	75219.58932	690771.927084574	690771.927084574	690771.927084574	81024.021608	179575.650262126	759282.631719935	1765302.99952973	70149.4011001	158708.251110959	662373.423204519	1565361.3259316	59274.7805922	141838.050973107	565464.214689102	1391716.81343334
A02-0342	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	02/09/2022 09:00 AM	02/11/2022 09:00 AM	NA	02/14/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1142	2696.590866	1919.295433	NA	NA	NA	54779.5504596	180646.33832059	NA	NA	40480.8540044	117077.540909212	NA	NA	26182.1575492	55057.4918619601	NA	NA
A02-0201	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/30/2021 09:00 AM	11/01/2021 09:00 AM	NA	11/01/2021	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2096.523885	4193.223827	3144.873856	NA	NA	NA	24332.707688	65574.6378410686	NA	NA	27735.8340902	79489.3958380862	NA	NA	31138.9604924	93857.9848792302	NA	NA
A1062	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/02/2021 12:00 AM	06/02/2021 11:55 PM	8.513	06/04/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4013.75	4013.75	4013.75	129343.877755788	129343.877755788	129343.877755788	3982.6	5004.92721842542	115431.393315855	138971.146490636	3721.925	4097.88700545055	109342.743976887	120899.873086992	3461.25	4652.32917439103	103254.09463792	144650.960047098
N03-0052	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/20/2022 07:30 AM	04/21/2022 07:30 AM	0.77104	04/27/2022	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	368	1588	978	1074.0825297152	4634.8996119232	2854.4910708192	8821.790342	32905.3223239576	13778.2341471796	47102.910476239	10364.9493646	35518.844779669	16398.4602479964	50367.7306480322	11908.1083872	38236.5822196492	19018.6863488131	53933.8651557142
R01-0046	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/17/2022 09:15 AM	03/18/2022 08:00 AM	0.145	03/23/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11792.29014	3930.394789	7861.3424645	6472.60468773432	2157.33258204313	4314.96863488873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0096	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/20/2022 07:00 AM	01/21/2022 07:00 AM	20.941	02/02/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	228610.1881	164004.0493	196307.1187	18121991.520612	13000645.4019476	15561318.4612798	62447.2306254	171985.340170017	4644259.08554329	13901611.4738384	53452.9527612	147209.190132484	4065954.49421595	11857366.827203	44458.674897	124321.910676313	3487649.90288862	9929505.49072834
A01-0148	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/09/2022 12:00 AM	01/10/2022 12:00 AM	15.4	01/11/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	84674.75921	106986.0546	95830.406905	4936141.67602134	6236785.64652814	5586463.66127474	82754.257328	73435.9737903519	3597688.11649953	2818639.91499101	74399.863042	46148.5584067681	3306188.44234196	2621876.64704793	66045.468756	54870.6753788535	3014688.76818439	3473080.36774359
A1057	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/26/2021 12:00 AM	05/26/2021 11:55 PM	7.093	05/28/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2781	234	1507.5	74669.60841453	6282.87967242	40476.244043475	3422.95	4327.63655226488	92213.5625323455	122242.720209914	3250.175	4482.60071269426	86855.7355203022	126374.757365421	3077.4	5417.11934808902	81497.908508259	148901.724547936
H01-0179	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/05/2022 08:00 AM	04/06/2022 08:00 AM	3.3	04/08/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52822.36777	44477.56581	48649.96679	659849.253294778	555607.213896346	607728.233595562	17286.4178536	42238.4321179387	182211.911629725	517281.914744498	17126.4557096	39854.061920258	176699.571100151	477467.617394841	16966.4935656	37948.2740855305	171187.230570578	440104.013087779
A03-0160	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	01/31/2022 06:00 AM	01/31/2022 02:00 PM	NA	02/01/2022	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	400	5132.471966	2766.235983	NA	NA	NA	57513.36942	143547.602135214	NA	NA	55612.0484066	136487.092557539	NA	NA	53710.7273932	129587.191720747	NA	NA
N02-0027	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	01/30/2022 07:00 AM	01/31/2022 07:00 AM	6.998	02/01/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	299865.3013	337499.7997	318682.5505	7943521.54513784	8940470.66724307	8441996.10619046	236265.5306	175593.713176391	7774783.5760296	4561211.0507412	239664.37897	189416.116677308	7837696.69448134	4747640.19007149	243063.22734	204586.17027678	7900609.81293308	5024176.51872371
A01-0097	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/23/2021 12:00 AM	11/23/2021 11:55 PM	6.035	11/30/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	90028.31429	68403.87158	79216.092935	2056692.28002093	1562682.981589	1809687.63080497	154535.780494	185947.789681492	3810443.07905367	4163158.07521619	137730.832211	182968.546255512	3421523.73175538	4192365.0313845	120925.883928	188221.033370487	3032604.38445709	4463450.07094039
A01-0159	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/23/2022 12:00 AM	01/24/2022 12:00 AM	9.9	01/25/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	684987.942	636774.112	660881.027	25670306.0347096	23863465.8039286	24766885.9193191	601174.73568	192962.64182549	26497973.7686191	7420435.70956083	588191.62989	196293.05629456	26151273.8390605	10124489.0383684	575208.5241	220034.565807222	25804573.909502	12927124.8255066
G01-0027	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	11/14/2021 09:00 AM	11/15/2021 08:00 AM	NA	11/16/2021	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30441.40533	31964.44973	31202.92753	NA	NA	NA	19309.5391502	28733.7253810004	NA	NA	17421.5599851	27138.9614818488	NA	NA	15533.58082	26201.7036721872	NA	NA
P01-0024	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	01/18/2022 10:00 AM	01/19/2022 10:00 AM	0.212	02/01/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	931229.3243	865200.5482	898214.93625	747317.976857674	694329.427118293	720823.701987984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A04-0038	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/18/2022 08:00 AM	03/19/2022 08:00 AM	0.626	03/31/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77429.18998	83888.08474	80658.63736	183481.370006412	198786.797579633	191134.083793022	79546.847608	68970.0406464848	214531.128282544	179312.929768423	80531.802362	72282.093059196	216993.3212197	187875.878981677	81516.757116	75739.7459199126	219455.514156857	196883.697207123
C01-0104	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	01/11/2022 07:00 AM	01/12/2022 07:00 AM	11.261	01/19/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	326966.7757	324498.8233	325732.7995	13937776.888355	13832574.2424634	13885175.5654092	133331.817792	235405.414699733	6233075.30478248	9759404.6969794	119799.1269643	245114.117694247	5507270.98257273	10364328.4116054	106266.4361366	255400.890237365	4781466.66036298	10985059.7397534
M04-0026	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	04/28/2022 10:00 AM	04/29/2022 10:00 AM	0.095	05/04/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16039.71032	34760.4705	25400.09041	5768.10358503096	12500.3501003635	9134.22684269722	11648.494768	28393.3988898103	4168.92121359182	9652.14300013454	13587.607906	31765.7189311008	4845.30167786022	10924.2597257798	15526.721044	36504.6699855677	5521.68214212862	12705.0638149658
N02-0017	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/10/2022 07:00 AM	03/11/2022 07:00 AM	12.3	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7281.40505	7281.40505	7281.40505	339026.172930942	339026.172930942	339026.172930942	16589.9592574	14143.1339175191	621460.538869223	461974.937804431	19696.3194607	16925.3834332967	731688.500377773	518552.774727676	22802.679664	21845.4967558387	841916.461886323	678698.142516375
A1070	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	06/14/2021 12:00 AM	06/14/2021 11:55 PM	11.975	06/18/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1221	309	765	55348.27767975	14007.05798775	34677.66783375	776	828.984943426309	26469.111483148	38312.2903396156	994.6	435.095002800041	29625.905320859	7859.65159041385	1213.2	1683.77257371821	32782.69915857	40241.5030577686
G01-0126	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/04/2022 09:00 AM	03/05/2022 08:00 AM	1.009	03/10/2022	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28145.01632	23026.33222	25585.67427	107499.290063942	87948.5852231504	97723.9376435463	14418.7530812	21483.8767940243	72971.1888362941	89054.949792106	13810.2223133	17903.664753505	74462.5927356336	79532.0003304887	13201.6915454	15230.9708937464	75953.9966349731	81802.1679317293
