Asset Tag ID,Sample Collection Method,Sample Collection By,Sample Retrieved Date/Time,Sample Collection Start,Sample Collection End,Sample Received By,Sample Received Date,Assay Date,Comments,Sample QC Check,Sample Flow (MGD),Event Type,Site,Location,Category,Department
J01-0531,Composite,,04/28/2025 07:00 AM,04/27/2025 07:00 AM,04/28/2025 07:00 AM,AJ,05/01/2025,,,Pass,0.235,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0532,Composite,,05/05/2025 07:30 AM,05/04/2025 07:30 AM,05/05/2025 07:30 AM,AJ,05/08/2025,,,Pass,0.266,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0533,Composite,,05/12/2025 07:30 AM,05/11/2025 07:30 AM,05/12/2025 07:30 AM,AJ,05/15/2025,,,Pass,0.183,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0534,Composite,,05/19/2025 07:30 AM,05/18/2025 07:30 AM,05/19/2025 07:30 AM,EM,05/21/2025,,,Pass,0.270,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0535,Composite,,05/27/2025 07:30 AM,05/26/2025 07:30 AM,05/27/2025 07:30 AM,BB,05/29/2025,,,Pass,0.214,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0536,Composite,,06/02/2025 07:00 AM,06/01/2025 07:00 AM,06/02/2025 07:00 AM,BB,06/04/2025,,,Pass,0.333,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0537,Composite,,06/09/2025 07:30 AM,06/08/2025 07:30 AM,06/09/2025 07:30 AM,ID,06/10/2025,,,Pass,0.306,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0538,Composite,,06/16/2025 07:30 AM,06/15/2025 07:30 AM,06/16/2025 07:30 AM,AJ,06/19/2025,,,Pass,0.280,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0539,Composite,,06/23/2025 07:30 AM,06/22/2025 06:30 AM,06/23/2025 07:30 AM,AJ,06/26/2025,,,Pass,0.247,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0540,Composite,,06/30/2025 07:30 AM,06/29/2025 07:30 AM,06/30/2025 07:30 AM,AJ,07/02/2025,,,Pass,0.112,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0541,Composite,,07/07/2025 07:30 AM,07/06/2025 07:30 AM,07/07/2025 07:30 AM,AJ,07/09/2025,,,Pass,0.095,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0543,Composite,,07/14/2025 07:30 AM,07/13/2025 07:30 AM,07/14/2025 07:30 AM,BB,07/16/2025,,,Pass,0.061,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0542,Composite,,07/21/2025 07:30 AM,07/20/2025 07:30 AM,07/21/2025 07:30 AM,AJ,07/22/2025,,,Pass,0.167,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0544,Composite,,07/28/2025 07:30 AM,07/27/2025 07:30 AM,07/28/2025 07:30 AM,ID,07/30/2025,,,Pass,0.087,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0545,Composite,,08/04/2025 07:30 AM,08/03/2025 07:30 AM,08/04/2025 07:30 AM,ID,08/06/2025,,,Pass,0.06,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0546,Composite,,08/11/2025 07:30 AM,08/10/2025 07:30 AM,08/11/2025 07:30 AM,AJ,08/14/2025,,LEFT IN OFFICE OVERNIGHT,Pass,0.053,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0547,Composite,,08/18/2025 07:30 AM,08/17/2025 07:30 AM,08/18/2025 07:30 AM,AJ,08/21/2025,,,Pass,0.103,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0548,Composite,,08/25/2025 07:30 AM,08/24/2025 07:30 AM,08/25/2025 07:30 AM,AJ,08/28/2025,,,Pass,0.052,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0549,Composite,,09/02/2025 07:30 AM,09/01/2025 07:30 AM,09/02/2025 07:20 AM,AJ,09/04/2025,,,Pass,0.052,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0550,Composite,,09/08/2025 07:30 AM,09/07/2025 07:30 AM,09/08/2025 07:30 AM,LS,09/11/2025,,,Pass,0.041,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0551,Composite,,09/15/2025 07:30 AM,09/14/2025 07:30 AM,09/15/2025 07:30 AM,LS,09/18/2025,,,Pass,0.036,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0552,Composite,,09/22/2025 07:30 AM,09/21/2025 07:30 AM,09/22/2025 07:30 AM,LS,09/25/2025,,,Pass,0.04,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0553,Composite,,09/29/2025 07:30 AM,09/28/2025 07:30 AM,09/29/2025 07:30 AM,LS,10/02/2025,,,Pass,0.063,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0554,Composite,,10/06/2025 07:30 AM,10/05/2025 07:30 AM,10/06/2025 07:30 AM,LS,10/09/2025,,,Pass,0.038,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0555,Composite,,10/13/2025 07:30 AM,10/12/2025 07:30 AM,10/13/2025 07:30 AM,LS,10/16/2025,,,Pass,0.048,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0556,Composite,,10/20/2025 07:30 AM,10/19/2025 07:30 AM,10/20/2025 07:30 AM,LS,10/23/2025,,,Pass,0.093,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0557,Composite,,10/27/2025 07:30 AM,10/26/2025 07:30 AM,10/27/2025 07:30 AM,AJ,10/30/2025,,,Pass,0.041,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0558,Composite,,11/03/2025 07:30 AM,11/02/2025 07:30 AM,11/03/2025 07:30 AM,LS,11/06/2025,,,Pass,0.056,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-0559,Composite,,11/10/2025 07:30 AM,11/09/2025 07:30 AM,11/10/2025 07:30 AM,LS,11/13/2025,,,Pass,0.067,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1000,Composite,,11/17/2025 07:30 AM,11/16/2025 07:30 AM,11/17/2025 07:30 AM,LS,11/20/2025,,,Pass,0.058,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1001,Composite,,12/01/2025 07:30 AM,11/30/2025 07:30 AM,12/01/2025 07:30 AM,AJ,12/04/2025,,,Pass,0.124,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1002,Composite,,12/01/2025 07:30 AM,11/23/2025 07:30 AM,12/01/2025 07:30 AM,AJ,12/04/2025,,,Pass,0.144,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1003,Composite,,12/08/2025 07:40 AM,12/07/2025 07:40 AM,12/08/2025 07:40 AM,LS,12/11/2025,,,Pass,0.095,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1004,Composite,,12/15/2025 07:30 AM,12/14/2025 07:30 AM,12/15/2025 07:30 AM,LS,12/18/2025,,,Pass,0.078,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1005,Composite,,12/29/2025 07:30 AM,12/28/2025 07:30 AM,12/29/2025 07:30 AM,LS,01/08/2026,,,Pass,0.196,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1006,Composite,,01/05/2026 07:30 AM,01/04/2026 07:30 AM,01/05/2026 07:30 AM,LS,01/08/2026,,,Pass,0.112,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1007,Composite,,12/22/2025 07:30 AM,12/21/2025 07:30 AM,12/22/2025 07:30 AM,LS,01/08/2026,,,Pass,0.177,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1008,Composite,,01/12/2026 07:30 AM,01/11/2026 07:30 AM,01/12/2026 07:30 AM,LS,01/15/2026,,,Pass,0.149,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1009,Composite,,01/19/2026 07:30 AM,01/18/2026 07:30 AM,01/19/2026 07:30 AM,AJ,01/22/2026,,,Pass,0.122,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1010,Composite,,02/02/2026 07:30 AM,02/01/2026 07:30 AM,02/02/2026 07:30 AM,LS,02/05/2026,,,Pass,0.059,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1011,Composite,,01/28/2026 07:30 AM,01/27/2026 07:30 AM,01/28/2026 07:30 AM,LS,02/05/2026,,,Pass,0.075,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
J01-1012,Composite,,02/09/2026 07:30 AM,02/08/2026 07:30 AM,02/09/2026 07:30 AM,LS,02/12/2026,,,Pass,0.049,Routine Surveillance,Preston,AlpineLakeWWTP-01,Sample,WWTP
L01-0568,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,,Pass,0.224,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0569,Composite,,08/12/2024 09:30 AM,08/11/2024 09:30 AM,08/12/2024 09:30 AM,AJ,08/13/2024,,,Pass,0.135,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0562,Composite,,08/19/2024 08:00 AM,08/18/2024 08:00 AM,08/19/2024 08:00 AM,AJ,08/20/2024,,,Pass,0.181,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0570,Composite,,09/02/2024 08:00 AM,09/01/2024 08:00 AM,09/02/2024 08:00 AM,AJ,09/04/2024,,,Pass,0.204,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0563,Composite,,09/09/2024 08:00 AM,09/08/2024 08:00 AM,09/09/2024 08:00 AM,AJ,09/11/2024,,,Pass,0.187,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0564,Composite,,09/16/2024 08:00 AM,09/15/2024 08:00 AM,09/16/2024 08:00 AM,AJ,09/19/2024,,,Pass,0.190,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0565,Composite,,09/23/2024 08:00 AM,09/22/2024 08:00 AM,09/23/2024 08:00 AM,AJ,09/25/2024,,,Pass,0.217,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0557,Composite,,10/14/2024 08:00 AM,10/13/2024 08:00 AM,10/14/2024 08:00 AM,AJ,10/16/2024,,,Pass,0.254,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0605,Composite,,10/21/2024 08:00 AM,10/20/2024 08:00 AM,10/21/2024 08:00 AM,AJ,10/22/2024,,,Pass,0.152,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0604,Composite,,10/28/2024 08:00 AM,10/27/2024 08:00 AM,10/28/2024 08:00 AM,AJ,10/30/2024,,,Pass,0.148,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0603,Composite,,11/06/2024 08:00 AM,11/05/2024 08:00 AM,11/06/2024 08:00 AM,AJ,11/07/2024,,,Pass,0.14,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0614,Composite,,11/11/2024 08:00 AM,11/10/2024 08:00 AM,11/11/2024 08:00 AM,AJ,11/14/2024,,,Pass,0.343,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0619,Composite,,11/18/2024 08:00 AM,11/17/2024 08:00 AM,11/18/2024 08:00 AM,AJ,11/20/2024,,,Pass,0.178,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0602,Composite,,11/25/2024 08:00 AM,11/24/2024 08:00 AM,11/25/2024 08:00 AM,AJ,12/05/2024,,,Pass,0.238,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0620,Composite,,12/09/2024 08:00 AM,12/08/2024 08:00 AM,12/09/2024 08:00 AM,AJ,12/11/2024,,,Pass,0.221,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0618,Composite,,12/15/2024 08:00 AM,12/14/2024 08:00 AM,12/15/2024 08:00 AM,AJ,12/18/2024,,,Pass,0.352,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0601,Composite,,12/22/2024 08:00 AM,12/21/2024 08:00 AM,12/22/2024 08:00 AM,AJ,01/16/2025,,,Pass,0.243,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0615,Composite,,01/27/2025 08:00 AM,01/26/2025 08:00 AM,01/27/2025 08:00 AM,AJ,01/29/2025,,,Pass,0.251,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0617,Composite,,02/10/2025 08:00 AM,02/09/2025 08:00 AM,02/10/2025 08:00 AM,AJ,02/13/2025,,,Pass,0.245,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0621,Composite,,03/03/2025 08:00 AM,03/02/2025 08:00 AM,03/03/2025 08:00 AM,AJ,03/06/2025,,,Pass,0.222,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0616,Composite,,03/10/2025 08:00 AM,03/09/2025 08:00 AM,03/10/2025 08:00 AM,AJ,03/13/2025,,,Pass,0.222,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0631,Composite,,03/17/2025 08:00 AM,03/16/2025 08:00 AM,03/17/2025 08:00 AM,AJ,03/20/2025,,,Fail: Missing Required Data,,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0637,Composite,,03/24/2025 08:00 AM,03/23/2025 08:00 AM,03/24/2025 08:00 AM,AJ,03/27/2025,,,Pass,0.239,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0633,Composite,,03/31/2025 08:00 AM,03/30/2025 08:00 AM,03/31/2025 08:00 AM,AJ,04/03/2025,,,Pass,0.286,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0638,Composite,,04/07/2025 08:00 AM,04/06/2025 08:00 AM,04/07/2025 08:00 AM,AJ,04/11/2025,,,Pass,0.411,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0623,Composite,,04/14/2025 07:00 AM,04/13/2025 07:00 AM,04/14/2025 07:00 AM,AJ,04/17/2025,,,Pass,0.274,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0622,Composite,,04/21/2025 08:00 AM,04/20/2025 08:00 AM,04/21/2025 08:00 AM,AJ,04/24/2025,,,Pass,0.272,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0629,Composite,,04/28/2025 08:00 AM,04/27/2025 08:00 AM,04/28/2025 08:00 AM,AJ,05/01/2025,,,Pass,0.271,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0627,Composite,,05/05/2025 07:00 AM,05/04/2025 07:00 AM,05/05/2025 07:00 AM,AJ,05/08/2025,,,Pass,0.323,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0632,Composite,,05/12/2025 07:00 AM,05/11/2025 07:00 AM,05/12/2025 07:00 AM,EM,05/21/2025,,,Pass,0.295,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0630,Composite,,05/19/2025 08:00 AM,05/18/2025 08:00 AM,05/19/2025 08:00 AM,EM,05/21/2025,,,Pass,0.316,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0636,Composite,,05/27/2025 08:00 AM,05/25/2025 08:00 AM,05/26/2025 08:00 AM,BB,05/29/2025,,,Pass,0.207,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0635,Composite,,06/02/2025 08:00 AM,06/01/2025 08:00 AM,06/02/2025 08:00 AM,BB,06/03/2025,,,Pass,27.6,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0634,Composite,,06/09/2025 08:00 AM,06/08/2025 08:00 AM,06/09/2025 08:00 AM,ID,06/10/2025,,,Pass,0.203,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0625,Composite,,06/16/2025 08:00 AM,06/15/2025 08:00 AM,06/16/2025 08:00 AM,AJ,06/19/2025,,,Pass,0.355,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0639,Composite,,06/23/2025 07:00 AM,06/22/2025 07:00 AM,06/23/2025 07:00 AM,AJ,06/26/2025,,,Pass,0.329,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0626,Composite,,06/30/2025 08:00 AM,06/29/2025 08:00 AM,06/30/2025 08:00 AM,AJ,07/02/2025,,,Pass,0.306,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0624,Composite,,07/07/2025 08:00 AM,07/06/2025 08:00 AM,07/07/2025 08:00 AM,AJ,07/09/2025,,0.191,Pass,,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0628,Composite,,07/14/2025 08:30 AM,07/13/2025 08:00 AM,07/14/2025 08:00 AM,BB,07/16/2025,,,Pass,0.264,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0643,Composite,,07/21/2025 07:00 AM,07/20/2025 07:00 AM,07/21/2025 07:00 AM,AJ,07/22/2025,,,Pass,0.219,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0644,Composite,,07/28/2025 08:00 AM,07/27/2025 08:00 AM,07/28/2025 08:00 AM,AJ,07/29/2025,,,Pass,0.271,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0640,Composite,,08/04/2025 08:00 AM,08/03/2025 07:00 AM,08/04/2025 07:00 AM,ID,08/06/2025,,,Pass,0.172,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0642,Composite,,08/11/2025 08:00 AM,08/10/2025 08:00 AM,08/11/2025 08:00 AM,AJ,08/14/2025,,,Pass,0.164,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0649,Composite,,08/25/2025 07:00 AM,08/24/2025 07:00 AM,08/25/2025 07:00 AM,AJ,08/28/2025,,,Pass,0.156,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0641,Composite,,09/01/2025 07:00 AM,08/31/2025 07:00 AM,09/01/2025 07:00 AM,AJ,09/04/2025,,,Fail: Missing Required Data,,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0648,Composite,,09/15/2025 08:20 AM,09/14/2025 08:00 AM,09/15/2025 08:00 AM,LS,09/18/2025,,,Pass,0.146,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0652,Composite,,09/22/2025 09:00 AM,09/21/2025 09:00 AM,09/22/2025 09:00 AM,LS,09/25/2025,,,Pass,0.266,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0659,Composite,,09/29/2025 07:00 AM,09/28/2025 07:00 AM,09/29/2025 07:00 AM,LS,10/02/2025,,,Fail: Missing Required Data,,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0651,Composite,,10/07/2025 09:00 AM,10/05/2025 08:00 AM,10/06/2025 08:00 AM,LS,10/09/2025,,,Pass,0.168,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0657,Composite,,10/13/2025 09:00 AM,10/12/2025 08:00 AM,10/13/2025 08:00 AM,LS,10/16/2025,,,Pass,0.175,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0653,Composite,,10/20/2025 07:00 AM,10/19/2025 07:00 AM,10/20/2025 07:00 AM,LS,10/23/2025,,,Pass,0.179,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0656,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,Pass,0.174,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0654,Composite,,11/03/2025 08:00 AM,11/02/2025 08:00 AM,11/03/2025 08:00 AM,LS,11/06/2025,,,Pass,0.220,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0656A,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,Pass,0.174,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0656B,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,Pass,0.174,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0656C,Composite,,10/27/2025 08:00 AM,10/26/2025 08:00 AM,10/27/2025 08:00 AM,AJ,10/30/2025,,,Pass,0.174,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0660,Composite,,11/10/2025 07:00 AM,11/09/2025 07:00 AM,11/10/2025 07:00 AM,LS,11/13/2025,,,Pass,.285,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1000,Composite,,,,,LS,11/26/2025,,,Fail: Missing Required Data,0.309,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0658,Composite,,12/01/2025 07:00 AM,11/30/2025 07:00 AM,12/01/2025 07:00 AM,AJ,12/04/2025,,,Fail: Missing Required Data,,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-0655,Composite,,12/08/2025 08:00 AM,12/07/2025 07:00 AM,12/08/2025 07:00 AM,LS,12/11/2025,,,Pass,0.262,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1001,Composite,,12/17/2025 08:40 AM,12/14/2025 07:00 AM,12/15/2025 07:00 AM,LS,12/18/2025,,,Pass,0.251,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1002,Composite,,01/06/2026 07:00 AM,01/04/2026 07:00 AM,01/05/2026 07:00 AM,LS,01/08/2026,,,Pass,0.256,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1003,Composite,,01/12/2026 07:00 AM,01/11/2026 07:00 AM,01/12/2026 07:00 AM,LS,01/15/2026,,,Pass,0.254,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1004,Composite,,01/19/2026 07:00 AM,01/18/2026 07:00 AM,01/19/2026 07:00 AM,AJ,01/22/2026,,,Pass,0.234,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
L01-1005,Composite,,02/16/2026 07:00 AM,02/15/2026 07:00 AM,02/16/2026 07:00 AM,LS,02/19/2026,,,Pass,0.251,Routine Surveillance,Doddridge,WestUnionWWTP-01,Sample,WWTP
P01-0116,Composite,,08/05/2024 08:00 AM,08/04/2024 08:00 AM,08/05/2024 08:00 AM,AJ,08/07/2024,,,Pass,0.2,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0125,Composite,,08/12/2024 08:00 AM,08/11/2024 08:00 AM,08/12/2024 08:00 AM,AJ,08/13/2024,,,Pass,0.19,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0124,Composite,,08/19/2024 08:00 AM,08/18/2024 08:00 AM,08/19/2024 08:00 AM,AJ,08/20/2024,,,Pass,0.201,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0123,Composite,,08/26/2024 08:00 AM,08/25/2024 08:00 AM,08/26/2024 08:00 AM,AJ,08/27/2024,,,Pass,0.225,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0122,Composite,,09/02/2024 08:00 AM,09/01/2024 08:00 AM,09/02/2024 08:00 AM,AJ,09/04/2024,,,Pass,0.202,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0121,Composite,,09/09/2024 08:00 AM,09/08/2024 08:00 AM,09/09/2024 08:00 AM,AJ,09/11/2024,,,Pass,0.198,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0126,Composite,,09/16/2024 08:00 AM,09/15/2024 08:00 AM,09/16/2024 08:00 AM,AJ,09/19/2024,,,Pass,0.197,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0127,Composite,,09/23/2024 08:00 AM,09/22/2024 08:00 AM,09/23/2024 08:00 AM,AJ,09/26/2024,,,Pass,0.206,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0151,Composite,,09/30/2024 08:00 AM,09/29/2024 08:00 AM,09/30/2024 08:00 AM,AJ,10/02/2024,,,Pass,0.218,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0152,Composite,,10/07/2024 08:00 AM,10/06/2024 08:00 AM,10/07/2024 08:00 AM,AJ,10/10/2024,,,Pass,0.171,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0153,Composite,,10/14/2024 08:00 AM,10/13/2024 08:00 AM,10/14/2024 08:00 AM,AJ,10/16/2024,,,Pass,0.179,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0155,Composite,,10/25/2024 08:00 AM,10/24/2024 08:00 AM,10/25/2024 08:00 AM,AJ,10/30/2024,,,Pass,0.142,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0154,Composite,,11/04/2024 08:00 AM,11/03/2024 08:00 AM,11/04/2024 08:00 AM,AJ,11/07/2024,,,Pass,0.167,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0166,Composite,,11/11/2024 08:00 AM,11/10/2024 08:00 AM,11/11/2024 08:00 AM,AJ,11/14/2024,,,Pass,0.216,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0171,Composite,,11/25/2024 08:00 AM,11/24/2024 08:00 AM,11/25/2024 08:00 AM,AJ,12/02/2024,,,Pass,0.224,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0170,Composite,,12/09/2024 08:00 AM,12/08/2024 08:00 AM,12/09/2024 08:00 AM,AJ,12/11/2024,,,Pass,0.179,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0168,Composite,,12/15/2024 08:00 AM,12/14/2024 08:00 AM,12/15/2024 08:00 AM,AJ,12/18/2024,,,Pass,0.182,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0165,Composite,,01/13/2025 08:00 AM,01/12/2025 08:00 AM,01/13/2025 08:00 AM,AJ,01/16/2025,,,Pass,0.187,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
P01-0164,Composite,,01/06/2025 08:00 AM,01/05/2025 08:00 AM,01/06/2025 08:00 AM,AJ,01/16/2025,,,Pass,0.120,Routine Surveillance,Pleasants,StMarysWWTP-01,Sample,WWTP
