assay_id	extraction_id	assay_template	assay_type	assay_target_macromolecule	assay_target_fluorophore	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment	sample_id	assay_batch_id	assay_location_in_batch	assay_accepted_droplets	assay_target	assay_target_genetic_locus	assay_input_ul	assay_class
H01-0235.a3	H01-0235.e1	sample	sample	RNA	HEX	0	0.068995133		H01-0235	AP88	G08	17052	Human	RNase P	5	unknown
H01-0236.a1	H01-0236.e1	sample	sample	RNA	FAM	0	1.101594687		H01-0236	AP90	E03	18164	SARS-CoV-2	N1:SARS	5	unknown
H01-0236.a2	H01-0236.e1	sample	sample	RNA	FAM/HEX	0	1.101594687		H01-0236	AP90	E03	18164	SARS-CoV-2	N2:SARS	5	unknown
H01-0236.a3	H01-0236.e1	sample	sample	RNA	HEX	0	0.064771138		H01-0236	AP90	E03	18164	Human	RNase P	5	unknown
H01-0237.a1	H01-0237.e1	sample	sample	RNA	FAM	0	2.425435782		H01-0237	AP90	F03	17480	SARS-CoV-2	N1:SARS	5	unknown
H01-0237.a2	H01-0237.e1	sample	sample	RNA	FAM/HEX	0	2.02084899		H01-0237	AP90	F03	17480	SARS-CoV-2	N2:SARS	5	unknown
H01-0237.a3	H01-0237.e1	sample	sample	RNA	HEX	0	0.201928765		H01-0237	AP90	F03	17480	Human	RNase P	5	unknown
H01-0238.a1	H01-0238.e1	sample	sample	RNA	FAM	0	3.188269139		H01-0238	AP90	G03	16997	SARS-CoV-2	N1:SARS	5	unknown
H01-0238.a2	H01-0238.e1	sample	sample	RNA	FAM/HEX	0	3.465918541		H01-0238	AP90	G03	16997	SARS-CoV-2	N2:SARS	5	unknown
H01-0238.a3	H01-0238.e1	sample	sample	RNA	HEX	0	0.138440877		H01-0238	AP90	G03	16997	Human	RNase P	5	unknown
H01-0239.a1	H01-0239.e1	sample	sample	RNA	FAM	0	1.399172306		H01-0239	AP90	H03	20192	SARS-CoV-2	N1:SARS	5	unknown
H01-0239.a2	H01-0239.e1	sample	sample	RNA	FAM/HEX	0	1.807577968		H01-0239	AP90	H03	20192	SARS-CoV-2	N2:SARS	5	unknown
H01-0239.a3	H01-0239.e1	sample	sample	RNA	HEX	0	0.349637121		H01-0239	AP90	H03	20192	Human	RNase P	5	unknown
H01-0240.a1	H01-0240.e1	sample	sample	RNA	FAM	0	3.727645397		H01-0240	AP90	A04	17702	SARS-CoV-2	N1:SARS	5	unknown
H01-0240.a2	H01-0240.e1	sample	sample	RNA	FAM/HEX	0	3.794317961		H01-0240	AP90	A04	17702	SARS-CoV-2	N2:SARS	5	unknown
H01-0240.a3	H01-0240.e1	sample	sample	RNA	HEX	0	0.132927015		H01-0240	AP90	A04	17702	Human	RNase P	5	unknown
H01-0241.a1	H01-0241.e1	sample	sample	RNA	FAM	0	1.308605433		H01-0241	AP92	B02	17091	SARS-CoV-2	N1:SARS	5	unknown
H01-0241.a2	H01-0241.e1	sample	sample	RNA	FAM/HEX	0	1.308605433		H01-0241	AP92	B02	17091	SARS-CoV-2	N2:SARS	5	unknown
H01-0241.a3	H01-0241.e1	sample	sample	RNA	HEX	0	0		H01-0241	AP92	B02	17091	Human	RNase P	5	unknown
H01-0242.a1	H01-0242.e1	sample	sample	RNA	FAM	0	3.365295649		H01-0242	AP92	C02	19605	SARS-CoV-2	N1:SARS	5	unknown
H01-0242.a2	H01-0242.e1	sample	sample	RNA	FAM/HEX	0	3.004267693		H01-0242	AP92	C02	19605	SARS-CoV-2	N2:SARS	5	unknown
H01-0242.a3	H01-0242.e1	sample	sample	RNA	HEX	0	0.180039868		H01-0242	AP92	C02	19605	Human	RNase P	5	unknown
H01-0243.a1	H01-0243.e1	sample	sample	RNA	FAM	0	3.644395352		H01-0243	AP92	D02	19399	SARS-CoV-2	N1:SARS	5	unknown
H01-0243.a2	H01-0243.e1	sample	sample	RNA	FAM/HEX	0	4.07031107		H01-0243	AP92	D02	19399	SARS-CoV-2	N2:SARS	5	unknown
H01-0243.a3	H01-0243.e1	sample	sample	RNA	HEX	0	0.121298134		H01-0243	AP92	D02	19399	Human	RNase P	5	unknown
H01-0244.a1	H01-0244.e1	sample	sample	RNA	FAM	0	3.300234556		H01-0244	AP92	E02	18920	SARS-CoV-2	N1:SARS	5	unknown
H01-0244.a2	H01-0244.e1	sample	sample	RNA	FAM/HEX	0	3.23788023		H01-0244	AP92	E02	18920	SARS-CoV-2	N2:SARS	5	unknown
H01-0244.a3	H01-0244.e1	sample	sample	RNA	HEX	0	0		H01-0244	AP92	E02	18920	Human	RNase P	5	unknown
H01-0245.a1	H01-0245.e1	sample	sample	RNA	FAM	0	3.241230488		H01-0245	AP88	H08	18537	SARS-CoV-2	N1:SARS	5	unknown
H01-0245.a2	H01-0245.e1	sample	sample	RNA	FAM/HEX	0	3.050322533		H01-0245	AP88	H08	18537	SARS-CoV-2	N2:SARS	5	unknown
H01-0245.a3	H01-0245.e1	sample	sample	RNA	HEX	0	0.190413624		H01-0245	AP88	H08	18537	Human	RNase P	5	unknown
H01-0246.a1	H01-0246.e1	sample	sample	RNA	FAM	0	0.788295686		H01-0246	AP84	G02	19408	SARS-CoV-2	N1:SARS	5	unknown
H01-0246.a2	H01-0246.e1	sample	sample	RNA	FAM/HEX	0	0.909618795		H01-0246	AP84	G02	19408	SARS-CoV-2	N2:SARS	5	unknown
H01-0246.a3	H01-0246.e1	sample	sample	RNA	HEX	0	0.121241882		H01-0246	AP84	G02	19408	Human	RNase P	5	unknown
H01-0247.a1	H01-0247.e1	sample	sample	RNA	FAM	0	4.218398571		H01-0247	AP92	F02	17881	SARS-CoV-2	N1:SARS	5	unknown
H01-0247.a2	H01-0247.e1	sample	sample	RNA	FAM/HEX	0	4.61465025		H01-0247	AP92	F02	17881	SARS-CoV-2	N2:SARS	5	unknown
H01-0247.a3	H01-0247.e1	sample	sample	RNA	HEX	0	0.065796293		H01-0247	AP92	F02	17881	Human	RNase P	5	unknown
H01-0248.a1	H01-0248.e1	sample	sample	RNA	FAM	0	4.172636509		H01-0248	AP90	B04	19489	SARS-CoV-2	N1:SARS	5	unknown
H01-0248.a2	H01-0248.e1	sample	sample	RNA	FAM/HEX	0	3.748650313		H01-0248	AP90	B04	19489	SARS-CoV-2	N2:SARS	5	unknown
H01-0248.a3	H01-0248.e1	sample	sample	RNA	HEX	0	0.060367424		H01-0248	AP90	B04	19489	Human	RNase P	5	unknown
H01-0249.a1	H01-0249.e1	sample	sample	RNA	FAM	0	3.479922056		H01-0249	AP90	C04	18283	SARS-CoV-2	N1:SARS	5	unknown
H01-0249.a2	H01-0249.e1	sample	sample	RNA	FAM/HEX	0	3.415385485		H01-0249	AP90	C04	18283	SARS-CoV-2	N2:SARS	5	unknown
H01-0249.a3	H01-0249.e1	sample	sample	RNA	HEX	0	0.193059191		H01-0249	AP90	C04	18283	Human	RNase P	5	unknown
H01-0250.a1	H01-0250.e1	sample	sample	RNA	FAM	0	3.850070715		H01-0250	AP0.6	C06	17140	SARS-CoV-2	N1:SARS	5	unknown
H01-0250.a2	H01-0250.e1	sample	sample	RNA	FAM/HEX	0	0.137285784		H01-0250	AP0.6	C06	17140	SARS-CoV-2	N2:SARS	5	unknown
H01-0250.a3	H01-0250.e1	sample	sample	RNA	HEX	0	3.850070715		H01-0250	AP0.6	C06	17140	Human	RNase P	5	unknown
H01-0251.a1	H01-0251.e1	sample	sample	RNA	FAM	0	1.752630592		H01-0251	AP92	G02	16794	SARS-CoV-2	N1:SARS	5	unknown
H01-0251.a2	H01-0251.e1	sample	sample	RNA	FAM/HEX	0	1.612324		H01-0251	AP92	G02	16794	SARS-CoV-2	N2:SARS	5	unknown
H01-0251.a3	H01-0251.e1	sample	sample	RNA	HEX	0	0.070055112		H01-0251	AP92	G02	16794	Human	RNase P	5	unknown
H01-0252.a1	H01-0252.e1	sample	sample	RNA	FAM	0	3.141959191		H01-0252	AP92	H02	18372	SARS-CoV-2	N1:SARS	5	unknown
H01-0252.a2	H01-0252.e1	sample	sample	RNA	FAM/HEX	0	3.591495991		H01-0252	AP92	H02	18372	SARS-CoV-2	N2:SARS	5	unknown
H01-0252.a3	H01-0252.e1	sample	sample	RNA	HEX	0	0		H01-0252	AP92	H02	18372	Human	RNase P	5	unknown
H01-0253.a1	H01-0253.e1	sample	sample	RNA	FAM	0	0.620010853		H01-0253	AP94	G04	18980	SARS-CoV-2	N1:SARS	5	unknown
H01-0253.a2	H01-0253.e1	sample	sample	RNA	FAM/HEX	0	0.495982558		H01-0253	AP94	G04	18980	SARS-CoV-2	N2:SARS	5	unknown
H01-0253.a3	H01-0253.e1	sample	sample	RNA	HEX	0	0.123976037		H01-0253	AP94	G04	18980	Human	RNase P	5	unknown
H01-0254.a1	H01-0254.e1	sample	sample	RNA	FAM	0	0.773426295		H01-0254	AP94	H04	19781	SARS-CoV-2	N1:SARS	5	unknown
H01-0254.a2	H01-0254.e1	sample	sample	RNA	FAM/HEX	0	0.951981485		H01-0254	AP94	H04	19781	SARS-CoV-2	N2:SARS	5	unknown
H01-0254.a3	H01-0254.e1	sample	sample	RNA	HEX	0	0		H01-0254	AP94	H04	19781	Human	RNase P	5	unknown
H01-0255.a1	H01-0255.e1	sample	sample	RNA	FAM	0	1.689477444		H01-0255	AP94	A05	18815	SARS-CoV-2	N1:SARS	5	unknown
H01-0255.a2	H01-0255.e1	sample	sample	RNA	FAM/HEX	0	1.126048684		H01-0255	AP94	A05	18815	SARS-CoV-2	N2:SARS	5	unknown
H01-0255.a3	H01-0255.e1	sample	sample	RNA	HEX	0	0		H01-0255	AP94	A05	18815	Human	RNase P	5	unknown
H01-0256.a1	H01-0256.e1	sample	sample	RNA	FAM	0	0.19927232		H01-0256	AP94	B05	17713	SARS-CoV-2	N1:SARS	5	unknown
H01-0256.a2	H01-0256.e1	sample	sample	RNA	FAM/HEX	0	0.132844463		H01-0256	AP94	B05	17713	SARS-CoV-2	N2:SARS	5	unknown
H01-0256.a3	H01-0256.e1	sample	sample	RNA	HEX	0	0		H01-0256	AP94	B05	17713	Human	RNase P	5	unknown
H01-0257.a1	H01-0257.e1	sample	sample	RNA	FAM	0	0.235812917		H01-0257	AP94	C05	19958	SARS-CoV-2	N1:SARS	5	unknown
H01-0257.a2	H01-0257.e1	sample	sample	RNA	FAM/HEX	0	0.294773519		H01-0257	AP94	C05	19958	SARS-CoV-2	N2:SARS	5	unknown
H01-0257.a3	H01-0257.e1	sample	sample	RNA	HEX	0	0.058948793		H01-0257	AP94	C05	19958	Human	RNase P	5	unknown
H01-0258.a1	H01-0258.e1	sample	sample	RNA	FAM	0	2.61659503		H01-0258	AP94	D05	18905	SARS-CoV-2	N1:SARS	5	unknown
H01-0258.a2	H01-0258.e1	sample	sample	RNA	FAM/HEX	0	2.429502487		H01-0258	AP94	D05	18905	SARS-CoV-2	N2:SARS	5	unknown
H01-0258.a3	H01-0258.e1	sample	sample	RNA	HEX	0	0.186706796		H01-0258	AP94	D05	18905	Human	RNase P	5	unknown
H01-0259.a1	H01-0259.e1	sample	sample	RNA	FAM	0	1.787204862		H01-0259	AP94	E05	20422	SARS-CoV-2	N1:SARS	5	unknown
H01-0259.a2	H01-0259.e1	sample	sample	RNA	FAM/HEX	0	2.018009663		H01-0259	AP94	E05	20422	SARS-CoV-2	N2:SARS	5	unknown
H01-0259.a3	H01-0259.e1	sample	sample	RNA	HEX	0	0.115221642		H01-0259	AP94	E05	20422	Human	RNase P	5	unknown
H01-0260.a1	H01-0260.e1	sample	sample	RNA	FAM	0	0.115063876		H01-0260	AP99	F01	20450	SARS-CoV-2	N1:SARS	5	unknown
H01-0260.a2	H01-0260.e1	sample	sample	RNA	FAM/HEX	0	0.172600031		H01-0260	AP99	F01	20450	SARS-CoV-2	N2:SARS	5	unknown
H01-0260.a3	H01-0260.e1	sample	sample	RNA	HEX	0	0.05753053		H01-0260	AP99	F01	20450	Human	RNase P	5	unknown
H01-0261.a1	H01-0261.e1	sample	sample	RNA	FAM	0	1.959152103		H01-0261	AP99	G01	18030	SARS-CoV-2	N1:SARS	5	unknown
H01-0261.a2	H01-0261.e1	sample	sample	RNA	FAM/HEX	0	1.305738926		H01-0261	AP99	G01	18030	SARS-CoV-2	N2:SARS	5	unknown
H01-0261.a3	H01-0261.e1	sample	sample	RNA	HEX	0	0.130508691		H01-0261	AP99	G01	18030	Human	RNase P	5	unknown
H01-0262.a1	H01-0262.e1	sample	sample	RNA	FAM	0	0.576842666		H01-0262	AP99	H01	18360	SARS-CoV-2	N1:SARS	5	unknown
H01-0262.a2	H01-0262.e1	sample	sample	RNA	FAM/HEX	0	0.192249462		H01-0262	AP99	H01	18360	SARS-CoV-2	N2:SARS	5	unknown
H01-0262.a3	H01-0262.e1	sample	sample	RNA	HEX	0	0.064079665		H01-0262	AP99	H01	18360	Human	RNase P	5	unknown
H01-0263.a1	H01-0263.e1	sample	sample	RNA	FAM	0	1.149754048		H01-0263	AP99	A02	19451	SARS-CoV-2	N1:SARS	5	unknown
H01-0263.a2	H01-0263.e1	sample	sample	RNA	FAM/HEX	0	1.452507615		H01-0263	AP99	A02	19451	SARS-CoV-2	N2:SARS	5	unknown
H01-0263.a3	H01-0263.e1	sample	sample	RNA	HEX	0	0.12097384		H01-0263	AP99	A02	19451	Human	RNase P	5	unknown
H01-0264.a1	H01-0264.e1	sample	sample	RNA	FAM	0	1.385142327		H01-0264	AP99	B02	16997	SARS-CoV-2	N1:SARS	5	unknown
H01-0264.a2	H01-0264.e1	sample	sample	RNA	FAM/HEX	0	1.038703919		H01-0264	AP99	B02	16997	SARS-CoV-2	N2:SARS	5	unknown
H01-0264.a3	H01-0264.e1	sample	sample	RNA	HEX	0	0.138440877		H01-0264	AP99	B02	16997	Human	RNase P	5	unknown
H01-0265.a1	H01-0265.e1	sample	sample	RNA	FAM	0	0.685877562		H01-0265	AP99	C02	15442	SARS-CoV-2	N1:SARS	5	unknown
H01-0265.a2	H01-0265.e1	sample	sample	RNA	FAM/HEX	0	0.609649241		H01-0265	AP99	C02	15442	SARS-CoV-2	N2:SARS	5	unknown
H01-0265.a3	H01-0265.e1	sample	sample	RNA	HEX	0	0		H01-0265	AP99	C02	15442	Human	RNase P	5	unknown
H01-0266.a1	H01-0266.e1	sample	sample	RNA	FAM	0	2.377423048		H01-0266	AP99	E02	18328	SARS-CoV-2	N1:SARS	5	unknown
H01-0266.a2	H01-0266.e1	sample	sample	RNA	FAM/HEX	0	2.120172501		H01-0266	AP99	E02	18328	SARS-CoV-2	N2:SARS	5	unknown
H01-0266.a3	H01-0266.e1	sample	sample	RNA	HEX	0	0.128386602		H01-0266	AP99	E02	18328	Human	RNase P	5	unknown
H01-0267.a1	H01-0267.e1	sample	sample	RNA	FAM	0	1.211161852		H01-0267	AP99	D02	20409	SARS-CoV-2	N1:SARS	5	unknown
H01-0267.a2	H01-0267.e1	sample	sample	RNA	FAM/HEX	0	1.038062334		H01-0267	AP99	D02	20409	SARS-CoV-2	N2:SARS	5	unknown
H01-0267.a3	H01-0267.e1	sample	sample	RNA	HEX	0	0		H01-0267	AP99	D02	20409	Human	RNase P	5	unknown
H01-0268.a1	H01-0268.e1	sample	sample	RNA	FAM	0	0.450249821		H01-0268	AP99	G02	18294	SARS-CoV-2	N1:SARS	5	unknown
H01-0268.a2	H01-0268.e1	sample	sample	RNA	FAM/HEX	0	0.578924299		H01-0268	AP99	G02	18294	SARS-CoV-2	N2:SARS	5	unknown
H01-0268.a3	H01-0268.e1	sample	sample	RNA	HEX	0	0.064310856		H01-0268	AP99	G02	18294	Human	RNase P	5	unknown
H01-0269.a1	H01-0269.e1	sample	sample	RNA	FAM	0	0.488516808		H01-0269	AP99	F02	19270	SARS-CoV-2	N1:SARS	5	unknown
H01-0269.a2	H01-0269.e1	sample	sample	RNA	FAM/HEX	0	0.366368592		H01-0269	AP99	F02	19270	SARS-CoV-2	N2:SARS	5	unknown
H01-0269.a3	H01-0269.e1	sample	sample	RNA	HEX	0	0.061053511		H01-0269	AP99	F02	19270	Human	RNase P	5	unknown
H01-0270.a1	H01-0270.e1	sample	sample	RNA	FAM	0	0.736829221		H01-0270	AP99	H02	19166	SARS-CoV-2	N1:SARS	5	unknown
H01-0270.a2	H01-0270.e1	sample	sample	RNA	FAM/HEX	0	0.921108604		H01-0270	AP99	H02	19166	SARS-CoV-2	N2:SARS	5	unknown
H01-0270.a3	H01-0270.e1	sample	sample	RNA	HEX	0	0.306956083		H01-0270	AP99	H02	19166	Human	RNase P	5	unknown
H01-0271.a1	H01-0271.e1	sample	sample	RNA	FAM	0	1.072878361		H01-0271	AP99	A03	19747	SARS-CoV-2	N1:SARS	5	unknown
H01-0271.a2	H01-0271.e1	sample	sample	RNA	FAM/HEX	0	1.192147374		H01-0271	AP99	A03	19747	SARS-CoV-2	N2:SARS	5	unknown
H01-0271.a3	H01-0271.e1	sample	sample	RNA	HEX	0	0.178745106		H01-0271	AP99	A03	19747	Human	RNase P	5	unknown
H01-0272.a1	H01-0272.e1	sample	sample	RNA	FAM	0	2.895731211		H01-0272	AP99	B03	14644	SARS-CoV-2	N1:SARS	5	unknown
H01-0272.a2	H01-0272.e1	sample	sample	RNA	FAM/HEX	0	2.090646029		H01-0272	AP99	B03	14644	SARS-CoV-2	N2:SARS	5	unknown
H01-0272.a3	H01-0272.e1	sample	sample	RNA	HEX	0	0		H01-0272	AP99	B03	14644	Human	RNase P	5	unknown
H01-0273.a1	H01-0273.e1	sample	sample	RNA	FAM	0	1.023184777		H01-0273	AP99	C03	18405	SARS-CoV-2	N1:SARS	5	unknown
H01-0273.a2	H01-0273.e1	sample	sample	RNA	FAM/HEX	0	1.087163329		H01-0273	AP99	C03	18405	SARS-CoV-2	N2:SARS	5	unknown
H01-0273.a3	H01-0273.e1	sample	sample	RNA	HEX	0	0		H01-0273	AP99	C03	18405	Human	RNase P	5	unknown
H01-0274.a1	H01-0274.e1	sample	sample	RNA	FAM	0	17.1552639		H01-0274	AP100	B05	18962	SARS-CoV-2	N1:SARS	5	unknown
H01-0274.a2	H01-0274.e1	sample	sample	RNA	FAM/HEX	0	18.15169144		H01-0274	AP100	B05	18962	SARS-CoV-2	N2:SARS	5	unknown
H01-0274.a3	H01-0274.e1	sample	sample	RNA	HEX	0	0.496374905		H01-0274	AP100	B05	18962	Homo sapiens	RNase P	5	unknown
H01-0275.a1	H01-0275.e1	sample	sample	RNA	FAM	0	31.80537796		H01-0275	AP100	C05	20042	SARS-CoV-2	N1:SARS	5	unknown
H01-0275.a2	H01-0275.e1	sample	sample	RNA	FAM/HEX	0	40.56007004		H01-0275	AP100	C05	20042	SARS-CoV-2	N2:SARS	5	unknown
H01-0275.a3	H01-0275.e1	sample	sample	RNA	HEX	0	0.234806895		H01-0275	AP100	C05	20042	Homo sapiens	RNase P	5	unknown
H01-0276.a1	H01-0276.e1	sample	sample	RNA	FAM	0	33.50456238		H01-0276	AP100	D05	19029	SARS-CoV-2	N1:SARS	5	unknown
H01-0276.a2	H01-0276.e1	sample	sample	RNA	FAM/HEX	0	39.73537446		H01-0276	AP100	D05	19029	SARS-CoV-2	N2:SARS	5	unknown
H01-0276.a3	H01-0276.e1	sample	sample	RNA	HEX	0	0.494627088		H01-0276	AP100	D05	19029	Homo sapiens	RNase P	5	unknown
H01-0277.a1	H01-0277.e1	sample	sample	RNA	FAM	0	20.48810386		H01-0277	AP100	E05	20717	SARS-CoV-2	N1:SARS	5	unknown
H01-0277.a2	H01-0277.e1	sample	sample	RNA	FAM/HEX	0	22.31359292		H01-0277	AP100	E05	20717	SARS-CoV-2	N2:SARS	5	unknown
H01-0277.a3	H01-0277.e1	sample	sample	RNA	HEX	0	0.454323471		H01-0277	AP100	E05	20717	Homo sapiens	RNase P	5	unknown
H01-0278.a1	H01-0278.e1	sample	sample	RNA	FAM	0	13.56097794		H01-0278	AP100	F05	20851	SARS-CoV-2	N1:SARS	5	unknown
H01-0278.a2	H01-0278.e1	sample	sample	RNA	FAM/HEX	0	13.78732681		H01-0278	AP100	F05	20851	SARS-CoV-2	N2:SARS	5	unknown
H01-0278.a3	H01-0278.e1	sample	sample	RNA	HEX	0	1.128590226		H01-0278	AP100	F05	20851	Homo sapiens	RNase P	5	unknown
H01-0279.a1	H01-0279.e1	sample	sample	RNA	FAM	0	14.0881176		H01-0279	AP100	G05	20741	SARS-CoV-2	N1:SARS	5	unknown
H01-0279.a2	H01-0279.e1	sample	sample	RNA	FAM/HEX	0	15.45372486		H01-0279	AP100	G05	20741	SARS-CoV-2	N2:SARS	5	unknown
H01-0279.a3	H01-0279.e1	sample	sample	RNA	HEX	0	0.453797698		H01-0279	AP100	G05	20741	Homo sapiens	RNase P	5	unknown
H01-0280.a1	H01-0280.e1	sample	sample	RNA	FAM	0	18.12755585		H01-0280	AP100	H05	18467	SARS-CoV-2	N1:SARS	5	unknown
H01-0280.a2	H01-0280.e1	sample	sample	RNA	FAM/HEX	0	18.63920593		H01-0280	AP100	H05	18467	SARS-CoV-2	N2:SARS	5	unknown
H01-0280.a3	H01-0280.e1	sample	sample	RNA	HEX	0	0.25483349		H01-0280	AP100	H05	18467	Homo sapiens	RNase P	5	unknown
H01-0281.a1	H01-0281.e1	sample	sample	RNA	FAM	0	17.22016144		H01-0281	AP102	G11	17248	SARS-CoV-2	N1:SARS	5	unknown
H01-0281.a2	H01-0281.e1	sample	sample	RNA	FAM/HEX	0	20.50734902		H01-0281	AP102	G11	17248	SARS-CoV-2	N2:SARS	5	unknown
H01-0281.a3	H01-0281.e1	sample	sample	RNA	HEX	0	0.272844315		H01-0281	AP102	G11	17248	Homo sapiens	RNase P	5	unknown
H01-0282.a1	H01-0282.e1	sample	sample	RNA	FAM	0	18.60811806		H01-0282	AP102	H11	17991	SARS-CoV-2	N1:SARS	5	unknown
H01-0282.a2	H01-0282.e1	sample	sample	RNA	FAM/HEX	0	17.29527664		H01-0282	AP102	H11	17991	SARS-CoV-2	N2:SARS	5	unknown
H01-0282.a3	H01-0282.e1	sample	sample	RNA	HEX	0	0.784771502		H01-0282	AP102	H11	17991	Homo sapiens	RNase P	5	unknown
H01-0283.a1	H01-0283.e1	sample	sample	RNA	FAM	0	14.57172394		H01-0283	AP102	A12	18113	SARS-CoV-2	N1:SARS	5	unknown
H01-0283.a2	H01-0283.e1	sample	sample	RNA	FAM/HEX	0	14.31111813		H01-0283	AP102	A12	18113	SARS-CoV-2	N2:SARS	5	unknown
H01-0283.a3	H01-0283.e1	sample	sample	RNA	HEX	0	0.259814084		H01-0283	AP102	A12	18113	Homo sapiens	RNase P	5	unknown
H01-0284.a1	H01-0284.e1	sample	sample	RNA	FAM	0	13.89342594		H01-0284	AP102	B12	20692	SARS-CoV-2	N1:SARS	5	unknown
H01-0284.a2	H01-0284.e1	sample	sample	RNA	FAM/HEX	0	14.80590534		H01-0284	AP102	B12	20692	SARS-CoV-2	N2:SARS	5	unknown
H01-0284.a3	H01-0284.e1	sample	sample	RNA	HEX	0	0.4548724		H01-0284	AP102	B12	20692	Homo sapiens	RNase P	5	unknown
H01-0285.a1	H01-0285.e1	sample	sample	RNA	FAM	0	20.77311706		H01-0285	AP102	C12	18163	SARS-CoV-2	N1:SARS	5	unknown
H01-0285.a2	H01-0285.e1	sample	sample	RNA	FAM/HEX	0	23.37621688		H01-0285	AP102	C12	18163	SARS-CoV-2	N2:SARS	5	unknown
H01-0285.a3	H01-0285.e1	sample	sample	RNA	HEX	0	0.259098828		H01-0285	AP102	C12	18163	Homo sapiens	RNase P	5	unknown
H01-0286.a1	H01-0286.e1	sample	sample	RNA	FAM	0	10.20095158		H01-0286	AP102	D12	20320	SARS-CoV-2	N1:SARS	5	unknown
H01-0286.a2	H01-0286.e1	sample	sample	RNA	FAM/HEX	0	11.36155033		H01-0286	AP102	D12	20320	SARS-CoV-2	N2:SARS	5	unknown
H01-0286.a3	H01-0286.e1	sample	sample	RNA	HEX	0	0.231594399		H01-0286	AP102	D12	20320	Homo sapiens	RNase P	5	unknown
H01-0287.a1	H01-0287.e1	sample	sample	RNA	FAM	0	8.333581924		H01-0287	AP102	E12	20912	SARS-CoV-2	N1:SARS	5	unknown
H01-0287.a2	H01-0287.e1	sample	sample	RNA	FAM/HEX	0	8.333581924		H01-0287	AP102	E12	20912	SARS-CoV-2	N2:SARS	5	unknown
H01-0287.a3	H01-0287.e1	sample	sample	RNA	HEX	0	0.450086772		H01-0287	AP102	E12	20912	Homo sapiens	RNase P	5	unknown
H01-0288.a1	H01-0288.e1	sample	sample	RNA	FAM	0	10.59713364		H01-0288	AP105	B02	18672	SARS-CoV-2	N1:SARS	5	unknown
H01-0288.a2	H01-0288.e1	sample	sample	RNA	FAM/HEX	0	10.59713364		H01-0288	AP105	B02	18672	SARS-CoV-2	N2:SARS	5	unknown
H01-0288.a3	H01-0288.e1	sample	sample	RNA	HEX	0	0.252035588		H01-0288	AP105	B02	18672	Homo sapiens	RNase P	5	unknown
H01-0289.a1	H01-0289.e1	sample	sample	RNA	FAM	0	14.02378845		H01-0289	AP105	C02	20836	SARS-CoV-2	N1:SARS	5	unknown
H01-0289.a2	H01-0289.e1	sample	sample	RNA	FAM/HEX	0	11.30624294		H01-0289	AP105	C02	20836	SARS-CoV-2	N2:SARS	5	unknown
H01-0289.a3	H01-0289.e1	sample	sample	RNA	HEX	0	0.903500497		H01-0289	AP105	C02	20836	Homo sapiens	RNase P	5	unknown
H01-0290.a1	H01-0290.e1	sample	sample	RNA	FAM	0	13.86122417		H01-0290	AP105	D02	19380	SARS-CoV-2	N1:SARS	5	unknown
H01-0290.a2	H01-0290.e1	sample	sample	RNA	FAM/HEX	0	13.61769295		H01-0290	AP105	D02	19380	SARS-CoV-2	N2:SARS	5	unknown
H01-0290.a3	H01-0290.e1	sample	sample	RNA	HEX	0	0.242827848		H01-0290	AP105	D02	19380	Homo sapiens	RNase P	5	unknown
H01-0291.a1	H01-0291.e1	sample	sample	RNA	FAM	0	43.82662582		H01-0291	AP105	E02	18231	SARS-CoV-2	N1:SARS	5	unknown
H01-0291.a2	H01-0291.e1	sample	sample	RNA	FAM/HEX	0	49.3011589		H01-0291	AP105	E02	18231	SARS-CoV-2	N2:SARS	5	unknown
H01-0291.a3	H01-0291.e1	sample	sample	RNA	HEX	0	0.774439633		H01-0291	AP105	E02	18231	Homo sapiens	RNase P	5	unknown
H01-0292.a1	H01-0292.e1	sample	sample	RNA	FAM	0	50.67180634		H01-0292	AP105	F02	19141	SARS-CoV-2	N1:SARS	5	unknown
H01-0292.a2	H01-0292.e1	sample	sample	RNA	FAM/HEX	0	46.4489441		H01-0292	AP105	F02	19141	SARS-CoV-2	N2:SARS	5	unknown
H01-0292.a3	H01-0292.e1	sample	sample	RNA	HEX	0	1.721289396		H01-0292	AP105	F02	19141	Homo sapiens	RNase P	5	unknown
H01-0293.a1	H01-0293.e1	sample	sample	RNA	FAM	0	49.9088173		H01-0293	AP105	G02	19906	SARS-CoV-2	N1:SARS	5	unknown
H01-0293.a2	H01-0293.e1	sample	sample	RNA	FAM/HEX	0	50.14775466		H01-0293	AP105	G02	19906	SARS-CoV-2	N2:SARS	5	unknown
H01-0293.a3	H01-0293.e1	sample	sample	RNA	HEX	0	1.418645144		H01-0293	AP105	G02	19906	Homo sapiens	RNase P	5	unknown
H01-0294.a1	H01-0294.e1	sample	sample	RNA	FAM	0	49.45920562		H01-0294	AP105	H02	20086	SARS-CoV-2	N1:SARS	5	unknown
H01-0294.a2	H01-0294.e1	sample	sample	RNA	FAM/HEX	0	45.19941712		H01-0294	AP105	H02	20086	SARS-CoV-2	N2:SARS	5	unknown
H01-0294.a3	H01-0294.e1	sample	sample	RNA	HEX	0	0.234292507		H01-0294	AP105	H02	20086	Homo sapiens	RNase P	5	unknown
