"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_gene_target","pcr_gene_target_ref","pcr_target","pcr_target_avg_conc","pcr_target_units","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.105","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","610","rna","-1","","","","WV","2022-03-01","02:00","M04-0008","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-10","WV","FarmingtonWWTP-01","26571"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","62083.15596","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2021-12-08","12:00","A01-0121","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","350589.246153831","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-07-29","12:00","A01-0318","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-04","WV","StarCityWWTP-01","26505"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.421","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","34979.91275","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-03-29","08:02","E01-0087","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","PrincetonWWTP-01","24740"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.002","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","19795.11816","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-01-12","07:00","B01-0047","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-01-19","WV","CharlestonWWTP-01","25312"
"0.15","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.122","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","700","rna","-1","","","","WV","2022-03-18","09:00","J01-0010","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","AlpineLakeWWTP-01","26764"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.322","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2310.524737","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-03-31","09:00","L01-0057","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","WestUnionWWTP-01","26456"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.551","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","282217.901051044","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-07-27","06:03","K01-0121","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-04","WV","ParkersburgWWTP-01","26101"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","115468.836128712","copies/L wastewater","ddpcr","12000","rna","-1","","","","WV","2022-05-31","08:00","H01-0245","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-06","WV","MoundsvilleWWTP-01","26041"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.447","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","4726.25","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2021-07-27","12:00","A1109","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-07-30","WV","StarCityWWTP-01","26505"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.719","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","53049.1442978382","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-07-13","06:03","K01-0123","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-25","WV","ParkersburgWWTP-01","26101"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","14","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","3207.328292","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2021-12-26","12:00","A01-0135","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"0.15","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","700","rna","-1","","","","WV","2022-04-26","07:03","J01-0036","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-05","WV","AlpineLakeWWTP-01","26764"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.115","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-03-18","08:00","E02-0059","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","AthensWWTP-01","24740"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.394","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","156252.020001412","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2022-05-13","08:00","Q01-0010","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-20","WV","MadisonWWTP-01","25053"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.53","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","522033.233642578","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-07-22","08:00","A04-0120","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-28","WV","CheatLakeWWTP-01","26508"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.474","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","515928.668975829","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-06-21","08:00","A04-0105","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-30","WV","CheatLakeWWTP-01","26508"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.35","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","27153.7189185619","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-06-17","07:00","O01-0091","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-23","WV","GraftonWWTP-01","26354"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","272364.522814751","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-06-18","12:00","A01-0278","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-23","WV","StarCityWWTP-01","26505"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.38","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","158510.433733463","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-05-29","07:00","B01-0195","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-02","WV","CharlestonWWTP-01","25312"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.176","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","5015.16865566373","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-05-18","09:00","R01-0006","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-01","WV","HuttonsvilleWWTP-01","26273"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.189","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","5410.762019","copies/L wastewater","ddpcr","1091","rna","-1","","","","WV","2022-04-01","11:03","M03-0048","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","ManningtonWWTP-01","26582"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.967","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","38363.1739765404","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-07-21","07:00","C01-0194","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-28","WV","WheelingWWTP-01","26003"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.228","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","63576.20157","copies/L wastewater","ddpcr","2892","rna","-1","","","","WV","2022-05-02","10:00","P01-0070","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-11","WV","StMarysWWTP-01","26170"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.32","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","30913.2663533092","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-06-22","07:00","O01-0093","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-30","WV","GraftonWWTP-01","26354"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","15.911","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","53035.10003","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-05-08","07:00","C01-0170","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-11","WV","WheelingWWTP-01","26003"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.449","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","477357.285618781","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2022-06-08","08:00","Q01-0036","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-20","WV","MadisonWWTP-01","25053"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.166","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","44452.99789","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-05-11","08:00","E02-0125","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-16","WV","AthensWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.122","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","896019.6984","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-01-16","08:00","E02-0100","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","AthensWWTP-01","24740"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.085","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","27861.8779778481","copies/L wastewater","ddpcr","610","rna","-1","","","","WV","2022-06-01","11:00","M04-0054","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-09","WV","FarmingtonWWTP-01","26571"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.179","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-05-15","09:00","R01-0013","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-01","WV","HuttonsvilleWWTP-01","26273"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.206","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","9627.1421201527","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2022-05-22","08:00","E02-0133","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-01","WV","AthensWWTP-01","24740"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.148","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-04-14","09:00","R01-0011","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-25","WV","HuttonsvilleWWTP-01","26273"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.301","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-04-01","09:00","L01-0052","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","WestUnionWWTP-01","26456"
